# #NO SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 453895700.000000 168.023000 0.000208319
1 453895780.000000 168.176000 0.00020826
2 453895860.000000 168.332500 0.00020817
3 453895940.000000 168.483500 0.000208081
4 453896020.000000 168.637500 0.00020817
5 453896100.000000 168.795000 0.00020823
6 453896180.000000 168.950000 0.00020826
7 453896260.000000 169.104000 0.0002082
8 453896340.000000 169.258500 0.00020817
9 453896420.000000 169.411500 0.00020826
10 453896500.000000 169.568000 0.00020814
11 453896580.000000 169.721000 0.000208319
12 453896660.000000 169.877500 0.000208289
13 453896740.000000 170.028500 0.0002082
14 453896820.000000 170.184000 0.00020826
15 453896900.000000 170.341000 0.00020817
16 453896980.000000 170.493500 0.00020823
17 453897060.000000 170.649500 0.00020823
18 453897140.000000 170.805500 0.000208319
19 453897220.000000 170.958000 0.00020826
20 453897300.000000 171.116000 0.00020823
21 453897380.000000 171.273000 0.00020817
22 453897461.000000 171.427500 0.00020817
23 453897540.000000 171.585000 0.00020826
24 453897620.000000 171.740000 0.000208319
25 453897700.000000 171.896000 0.000208379
26 453897780.000000 172.051000 0.000208319
27 453897860.000000 172.206000 0.00020817
28 453897940.000000 172.361000 0.0002082
29 453898020.000000 172.516500 0.00020817
30 453898100.000000 172.674500 0.000208319
31 453898180.000000 172.827500 0.000208379
32 453898260.000000 172.983500 0.000208349
33 453898340.000000 173.141500 0.00020826
34 453898420.000000 173.293000 0.000208081
35 453898500.000000 173.448500 0.00020823
36 453898580.000000 173.604500 0.00020823
37 453898660.000000 173.756500 0.000208409
38 453898740.000000 173.914000 0.000208409
39 453898820.000000 174.068500 0.000208289
40 453898900.000000 174.223000 0.00020823
41 453898980.000000 174.379000 0.00020814
42 453899060.000000 174.530000 0.00020826
43 453899140.000000 174.688000 0.0002082
44 453899220.000000 174.844000 0.000208349
45 453899300.000000 174.999000 0.000208379
46 453899380.000000 175.152500 0.00020823
47 453899460.000000 175.304500 0.00020817
48 453899540.000000 175.462000 0.0002082
49 453899620.000000 175.618500 0.0002082
50 453899700.000000 175.770000 0.0002082
51 453899780.000000 175.925500 0.000208349
52 453899860.000000 176.082000 0.000208319
53 453899940.000000 176.239500 0.00020826
54 453900020.000000 176.392500 0.00020826
55 453900100.000000 176.546500 0.00020823
56 453900180.000000 176.702000 0.00020814
57 453900260.000000 176.859500 0.0002082
58 453900340.000000 177.014500 0.00020823
59 453900420.000000 177.170000 0.000208379
60 453900500.000000 177.322500 0.000208409
61 453900580.000000 177.482500 0.00020823
62 453900660.000000 177.636500 0.00020817
63 453900740.000000 177.790500 0.000208111
