# #NO SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 452820000.000000 168.005500 0.000208438
1 452820080.000000 168.156500 0.000208498
2 452820160.000000 168.304000 0.000208349
3 452820240.000000 168.453000 0.000208319
4 452820320.000000 168.612500 0.000208349
5 452820400.000000 168.763500 0.000208438
6 452820480.000000 168.917000 0.000208438
7 452820560.000000 169.074500 0.000208409
8 452820640.000000 169.225500 0.000208289
9 452820720.000000 169.378500 0.000208349
10 452820800.000000 169.535000 0.000208379
11 452820880.000000 169.690000 0.000208379
12 452820960.000000 169.846000 0.000208468
13 452821040.000000 169.996500 0.000208409
14 452821120.000000 170.152000 0.000208319
15 452821200.000000 170.309000 0.000208319
16 452821280.000000 170.462000 0.000208379
17 452821360.000000 170.615500 0.000208468
18 452821440.000000 170.770500 0.000208528
19 452821520.000000 170.927000 0.000208409
20 452821600.000000 171.083500 0.000208379
21 452821680.000000 171.238000 0.00020826
22 452821760.000000 171.396500 0.00020826
23 452821840.000000 171.551500 0.000208438
24 452821920.000000 171.706500 0.000208438
25 452822000.000000 171.864500 0.000208438
26 452822080.000000 172.016500 0.000208319
27 452822160.000000 172.173500 0.000208289
28 452822240.000000 172.329500 0.000208289
29 452822320.000000 172.482500 0.00020823
30 452822400.000000 172.641500 0.000208349
31 452822480.000000 172.797000 0.000208409
32 452822560.000000 172.952500 0.000208498
33 452822640.000000 173.107500 0.000208409
34 452822720.000000 173.262500 0.000208349
35 452822800.000000 173.416500 0.000208409
36 452822880.000000 173.571500 0.000208438
37 452822960.000000 173.726000 0.000208498
38 452823040.000000 173.879500 0.000208468
39 452823120.000000 174.036000 0.000208468
40 452823200.000000 174.188500 0.000208379
41 452823280.000000 174.345000 0.00020826
42 452823360.000000 174.500000 0.000208349
43 452823440.000000 174.657000 0.000208379
44 452823520.000000 174.808500 0.000208438
45 452823600.000000 174.964500 0.000208617
46 452823680.000000 175.122500 0.000208498
47 452823760.000000 175.272500 0.000208379
48 452823840.000000 175.426500 0.000208319
49 452823920.000000 175.582500 0.000208379
50 452824000.000000 175.738000 0.000208349
51 452824080.000000 175.893000 0.000208438
52 452824160.000000 176.046000 0.000208498
53 452824240.000000 176.204000 0.000208468
54 452824320.000000 176.361000 0.000208379
55 452824400.000000 176.514000 0.000208289
56 452824480.000000 176.670000 0.00020823
57 452824560.000000 176.826000 0.000208409
58 452824640.000000 176.984000 0.000208349
59 452824720.000000 177.136500 0.000208409
60 452824800.000000 177.291000 0.000208349
61 452824880.000000 177.446500 0.000208409
62 452824960.000000 177.601000 0.000208349
63 452825040.000000 177.758500 0.00020814
