# NO SAMPLE -- ONE ARM SCANS
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 1.50. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2699677340.000000 207.916500 5.74889e-005
1 2699677420.000000 208.046500 5.75783e-005
2 2699677500.000000 208.162000 5.76081e-005
3 2699677580.000000 208.275500 5.76081e-005
4 2699677660.000000 208.383000 5.75485e-005
5 2699677740.000000 208.496500 5.75783e-005
6 2699677820.000000 208.611000 5.76081e-005
7 2699677900.000000 208.728000 5.75783e-005
8 2699677980.000000 208.840000 5.75783e-005
9 2699678060.000000 208.958500 5.75187e-005
10 2699678140.000000 209.068500 5.75187e-005
11 2699678220.000000 209.187000 5.75187e-005
12 2699678300.000000 209.300500 5.75187e-005
13 2699678380.000000 209.418000 5.75187e-005
14 2699678460.000000 209.529500 5.75485e-005
15 2699678540.000000 209.645500 5.75783e-005
16 2699678620.000000 209.762500 5.75187e-005
17 2699678700.000000 209.874500 5.75187e-005
18 2699678780.000000 209.992000 5.75187e-005
19 2699678860.000000 210.104000 5.74889e-005
20 2699678940.000000 210.220500 5.75187e-005
21 2699679020.000000 210.334000 5.75187e-005
22 2699679100.000000 210.453000 5.74889e-005
23 2699679180.000000 210.566000 5.75187e-005
24 2699679260.000000 210.681500 5.74591e-005
25 2699679340.000000 210.797000 5.74889e-005
