# SAMPLE
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 1.50. X polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2711892600.000000 207.914500 8.23443e-005
1 2711892680.000000 208.028000 8.22549e-005
2 2711892760.000000 208.145500 8.21655e-005
3 2711892840.000000 208.259500 8.22847e-005
4 2711892920.000000 208.373000 8.24039e-005
5 2711893000.000000 208.489000 8.25827e-005
6 2711893080.000000 208.604000 8.25529e-005
7 2711893160.000000 208.719000 8.25231e-005
8 2711893240.000000 208.832000 8.23443e-005
9 2711893320.000000 208.950500 8.22847e-005
10 2711893400.000000 209.063000 8.22251e-005
11 2711893480.000000 209.180000 8.22251e-005
12 2711893560.000000 209.292500 8.23145e-005
13 2711893640.000000 209.411000 8.23443e-005
14 2711893720.000000 209.525000 8.24337e-005
15 2711893800.000000 209.639500 8.24635e-005
16 2711893880.000000 209.755500 8.24337e-005
17 2711893960.000000 209.870000 8.23741e-005
18 2711894040.000000 209.988000 8.22251e-005
19 2711894120.000000 210.099500 8.21655e-005
20 2711894200.000000 210.216000 8.22549e-005
21 2711894280.000000 210.327500 8.22847e-005
22 2711894360.000000 210.446000 8.22847e-005
23 2711894440.000000 210.559000 8.24039e-005
24 2711894520.000000 210.677500 8.24337e-005
25 2711894600.000000 210.792500 8.23443e-005
