# SAMPLE
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 1.50. X polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2716857020.000000 207.907500 8.21953e-005
1 2716857100.000000 208.016000 8.21059e-005
2 2716857180.000000 208.129500 8.20463e-005
3 2716857260.000000 208.245500 8.21655e-005
4 2716857340.000000 208.359000 8.22847e-005
5 2716857420.000000 208.475500 8.23443e-005
6 2716857500.000000 208.588000 8.24337e-005
7 2716857580.000000 208.706000 8.23741e-005
8 2716857660.000000 208.820000 8.22847e-005
9 2716857740.000000 208.936000 8.21357e-005
10 2716857820.000000 209.049500 8.20463e-005
11 2716857900.000000 209.167000 8.19867e-005
12 2716857980.000000 209.279500 8.21059e-005
13 2716858060.000000 209.395000 8.21655e-005
14 2716858140.000000 209.511000 8.23443e-005
15 2716858220.000000 209.624000 8.22549e-005
16 2716858300.000000 209.741000 8.22847e-005
17 2716858380.000000 209.854000 8.21655e-005
18 2716858460.000000 209.971000 8.21059e-005
19 2716858540.000000 210.084500 8.20165e-005
20 2716858620.000000 210.203000 8.19867e-005
21 2716858700.000000 210.315500 8.20761e-005
22 2716858780.000000 210.432500 8.20761e-005
23 2716858860.000000 210.547500 8.21357e-005
24 2716858940.000000 210.663500 8.21953e-005
25 2716859020.000000 210.776500 8.20761e-005
