# NO SAMPLE
FTS 150 GHz source and diode detecyot

SAMPLE -- FP etalon using 15/40 B3#18
6" OD with a 2" spacing between the filters

Testing for polarization, aligning x-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 388.300000
# half-wdth 215.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2317962920.000000 172.918000 0.000212521
1 2317963000.000000 173.028000 0.000212462
2 2317963080.000000 173.144500 0.000212462
3 2317963160.000000 173.258500 0.000212283
4 2317963240.000000 173.375000 0.000212223
5 2317963320.000000 173.485500 0.000212223
6 2317963400.000000 173.603000 0.000212253
7 2317963480.000000 173.718000 0.000212342
8 2317963560.000000 173.834000 0.000212491
9 2317963640.000000 173.948500 0.000212432
10 2317963720.000000 174.063500 0.000212402
11 2317963800.000000 174.180500 0.000212462
12 2317963880.000000 174.295000 0.000212283
13 2317963960.000000 174.410500 0.000212283
14 2317964040.000000 174.525500 0.000212253
15 2317964120.000000 174.640000 0.000212313
16 2317964200.000000 174.754500 0.000212313
17 2317964280.000000 174.872500 0.000212402
18 2317964360.000000 174.985000 0.000212491
19 2317964440.000000 175.101000 0.000212432
20 2317964520.000000 175.217000 0.000212313
21 2317964600.000000 175.330000 0.000212253
22 2317964680.000000 175.447000 0.000212134
23 2317964760.000000 175.561500 0.000212193
24 2317964840.000000 175.676500 0.000212193
25 2317964920.000000 175.790000 0.000212253
26 2317965000.000000 175.908500 0.000212342
27 2317965080.000000 176.020500 0.000212342
28 2317965160.000000 176.139000 0.000212402
29 2317965240.000000 176.255000 0.000212432
30 2317965320.000000 176.371000 0.000212313
31 2317965400.000000 176.485500 0.000212193
32 2317965480.000000 176.604000 0.000212134
33 2317965560.000000 176.718000 0.000212074
34 2317965640.000000 176.834000 0.000212104
35 2317965720.000000 176.953500 0.000212223
36 2317965800.000000 177.064500 0.000212402
37 2317965880.000000 177.182000 0.000212342
38 2317965960.000000 177.296500 0.000212342
39 2317966040.000000 177.415000 0.000212223
40 2317966120.000000 177.528500 0.000212164
41 2317966200.000000 177.645000 0.000212044
42 2317966280.000000 177.763000 0.000212074
43 2317966360.000000 177.876000 0.000212074
44 2317966440.000000 177.994000 0.000212164
45 2317966520.000000 178.106500 0.000212342
46 2317966600.000000 178.223500 0.000212432
47 2317966680.000000 178.335500 0.000212491
48 2317966760.000000 178.452000 0.000212313
49 2317966840.000000 178.565000 0.000212044
50 2317966920.000000 178.682000 0.000211925
51 2317967001.000000 178.797500 0.000211836
52 2317967080.000000 178.912000 0.000211836
53 2317967160.000000 179.027500 0.000211985
54 2317967240.000000 179.140500 0.000212164
55 2317967320.000000 179.255500 0.000212164
56 2317967400.000000 179.371000 0.000212283
57 2317967480.000000 179.486000 0.000212193
58 2317967560.000000 179.599000 0.000212044
59 2317967640.000000 179.716500 0.000211925
60 2317967720.000000 179.828500 0.000211806
61 2317967800.000000 179.945500 0.000211836
62 2317967880.000000 180.060500 0.000212015
63 2317967960.000000 180.177500 0.000212134
64 2317968040.000000 180.292500 0.000212253
65 2317968120.000000 180.407000 0.000212313
66 2317968200.000000 180.523000 0.000212193
67 2317968280.000000 180.636000 0.000212104
68 2317968360.000000 180.753000 0.000211925
69 2317968440.000000 180.866500 0.000211776
70 2317968520.000000 180.983500 0.000211746
71 2317968600.000000 181.096500 0.000211836
72 2317968680.000000 181.215000 0.000211985
73 2317968760.000000 181.330500 0.000212134
74 2317968840.000000 181.445500 0.000212253
75 2317968920.000000 181.562500 0.000212193
76 2317969000.000000 181.679500 0.000212104
77 2317969080.000000 181.796000 0.000211895
78 2317969160.000000 181.911500 0.000211746
79 2317969240.000000 182.029500 0.000211776
80 2317969320.000000 182.143500 0.000211866
81 2317969400.000000 182.259500 0.000212015
82 2317969480.000000 182.375000 0.000212253
83 2317969560.000000 182.490500 0.000212164
84 2317969640.000000 182.605000 0.000212193
85 2317969720.000000 182.722500 0.000212044
86 2317969800.000000 182.841000 0.000212015
87 2317969880.000000 182.953000 0.000211776
88 2317969960.000000 183.073000 0.000211687
89 2317970040.000000 183.184000 0.000211687
90 2317970120.000000 183.302500 0.000211776
91 2317970200.000000 183.414000 0.000212074
92 2317970280.000000 183.533500 0.000212164
93 2317970360.000000 183.645500 0.000212193
94 2317970440.000000 183.763000 0.000212074
95 2317970520.000000 183.875000 0.000211925
96 2317970600.000000 183.991500 0.000211866
97 2317970680.000000 184.110000 0.000211746
98 2317970760.000000 184.222500 0.000211776
99 2317970840.000000 184.339500 0.000211836
100 2317970920.000000 184.451500 0.000212015
101 2317971000.000000 184.569000 0.000212134
102 2317971080.000000 184.683000 0.000212313
103 2317971160.000000 184.797000 0.000212253
104 2317971240.000000 184.911500 0.000212193
105 2317971320.000000 185.030000 0.000211925
106 2317971400.000000 185.143500 0.000211925
107 2317971480.000000 185.258500 0.000211925
108 2317971560.000000 185.374500 0.000212044
109 2317971640.000000 185.486500 0.000212193
110 2317971720.000000 185.603500 0.000212223
111 2317971800.000000 185.719500 0.000212283
112 2317971880.000000 185.837000 0.000212253
113 2317971960.000000 185.949000 0.000212253
114 2317972040.000000 186.067000 0.000212253
115 2317972120.000000 186.179000 0.000212074
116 2317972200.000000 186.297000 0.000212134
117 2317972280.000000 186.413000 0.000212164
118 2317972360.000000 186.530000 0.000212313
119 2317972440.000000 186.644500 0.000212313
120 2317972520.000000 186.761500 0.000212342
121 2317972600.000000 186.879000 0.000212342
122 2317972680.000000 186.991500 0.000212372
123 2317972760.000000 187.111500 0.000212372
124 2317972840.000000 187.222500 0.000212313
125 2317972920.000000 187.341500 0.000212402
126 2317973000.000000 187.456000 0.000212402
127 2317973080.000000 187.570500 0.000212342
128 2317973160.000000 187.686500 0.000212372
129 2317973240.000000 187.803500 0.000212342
130 2317973320.000000 187.919000 0.000212342
131 2317973400.000000 188.033500 0.000212283
132 2317973480.000000 188.152500 0.000212164
133 2317973560.000000 188.264000 0.000212164
134 2317973640.000000 188.384000 0.000212193
135 2317973720.000000 188.493000 0.000212193
136 2317973800.000000 188.611500 0.000212134
137 2317973880.000000 188.724000 0.000212164
138 2317973960.000000 188.839500 0.000212223
139 2317974040.000000 188.954000 0.000212253
140 2317974120.000000 189.071500 0.000212313
141 2317974200.000000 189.187500 0.000212342
142 2317974280.000000 189.300000 0.000212372
143 2317974360.000000 189.415500 0.000212283
144 2317974440.000000 189.529000 0.000212253
145 2317974520.000000 189.647000 0.000212164
146 2317974600.000000 189.760000 0.000212193
147 2317974680.000000 189.875500 0.000212134
148 2317974760.000000 189.989500 0.000212193
149 2317974840.000000 190.105500 0.000212372
150 2317974920.000000 190.221500 0.000212551
151 2317975000.000000 190.335000 0.000212581
152 2317975080.000000 190.451000 0.000212551
153 2317975160.000000 190.567000 0.000212402
154 2317975240.000000 190.681500 0.000212283
155 2317975320.000000 190.796500 0.000212193
156 2317975400.000000 190.914000 0.000212253
157 2317975480.000000 191.025500 0.000212283
158 2317975560.000000 191.144500 0.000212491
159 2317975640.000000 191.255500 0.00021273
160 2317975720.000000 191.372000 0.0002127
161 2317975800.000000 191.489500 0.000212641
162 2317975880.000000 191.607000 0.000212551
163 2317975960.000000 191.721500 0.000212462
164 2317976040.000000 191.838500 0.000212342
165 2317976120.000000 191.953500 0.000212342
166 2317976200.000000 192.070000 0.000212372
167 2317976280.000000 192.189000 0.000212611
168 2317976360.000000 192.301500 0.00021276
169 2317976440.000000 192.421500 0.000212879
170 2317976520.000000 192.535500 0.00021276
171 2317976600.000000 192.650000 0.000212641
172 2317976680.000000 192.766500 0.000212551
173 2317976760.000000 192.882000 0.000212402
174 2317976840.000000 192.997500 0.000212402
175 2317976920.000000 193.114000 0.000212432
176 2317977000.000000 193.231000 0.000212581
177 2317977080.000000 193.344000 0.000212879
178 2317977160.000000 193.462500 0.000212939
179 2317977240.000000 193.575000 0.000212968
180 2317977320.000000 193.693000 0.000212879
181 2317977400.000000 193.806500 0.00021267
182 2317977480.000000 193.923000 0.000212491
183 2317977560.000000 194.037000 0.000212372
184 2317977640.000000 194.152500 0.000212551
185 2317977720.000000 194.266000 0.0002127
186 2317977800.000000 194.381000 0.000212909
187 2317977880.000000 194.498000 0.000212998
188 2317977960.000000 194.614000 0.000212998
189 2317978040.000000 194.728500 0.000212998
190 2317978120.000000 194.842000 0.00021279
191 2317978200.000000 194.957000 0.000212641
192 2317978280.000000 195.072500 0.000212551
193 2317978360.000000 195.189500 0.000212581
194 2317978440.000000 195.304000 0.00021273
195 2317978520.000000 195.419000 0.000212909
196 2317978600.000000 195.534500 0.000213117
197 2317978680.000000 195.650000 0.000213147
198 2317978760.000000 195.764000 0.000213028
199 2317978840.000000 195.879500 0.000212968
200 2317978920.000000 195.996500 0.00021279
201 2317979000.000000 196.109000 0.0002127
202 2317979080.000000 196.227500 0.000212581
203 2317979160.000000 196.342500 0.00021276
204 2317979240.000000 196.458500 0.000213028
205 2317979320.000000 196.575000 0.000213207
206 2317979400.000000 196.690000 0.000213445
207 2317979480.000000 196.806000 0.000213475
208 2317979560.000000 196.922500 0.000213296
209 2317979640.000000 197.039500 0.000213088
210 2317979720.000000 197.152500 0.000212849
211 2317979800.000000 197.270500 0.00021273
212 2317979880.000000 197.384000 0.00021273
213 2317979960.000000 197.501000 0.000212849
214 2317980040.000000 197.614000 0.000213058
215 2317980120.000000 197.733000 0.000213117
216 2317980200.000000 197.847500 0.000213117
217 2317980280.000000 197.962000 0.000213147
218 2317980360.000000 198.079000 0.000212998
219 2317980440.000000 198.194500 0.00021273
220 2317980520.000000 198.310000 0.000212581
221 2317980600.000000 198.425500 0.000212581
222 2317980680.000000 198.541500 0.00021276
223 2317980760.000000 198.654500 0.000213058
224 2317980840.000000 198.773000 0.000213266
225 2317980920.000000 198.882500 0.000213296
226 2317981000.000000 199.001000 0.000213237
227 2317981080.000000 199.115500 0.000213028
228 2317981160.000000 199.233000 0.000212849
229 2317981240.000000 199.346500 0.00021273
230 2317981320.000000 199.462500 0.00021276
231 2317981400.000000 199.579500 0.000212849
232 2317981480.000000 199.691500 0.000213058
233 2317981560.000000 199.807500 0.000213207
234 2317981640.000000 199.921500 0.000213356
235 2317981720.000000 200.039000 0.000213326
236 2317981800.000000 200.152500 0.000213147
237 2317981880.000000 200.267500 0.000212909
238 2317981960.000000 200.382000 0.00021273
239 2317982040.000000 200.498000 0.00021273
240 2317982120.000000 200.612500 0.00021276
241 2317982200.000000 200.726500 0.000212968
242 2317982280.000000 200.843500 0.000213058
243 2317982360.000000 200.957500 0.000213177
244 2317982440.000000 201.075000 0.000213088
245 2317982520.000000 201.188000 0.000213147
246 2317982600.000000 201.303500 0.000212909
247 2317982680.000000 201.418000 0.00021273
248 2317982760.000000 201.534000 0.00021267
249 2317982840.000000 201.649500 0.000212611
250 2317982920.000000 201.766500 0.000212819
251 2317983000.000000 201.881500 0.000212849
252 2317983080.000000 201.998000 0.000212968
253 2317983160.000000 202.115500 0.000212998
254 2317983240.000000 202.228000 0.000212879
255 2317983320.000000 202.346500 0.000212819
256 2317983400.000000 202.462000 0.000212641
257 2317983480.000000 202.577500 0.000212521
258 2317983560.000000 202.692500 0.000212581
259 2317983640.000000 202.810500 0.000212581
260 2317983720.000000 202.924500 0.000212641
261 2317983800.000000 203.040000 0.0002127
262 2317983880.000000 203.157500 0.0002127
263 2317983960.000000 203.271500 0.00021273
264 2317984040.000000 203.387500 0.000212641
265 2317984120.000000 203.503500 0.000212611
266 2317984200.000000 203.620500 0.000212521
267 2317984280.000000 203.734500 0.000212491
268 2317984360.000000 203.852500 0.000212432
269 2317984440.000000 203.964500 0.000212402
270 2317984520.000000 204.081500 0.000212521
271 2317984600.000000 204.196500 0.000212521
272 2317984680.000000 204.310000 0.00021267
273 2317984760.000000 204.427000 0.0002127
274 2317984840.000000 204.543000 0.0002127
275 2317984920.000000 204.658500 0.000212581
276 2317985000.000000 204.772000 0.000212372
277 2317985080.000000 204.889500 0.000212283
278 2317985160.000000 205.001500 0.000212193
279 2317985240.000000 205.117000 0.000212342
280 2317985320.000000 205.230500 0.000212491
281 2317985400.000000 205.346500 0.000212551
282 2317985480.000000 205.462500 0.000212611
283 2317985560.000000 205.578000 0.000212581
284 2317985640.000000 205.693500 0.000212491
285 2317985720.000000 205.805500 0.000212253
286 2317985800.000000 205.923000 0.000212134
287 2317985880.000000 206.037500 0.000212044
288 2317985960.000000 206.155500 0.000212074
289 2317986040.000000 206.266500 0.000212283
290 2317986120.000000 206.384500 0.000212462
291 2317986200.000000 206.498000 0.000212581
292 2317986280.000000 206.617000 0.000212432
293 2317986360.000000 206.730000 0.000212283
294 2317986440.000000 206.847000 0.000212134
295 2317986520.000000 206.964500 0.000211985
296 2317986600.000000 207.080500 0.000211776
297 2317986680.000000 207.197000 0.000211866
298 2317986760.000000 207.310000 0.000211955
299 2317986840.000000 207.427500 0.000212193
300 2317986920.000000 207.540000 0.000212313
301 2317987000.000000 207.658000 0.000212432
302 2317987080.000000 207.772000 0.000212104
303 2317987160.000000 207.889500 0.000211866
304 2317987240.000000 208.003500 0.000211746
305 2317987320.000000 208.120000 0.000211597
306 2317987400.000000 208.237000 0.000211687
307 2317987480.000000 208.348500 0.000211925
308 2317987560.000000 208.467500 0.000212134
309 2317987640.000000 208.582500 0.000212342
310 2317987720.000000 208.699500 0.000212342
311 2317987800.000000 208.811000 0.000212193
312 2317987880.000000 208.930500 0.000211985
313 2317987960.000000 209.041000 0.000211717
314 2317988040.000000 209.157500 0.000211597
315 2317988120.000000 209.273500 0.000211508
316 2317988200.000000 209.389500 0.000211717
317 2317988280.000000 209.504000 0.000211895
318 2317988360.000000 209.618000 0.000212134
319 2317988440.000000 209.735500 0.000212134
320 2317988520.000000 209.847000 0.000212134
321 2317988600.000000 209.965000 0.000211925
322 2317988680.000000 210.078000 0.000211746
323 2317988760.000000 210.193500 0.000211508
324 2317988840.000000 210.310000 0.000211448
325 2317988920.000000 210.425500 0.000211568
326 2317989000.000000 210.540500 0.000211687
327 2317989080.000000 210.654000 0.000211895
328 2317989160.000000 210.770000 0.000212074
329 2317989240.000000 210.884500 0.000212044
330 2317989320.000000 211.000500 0.000211866
331 2317989400.000000 211.112500 0.000211717
332 2317989480.000000 211.230500 0.000211478
333 2317989560.000000 211.343500 0.000211329
334 2317989640.000000 211.461500 0.000211299
335 2317989720.000000 211.576000 0.000211389
336 2317989800.000000 211.690500 0.000211657
337 2317989880.000000 211.807000 0.000211836
338 2317989960.000000 211.923500 0.000211985
339 2317990040.000000 212.037500 0.000211895
340 2317990120.000000 212.152000 0.000211627
341 2317990200.000000 212.269500 0.000211389
342 2317990280.000000 212.385500 0.00021118
343 2317990360.000000 212.502000 0.00021115
344 2317990440.000000 212.616500 0.00021127
345 2317990520.000000 212.735500 0.000211568
346 2317990600.000000 212.847000 0.000211746
347 2317990680.000000 212.964000 0.000211895
348 2317990760.000000 213.082000 0.000211836
349 2317990840.000000 213.195000 0.000211597
350 2317990920.000000 213.313000 0.000211419
351 2317991000.000000 213.427500 0.00021121
352 2317991080.000000 213.545500 0.00021115
353 2317991160.000000 213.657500 0.00021115
354 2317991240.000000 213.775500 0.000211359
355 2317991320.000000 213.890500 0.000211597
356 2317991400.000000 214.005500 0.000211776
357 2317991480.000000 214.120000 0.000211836
358 2317991560.000000 214.237500 0.000211717
359 2317991640.000000 214.351000 0.000211329
360 2317991720.000000 214.466500 0.00021115
361 2317991800.000000 214.584000 0.000211001
362 2317991880.000000 214.696000 0.000211091
363 2317991960.000000 214.814000 0.00021127
364 2317992040.000000 214.928500 0.000211419
365 2317992120.000000 215.043500 0.000211627
366 2317992200.000000 215.157500 0.000211657
367 2317992280.000000 215.274000 0.000211568
368 2317992360.000000 215.389000 0.000211359
369 2317992440.000000 215.502500 0.000211091
370 2317992520.000000 215.619000 0.000210912
371 2317992600.000000 215.733500 0.000210882
372 2317992680.000000 215.850500 0.000211061
373 2317992760.000000 215.962500 0.000211091
374 2317992840.000000 216.078500 0.00021127
375 2317992920.000000 216.193000 0.000211419
376 2317993000.000000 216.310500 0.00021127
377 2317993080.000000 216.423500 0.000211299
378 2317993160.000000 216.539000 0.000211091
379 2317993240.000000 216.653500 0.000210823
380 2317993320.000000 216.771000 0.000210852
381 2317993400.000000 216.885500 0.000210793
382 2317993480.000000 217.000500 0.000210882
383 2317993560.000000 217.118000 0.000211001
384 2317993640.000000 217.235000 0.00021121
385 2317993720.000000 217.351000 0.000211299
386 2317993800.000000 217.464500 0.00021121
387 2317993880.000000 217.583000 0.00021118
388 2317993960.000000 217.698500 0.000210912
389 2317994040.000000 217.828500 0.000210793
390 2317994120.000000 217.940500 0.000210763
391 2317994200.000000 218.066500 0.000210733
392 2317994300.000000 218.186500 0.000210823
393 2317994380.000000 218.309500 0.000211091
394 2317994460.000000 218.415500 0.00021121
395 2317994540.000000 218.530000 0.00021127
396 2317994620.000000 218.648000 0.000211329
397 2317994700.000000 218.761000 0.000211001
398 2317994780.000000 218.880000 0.000210763
399 2317994860.000000 218.994000 0.000210644
400 2317994940.000000 219.113000 0.000210554
401 2317995020.000000 219.225500 0.000210793
402 2317995100.000000 219.341000 0.000211031
403 2317995180.000000 219.455000 0.00021127
404 2317995260.000000 219.571000 0.000211448
405 2317995340.000000 219.685500 0.000211299
406 2317995420.000000 219.801500 0.00021115
407 2317995500.000000 219.916000 0.000210763
408 2317995580.000000 220.031500 0.000210495
409 2317995660.000000 220.149500 0.000210495
410 2317995740.000000 220.260500 0.000210584
411 2317995820.000000 220.378000 0.000210912
412 2317995900.000000 220.493500 0.000211299
413 2317995980.000000 220.611500 0.000211448
414 2317996060.000000 220.724000 0.000211359
415 2317996140.000000 220.840000 0.000211091
416 2317996220.000000 220.955000 0.000210793
417 2317996300.000000 221.069000 0.000210465
418 2317996380.000000 221.186000 0.000210376
419 2317996460.000000 221.299500 0.000210465
420 2317996540.000000 221.415000 0.000210733
421 2317996620.000000 221.529000 0.000211031
422 2317996700.000000 221.646500 0.00021127
423 2317996780.000000 221.757500 0.000211299
424 2317996860.000000 221.876500 0.000211121
425 2317996940.000000 221.992000 0.000210584
426 2317997020.000000 222.106500 0.000210405
427 2317997100.000000 222.222500 0.000210286
428 2317997180.000000 222.339500 0.000210286
429 2317997260.000000 222.453000 0.000210465
430 2317997340.000000 222.568500 0.000210852
431 2317997420.000000 222.685000 0.000211061
432 2317997500.000000 222.798000 0.00021121
433 2317997580.000000 222.916500 0.000211121
434 2317997660.000000 223.032000 0.000210733
435 2317997740.000000 223.147500 0.000210435
436 2317997820.000000 223.262500 0.000210137
437 2317997900.000000 223.377500 0.000210167
438 2317997980.000000 223.495500 0.000210376
439 2317998060.000000 223.610500 0.000210703
440 2317998140.000000 223.728000 0.000210942
441 2317998220.000000 223.840000 0.000211091
442 2317998300.000000 223.958500 0.000210972
443 2317998380.000000 224.072500 0.000210703
444 2317998460.000000 224.187500 0.000210376
445 2317998540.000000 224.302000 0.000210137
446 2317998620.000000 224.417500 0.000210137
447 2317998700.000000 224.531500 0.000210167
448 2317998780.000000 224.648500 0.000210495
449 2317998860.000000 224.762500 0.000210823
450 2317998940.000000 224.878500 0.000211031
451 2317999020.000000 224.996500 0.000210942
452 2317999100.000000 225.107500 0.000210793
453 2317999180.000000 225.225500 0.000210435
454 2317999260.000000 225.340500 0.000210078
455 2317999340.000000 225.457000 0.000209958
456 2317999420.000000 225.570000 0.000210018
457 2317999500.000000 225.687500 0.000210316
458 2317999580.000000 225.802500 0.000210644
459 2317999660.000000 225.917000 0.000210823
460 2317999740.000000 226.034000 0.000210942
461 2317999820.000000 226.149500 0.000210852
