# SAMPLE
FTS 95 GHz source w/rect feedhorn, cone feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 2.00. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2639767040.000000 207.976500 0.000175656
1 2639767120.000000 208.124500 0.000175537
2 2639767200.000000 208.280500 0.000175596
3 2639767280.000000 208.437000 0.000175566
4 2639767360.000000 208.590000 0.000175686
5 2639767440.000000 208.747500 0.000175656
6 2639767520.000000 208.901000 0.000175626
7 2639767600.000000 209.056000 0.000175715
8 2639767680.000000 209.211500 0.000175566
9 2639767760.000000 209.366000 0.000175537
10 2639767840.000000 209.521000 0.000175417
11 2639767920.000000 209.676500 0.000175388
12 2639768000.000000 209.831500 0.000175388
13 2639768080.000000 209.984500 0.000175477
14 2639768160.000000 210.139000 0.000175596
15 2639768240.000000 210.297500 0.000175626
16 2639768320.000000 210.449500 0.000175596
17 2639768400.000000 210.603000 0.000175566
18 2639768480.000000 210.762500 0.000175417
19 2639768560.000000 210.913000 0.000175268
20 2639768640.000000 211.069000 0.000175119
21 2639768720.000000 211.226500 0.000175119
22 2639768800.000000 211.377000 0.000175209
23 2639768880.000000 211.534000 0.000175388
24 2639768960.000000 211.691000 0.000175566
25 2639769040.000000 211.844000 0.000175686
26 2639769120.000000 212.000500 0.000175656
27 2639769200.000000 212.157000 0.000175477
28 2639769280.000000 212.311500 0.000175239
