# NO SAMPLE
FTS 95 GHz source w/rect feedhorn, cone feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 2.00. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2637408240.000000 207.969500 0.00018716
1 2637408320.000000 208.119000 0.000187219
2 2637408400.000000 208.270500 0.00018716
3 2637408480.000000 208.426500 0.0001871
4 2637408560.000000 208.579500 0.00018716
5 2637408640.000000 208.734500 0.00018713
6 2637408720.000000 208.888000 0.00018716
7 2637408800.000000 209.042000 0.0001871
8 2637408880.000000 209.197500 0.000187011
9 2637408960.000000 209.351500 0.00018707
10 2637409040.000000 209.504500 0.000186921
11 2637409120.000000 209.663000 0.000186921
12 2637409200.000000 209.817000 0.000187011
13 2637409280.000000 209.974500 0.00018707
14 2637409360.000000 210.123500 0.00018716
15 2637409440.000000 210.278000 0.000187189
16 2637409520.000000 210.433500 0.000187219
17 2637409600.000000 210.587000 0.00018707
18 2637409680.000000 210.745000 0.000186921
19 2637409760.000000 210.896000 0.000186802
20 2637409840.000000 211.053500 0.000186712
21 2637409920.000000 211.210000 0.000186742
22 2637410000.000000 211.363000 0.000186832
23 2637410080.000000 211.517500 0.000187011
24 2637410160.000000 211.673000 0.00018716
25 2637410240.000000 211.830500 0.000187249
26 2637410320.000000 211.985500 0.00018716
27 2637410400.000000 212.139000 0.00018704
28 2637410480.000000 212.297500 0.000186772
