# SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. Y-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 606681561.000000 177.912000 0.000204147
1 606681640.000000 178.026000 0.000204177
2 606681720.000000 178.141000 0.000204117
3 606681800.000000 178.256500 0.000204177
4 606681880.000000 178.370500 0.000204147
5 606681960.000000 178.482000 0.000204028
6 606682040.000000 178.595000 0.000203938
7 606682120.000000 178.712000 0.000203819
8 606682200.000000 178.825000 0.000203938
9 606682280.000000 178.943500 0.000203938
10 606682360.000000 179.058000 0.000204087
11 606682440.000000 179.175000 0.000204117
12 606682520.000000 179.287000 0.000204117
13 606682600.000000 179.401000 0.000204117
14 606682680.000000 179.512500 0.000204057
15 606682760.000000 179.623500 0.000203938
16 606682840.000000 179.737500 0.000203968
17 606682920.000000 179.851500 0.000203908
18 606683000.000000 179.968500 0.000203849
19 606683080.000000 180.082000 0.000203998
20 606683160.000000 180.197500 0.000203998
21 606683240.000000 180.312500 0.000203998
22 606683320.000000 180.428500 0.000204057
23 606683400.000000 180.542000 0.000204028
24 606683480.000000 180.657500 0.000203968
25 606683560.000000 180.774000 0.000203849
26 606683640.000000 180.885000 0.000203849
27 606683720.000000 181.002500 0.000203849
28 606683800.000000 181.118000 0.000203879
29 606683880.000000 181.236000 0.000204028
30 606683960.000000 181.349500 0.000203968
31 606684040.000000 181.468500 0.000204087
32 606684121.000000 181.584000 0.000203968
33 606684200.000000 181.699000 0.000203908
34 606684280.000000 181.817500 0.000203819
