# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. Y-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 604868460.000000 177.910500 0.000213028
1 604868540.000000 178.024500 0.000213058
2 604868620.000000 178.139500 0.000213177
3 604868700.000000 178.255000 0.000213147
4 604868780.000000 178.368500 0.000213088
5 604868860.000000 178.485000 0.000212968
6 604868940.000000 178.596000 0.000212849
7 604869020.000000 178.714000 0.000212819
8 604869100.000000 178.828500 0.000212879
9 604869180.000000 178.945000 0.000212998
10 604869260.000000 179.060000 0.000213088
11 604869340.000000 179.175500 0.000213028
12 604869420.000000 179.289500 0.000213177
13 604869500.000000 179.407000 0.000213147
14 604869580.000000 179.520000 0.000213028
15 604869660.000000 179.634500 0.000212968
16 604869740.000000 179.751500 0.000212879
17 604869820.000000 179.865500 0.000212909
18 604869900.000000 179.982000 0.000212998
19 604869980.000000 180.095500 0.000213058
20 604870060.000000 180.214000 0.000213117
21 604870140.000000 180.325500 0.000213058
22 604870220.000000 180.442500 0.000213117
23 604870300.000000 180.557500 0.000212968
24 604870380.000000 180.671500 0.000212968
25 604870460.000000 180.786500 0.000212849
26 604870540.000000 180.900500 0.000212879
27 604870620.000000 181.016500 0.000212939
28 604870700.000000 181.132500 0.000212909
29 604870780.000000 181.250000 0.000213058
30 604870860.000000 181.364500 0.000213058
31 604870940.000000 181.482500 0.000212998
32 604871020.000000 181.598000 0.000212968
33 604871100.000000 181.716500 0.000212849
34 604871180.000000 181.830000 0.000212939
