# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. Y-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 607282940.000000 177.913500 0.000212611
1 607283020.000000 178.028000 0.00021267
2 607283100.000000 178.141000 0.00021267
3 607283180.000000 178.258500 0.0002127
4 607283260.000000 178.372500 0.000212581
5 607283340.000000 178.487500 0.000212462
6 607283420.000000 178.602000 0.000212402
7 607283500.000000 178.716500 0.000212402
8 607283580.000000 178.831000 0.000212521
9 607283660.000000 178.949500 0.000212551
10 607283740.000000 179.061500 0.000212611
11 607283820.000000 179.178500 0.0002127
12 607283900.000000 179.291500 0.000212641
13 607283980.000000 179.408000 0.000212641
14 607284060.000000 179.523500 0.000212551
15 607284140.000000 179.638500 0.000212432
16 607284220.000000 179.753000 0.000212372
17 607284300.000000 179.867000 0.000212342
18 607284380.000000 179.986000 0.000212491
19 607284460.000000 180.097000 0.000212551
20 607284540.000000 180.215000 0.000212611
21 607284620.000000 180.326500 0.000212611
22 607284700.000000 180.443500 0.000212551
23 607284780.000000 180.558500 0.000212462
24 607284860.000000 180.674500 0.000212372
25 607284940.000000 180.787500 0.000212432
26 607285020.000000 180.903000 0.000212313
27 607285101.000000 181.019500 0.000212402
28 607285180.000000 181.135000 0.000212491
29 607285260.000000 181.251500 0.000212491
30 607285340.000000 181.365500 0.000212641
31 607285420.000000 181.484500 0.000212462
32 607285500.000000 181.599500 0.000212432
33 607285580.000000 181.716000 0.000212372
34 607285660.000000 181.832500 0.000212313
