# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. Y-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 609634560.000000 177.902500 0.000212581
1 609634640.000000 178.017500 0.0002127
2 609634720.000000 178.131000 0.00021273
3 609634800.000000 178.245000 0.0002127
4 609634880.000000 178.358500 0.000212551
5 609634960.000000 178.476000 0.000212491
6 609635040.000000 178.588500 0.000212402
7 609635120.000000 178.704500 0.000212402
8 609635200.000000 178.817500 0.000212432
9 609635280.000000 178.936500 0.000212491
10 609635360.000000 179.051500 0.000212581
11 609635440.000000 179.169000 0.000212641
12 609635520.000000 179.279500 0.00021273
13 609635600.000000 179.394500 0.00021267
14 609635680.000000 179.510000 0.000212551
15 609635760.000000 179.624000 0.000212462
16 609635840.000000 179.741000 0.000212342
17 609635920.000000 179.853000 0.000212342
18 609636000.000000 179.972000 0.000212462
19 609636080.000000 180.085000 0.000212551
20 609636160.000000 180.201000 0.000212641
21 609636240.000000 180.316500 0.000212611
22 609636320.000000 180.433000 0.000212611
23 609636400.000000 180.546500 0.000212491
24 609636480.000000 180.662500 0.000212462
25 609636560.000000 180.779000 0.000212432
26 609636640.000000 180.890500 0.000212372
27 609636720.000000 181.007000 0.000212521
28 609636800.000000 181.123000 0.000212491
29 609636880.000000 181.238500 0.000212581
30 609636960.000000 181.354000 0.000212551
31 609637040.000000 181.473000 0.000212521
32 609637120.000000 181.588000 0.000212462
33 609637200.000000 181.703500 0.000212342
34 609637280.000000 181.821500 0.000212462
