# NO SAMPLE 
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 459559300.000000 168.013000 0.000208468
1 459559380.000000 168.167000 0.000208379
2 459559460.000000 168.325000 0.000208379
3 459559540.000000 168.480500 0.000208349
4 459559620.000000 168.637000 0.000208498
5 459559700.000000 168.792500 0.000208498
6 459559780.000000 168.944000 0.000208468
7 459559860.000000 169.100500 0.000208528
8 459559940.000000 169.256500 0.000208349
9 459560020.000000 169.408000 0.000208409
10 459560100.000000 169.564500 0.000208409
11 459560180.000000 169.720000 0.000208409
12 459560260.000000 169.873500 0.000208498
13 459560340.000000 170.027000 0.000208468
14 459560420.000000 170.183000 0.000208438
15 459560500.000000 170.337000 0.000208349
16 459560580.000000 170.491500 0.000208409
17 459560660.000000 170.647500 0.000208498
18 459560740.000000 170.803500 0.000208409
19 459560820.000000 170.956000 0.000208498
20 459560900.000000 171.114000 0.000208379
21 459560980.000000 171.268000 0.000208319
22 459561060.000000 171.425000 0.000208349
23 459561140.000000 171.583000 0.000208319
24 459561220.000000 171.737000 0.000208498
25 459561300.000000 171.894000 0.000208409
26 459561380.000000 172.049000 0.000208379
27 459561460.000000 172.201500 0.000208289
28 459561540.000000 172.359000 0.0002082
29 459561620.000000 172.515000 0.000208319
30 459561700.000000 172.670000 0.000208349
31 459561780.000000 172.824500 0.000208468
32 459561860.000000 172.978500 0.000208379
33 459561940.000000 173.135000 0.00020823
34 459562020.000000 173.290500 0.00020814
35 459562100.000000 173.444000 0.00020817
36 459562180.000000 173.596500 0.000208349
37 459562260.000000 173.752500 0.000208379
38 459562340.000000 173.911500 0.000208468
39 459562420.000000 174.063500 0.000208409
40 459562500.000000 174.218000 0.00020823
41 459562580.000000 174.373000 0.00020826
42 459562660.000000 174.528000 0.000208289
43 459562740.000000 174.684500 0.000208379
44 459562820.000000 174.835500 0.000208409
45 459562900.000000 174.990500 0.000208409
46 459562980.000000 175.149500 0.000208409
47 459563060.000000 175.303000 0.000208319
48 459563140.000000 175.456000 0.000208349
49 459563220.000000 175.613500 0.000208319
50 459563300.000000 175.766000 0.000208349
51 459563380.000000 175.923500 0.000208379
52 459563460.000000 176.076500 0.000208498
53 459563540.000000 176.234000 0.000208468
54 459563620.000000 176.390000 0.000208349
55 459563700.000000 176.539000 0.00020826
56 459563780.000000 176.698000 0.000208349
57 459563860.000000 176.854500 0.000208289
58 459563940.000000 177.011000 0.000208438
59 459564020.000000 177.167000 0.000208468
60 459564100.000000 177.322000 0.000208498
61 459564180.000000 177.477500 0.000208468
62 459564260.000000 177.634500 0.000208289
63 459564340.000000 177.790000 0.000208349
