# NO SAMPLE 
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 458415460.000000 168.007500 0.000208528
1 458415540.000000 168.156000 0.000208379
2 458415620.000000 168.311000 0.00020826
3 458415700.000000 168.466000 0.00020823
4 458415780.000000 168.618500 0.00020823
5 458415860.000000 168.775000 0.000208319
6 458415940.000000 168.930500 0.000208349
7 458416020.000000 169.087500 0.000208349
8 458416100.000000 169.238000 0.000208319
9 458416180.000000 169.395000 0.0002082
10 458416260.000000 169.550500 0.000208319
11 458416340.000000 169.701500 0.000208349
12 458416420.000000 169.858500 0.000208289
13 458416500.000000 170.014000 0.000208319
14 458416580.000000 170.165000 0.00020823
15 458416660.000000 170.323000 0.000208349
16 458416740.000000 170.477500 0.000208349
17 458416820.000000 170.635000 0.000208349
18 458416900.000000 170.786000 0.000208409
19 458416980.000000 170.937000 0.000208438
20 458417060.000000 171.096000 0.000208409
21 458417140.000000 171.253000 0.000208319
22 458417220.000000 171.408000 0.00020823
23 458417300.000000 171.563500 0.000208319
24 458417380.000000 171.719500 0.000208379
25 458417460.000000 171.877500 0.000208468
26 458417540.000000 172.030000 0.000208319
27 458417620.000000 172.185000 0.0002082
28 458417700.000000 172.342000 0.00020817
29 458417780.000000 172.494000 0.00020823
30 458417860.000000 172.652500 0.000208379
31 458417940.000000 172.808500 0.000208468
32 458418020.000000 172.963000 0.000208409
33 458418100.000000 173.119000 0.000208349
34 458418180.000000 173.273500 0.0002082
35 458418260.000000 173.426500 0.0002082
36 458418340.000000 173.581000 0.0002082
37 458418460.000000 173.828000 0.000208319
38 458418540.000000 173.976000 0.000208319
39 458418620.000000 174.126500 0.000208319
40 458418700.000000 174.281000 0.0002082
41 458418780.000000 174.434500 0.0002082
42 458418860.000000 174.590000 0.00020826
43 458418940.000000 174.743500 0.000208289
44 458419020.000000 174.900000 0.000208379
45 458419100.000000 175.055000 0.000208379
46 458419180.000000 175.210000 0.000208319
47 458419260.000000 175.364000 0.000208349
48 458419340.000000 175.518500 0.000208289
49 458419420.000000 175.674500 0.00020823
50 458419500.000000 175.827000 0.000208349
51 458419580.000000 175.983500 0.000208438
52 458419660.000000 176.138500 0.000208409
53 458419740.000000 176.292500 0.000208409
54 458419820.000000 176.452000 0.000208409
55 458419900.000000 176.605000 0.000208319
56 458419980.000000 176.761000 0.000208349
57 458420060.000000 176.919000 0.000208468
58 458420140.000000 177.072500 0.000208409
59 458420220.000000 177.227000 0.000208468
60 458420300.000000 177.383000 0.000208409
61 458420380.000000 177.539000 0.00020823
62 458420460.000000 177.694000 0.00020823
63 458420540.000000 177.849500 0.0002082
