# SAMPLE - ONE ARM SCANS
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 455115540.000000 168.015000 0.000149728
1 455115620.000000 168.161500 0.000149638
2 455115700.000000 168.312500 0.000149668
3 455115780.000000 168.464500 0.000149668
4 455115860.000000 168.620500 0.000149638
5 455115940.000000 168.774000 0.000149698
6 455116020.000000 168.929000 0.000149609
7 455116100.000000 169.086500 0.000149668
8 455116180.000000 169.237000 0.000149758
9 455116260.000000 169.392500 0.000149579
10 455116340.000000 169.548500 0.000149698
11 455116420.000000 169.703000 0.000149638
12 455116500.000000 169.855500 0.000149638
13 455116580.000000 170.009500 0.000149698
14 455116660.000000 170.165500 0.000149668
15 455116740.000000 170.323500 0.000149638
16 455116820.000000 170.475500 0.000149668
17 455116900.000000 170.632500 0.000149698
18 455116980.000000 170.787000 0.000149698
19 455117060.000000 170.939500 0.000149698
20 455117140.000000 171.097500 0.000149698
21 455117220.000000 171.251500 0.000149668
22 455117300.000000 171.408500 0.000149609
23 455117380.000000 171.567500 0.000149638
24 455117460.000000 171.719500 0.000149638
25 455117540.000000 171.878000 0.000149668
26 455117620.000000 172.031500 0.000149609
27 455117700.000000 172.185500 0.000149638
28 455117780.000000 172.342000 0.000149519
29 455117860.000000 172.497500 0.000149609
30 455117940.000000 172.653500 0.000149579
31 455118020.000000 172.808500 0.000149579
32 455118100.000000 172.966500 0.000149579
33 455118180.000000 173.119500 0.000149549
34 455118260.000000 173.273000 0.000149579
35 455118340.000000 173.431000 0.000149638
36 455118420.000000 173.583000 0.000149579
37 455118500.000000 173.738000 0.000149728
38 455118580.000000 173.894500 0.000149698
39 455118660.000000 174.046500 0.000149728
40 455118740.000000 174.203500 0.000149638
41 455118820.000000 174.359000 0.000149668
42 455118900.000000 174.511500 0.000149638
43 455118980.000000 174.668500 0.000149549
44 455119060.000000 174.824000 0.000149668
45 455119140.000000 174.980000 0.000149638
46 455119220.000000 175.134500 0.000149668
47 455119300.000000 175.287000 0.000149609
48 455119380.000000 175.442000 0.000149549
49 455119460.000000 175.597500 0.000149638
50 455119540.000000 175.751000 0.000149668
51 455119620.000000 175.905000 0.000149638
52 455119700.000000 176.061500 0.000149668
53 455119780.000000 176.220000 0.000149549
54 455119860.000000 176.374000 0.000149609
55 455119940.000000 176.527500 0.000149638
56 455120020.000000 176.682500 0.000149579
57 455120100.000000 176.838500 0.000149579
58 455120180.000000 176.995500 0.000149609
59 455120260.000000 177.151500 0.000149638
60 455120340.000000 177.303000 0.000149549
61 455120420.000000 177.462500 0.000149638
62 455120500.000000 177.618000 0.000149638
63 455120580.000000 177.773000 0.000149549
