# NO SAMPLE 
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 457388082.000000 168.014500 0.000208677
1 457388160.000000 168.167500 0.000208587
2 457388240.000000 168.318500 0.000208409
3 457388320.000000 168.463000 0.000208409
4 457388400.000000 168.607000 0.000208409
5 457388480.000000 168.762000 0.000208498
6 457388560.000000 168.916500 0.000208498
7 457388640.000000 169.072000 0.000208558
8 457388720.000000 169.224500 0.000208498
9 457388800.000000 169.381500 0.000208468
10 457388880.000000 169.535000 0.000208438
11 457388960.000000 169.688500 0.000208468
12 457389040.000000 169.845500 0.000208528
13 457389120.000000 169.997000 0.000208498
14 457389200.000000 170.152500 0.000208409
15 457389280.000000 170.308500 0.000208468
16 457389360.000000 170.460500 0.000208409
17 457389440.000000 170.617500 0.000208498
18 457389520.000000 170.773000 0.000208498
19 457389600.000000 170.927000 0.000208587
20 457389680.000000 171.082500 0.000208498
21 457389760.000000 171.240000 0.000208409
22 457389840.000000 171.395500 0.000208468
23 457389920.000000 171.550500 0.000208468
24 457390000.000000 171.703500 0.000208617
25 457390080.000000 171.862000 0.000208647
26 457390160.000000 172.016500 0.000208468
27 457390240.000000 172.171500 0.000208379
28 457390320.000000 172.326000 0.00020826
29 457390400.000000 172.483500 0.000208409
30 457390480.000000 172.640500 0.000208468
31 457390560.000000 172.795000 0.000208558
32 457390640.000000 172.952000 0.000208528
33 457390720.000000 173.104000 0.000208379
34 457390800.000000 173.258000 0.000208319
35 457390880.000000 173.415500 0.000208379
36 457390960.000000 173.567000 0.000208409
37 457391040.000000 173.721500 0.000208528
38 457391120.000000 173.879500 0.000208558
39 457391200.000000 174.031500 0.000208498
40 457391280.000000 174.189500 0.000208409
41 457391360.000000 174.344000 0.000208438
42 457391440.000000 174.498000 0.000208409
43 457391520.000000 174.655000 0.000208409
44 457391600.000000 174.808500 0.000208528
45 457391680.000000 174.963500 0.000208558
46 457391760.000000 175.120500 0.000208558
47 457391840.000000 175.271000 0.000208468
48 457391920.000000 175.428000 0.000208409
49 457392000.000000 175.584000 0.000208409
50 457392080.000000 175.736500 0.000208379
51 457392160.000000 175.893500 0.000208617
52 457392240.000000 176.048000 0.000208647
53 457392320.000000 176.203500 0.000208617
54 457392400.000000 176.360000 0.000208587
55 457392480.000000 176.515000 0.000208409
56 457392560.000000 176.670000 0.000208468
57 457392640.000000 176.825500 0.000208349
58 457392720.000000 176.978000 0.000208498
59 457392800.000000 177.139000 0.000208587
60 457392880.000000 177.291500 0.000208558
61 457392960.000000 177.449500 0.000208498
62 457393040.000000 177.601000 0.000208379
63 457393120.000000 177.759500 0.000208349
