# SAMPLE - ONE ARM SCANS
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 454543500.000000 168.010000 0.000149787
1 454543580.000000 168.160000 0.000149728
2 454543660.000000 168.311500 0.000149728
3 454543740.000000 168.458000 0.000149668
4 454543820.000000 168.612000 0.000149638
5 454543900.000000 168.765000 0.000149668
6 454543980.000000 168.920000 0.000149638
7 454544060.000000 169.075500 0.000149638
8 454544140.000000 169.230500 0.000149609
9 454544220.000000 169.382500 0.000149668
10 454544300.000000 169.536500 0.000149638
11 454544380.000000 169.691000 0.000149698
12 454544460.000000 169.847500 0.000149638
13 454544540.000000 169.999500 0.000149668
14 454544620.000000 170.153500 0.000149668
15 454544700.000000 170.310000 0.000149698
16 454544780.000000 170.464000 0.000149728
17 454544860.000000 170.620000 0.000149758
18 454544940.000000 170.773500 0.000149787
19 454545020.000000 170.928000 0.000149698
20 454545100.000000 171.085500 0.000149817
21 454545180.000000 171.240500 0.000149668
22 454545260.000000 171.397000 0.000149698
23 454545340.000000 171.554000 0.000149668
24 454545420.000000 171.711000 0.000149638
25 454545500.000000 171.866500 0.000149728
26 454545580.000000 172.019500 0.000149668
27 454545660.000000 172.173500 0.000149698
28 454545740.000000 172.330500 0.000149638
29 454545820.000000 172.486000 0.000149609
30 454545900.000000 172.642000 0.000149638
31 454545980.000000 172.797500 0.000149579
32 454546060.000000 172.956000 0.000149609
33 454546140.000000 173.107000 0.000149698
34 454546220.000000 173.262500 0.000149638
35 454546300.000000 173.419000 0.000149668
36 454546380.000000 173.572000 0.000149698
37 454546460.000000 173.726500 0.000149758
38 454546540.000000 173.883500 0.000149728
39 454546620.000000 174.037000 0.000149668
40 454546700.000000 174.193500 0.000149668
41 454546780.000000 174.348500 0.000149579
42 454546860.000000 174.501000 0.000149728
43 454546940.000000 174.658000 0.000149668
44 454547020.000000 174.813000 0.000149609
45 454547100.000000 174.966000 0.000149698
46 454547180.000000 175.123500 0.000149638
47 454547260.000000 175.278000 0.000149698
48 454547340.000000 175.431500 0.000149579
49 454547420.000000 175.586500 0.000149638
50 454547500.000000 175.742500 0.000149668
51 454547580.000000 175.896000 0.000149579
52 454547660.000000 176.049000 0.000149698
53 454547740.000000 176.204500 0.000149638
54 454547820.000000 176.361500 0.000149668
55 454547900.000000 176.517000 0.000149668
56 454547980.000000 176.672500 0.000149579
57 454548060.000000 176.826500 0.000149698
58 454548140.000000 176.984500 0.000149609
59 454548220.000000 177.140000 0.000149668
60 454548300.000000 177.293000 0.000149698
61 454548380.000000 177.451000 0.000149638
62 454548460.000000 177.602500 0.000149668
63 454548540.000000 177.761000 0.000149549
