# SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.  No bandpass filter.

SAMPLE: B3-The3-02, Ade edge filter, sent from Caltech 2016-06

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1865364543.000000 208.007500 0.00102139
1 1865364620.000000 208.150500 0.00102068
2 1865364700.000000 208.299000 0.00102115
3 1865364780.000000 208.447500 0.00102306
4 1865364860.000000 208.594500 0.00102521
5 1865364940.000000 208.751500 0.00102759
6 1865365020.000000 208.906000 0.00102902
7 1865365100.000000 209.059500 0.00102926
8 1865365180.000000 209.215000 0.00102855
9 1865365260.000000 209.365500 0.00102688
10 1865365340.000000 209.523500 0.00102521
11 1865365420.000000 209.679500 0.00102354
12 1865365500.000000 209.834000 0.00102211
13 1865365580.000000 209.987500 0.00102115
14 1865365660.000000 210.142000 0.00102115
15 1865365740.000000 210.296500 0.00102187
16 1865365820.000000 210.452000 0.00102354
17 1865365900.000000 210.607000 0.00102592
18 1865365980.000000 210.764000 0.00102807
19 1865366060.000000 210.916000 0.00102974
20 1865366140.000000 211.072000 0.00103069
21 1865366220.000000 211.227500 0.0010295
22 1865366300.000000 211.378500 0.00102688
23 1865366380.000000 211.536000 0.00102354
24 1865366460.000000 211.692000 0.0010202
25 1865366540.000000 211.845500 0.00101782
26 1865366620.000000 212.002000 0.00101758
27 1865366700.000000 212.158000 0.00101925
28 1865366780.000000 212.312500 0.00102306
