# NO SAMPLE - ONE ARM
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

SAMPLE - no sample

 15-02 etalon. 1.5" spacing. Polarisation along x
another test, after motor not responding; just pushed red reset button on stepper driver
again, this time wiggled/tightened RS-232 cables

Testing for polarization, aligning y-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 350.000000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
557 3014333800.000000 216.085500 0.000138582
558 3014333880.000000 216.240000 0.000138552
559 3014333960.000000 216.394000 0.000138463
560 3014334040.000000 216.550000 0.000138522
561 3014334120.000000 216.704500 0.000138522
562 3014334200.000000 216.861500 0.000138463
563 3014334280.000000 217.016000 0.000138552
564 3014334360.000000 217.172000 0.000138463
565 3014334440.000000 217.326000 0.000138463
566 3014334520.000000 217.481500 0.000138463
567 3014334600.000000 217.637500 0.000138463
568 3014334680.000000 217.792000 0.000138463
569 3014334760.000000 217.945000 0.000138522
570 3014334840.000000 218.105000 0.000138433
571 3014334920.000000 218.258000 0.000138463
572 3014335000.000000 218.413000 0.000138373
573 3014335080.000000 218.570000 0.000138463
574 3014335160.000000 218.723000 0.000138463
575 3014335240.000000 218.877000 0.000138403
576 3014335320.000000 219.032500 0.000138433
577 3014335400.000000 219.188500 0.000138433
578 3014335480.000000 219.343000 0.000138403
579 3014335560.000000 219.494500 0.000138463
580 3014335640.000000 219.653000 0.000138403
581 3014335720.000000 219.805000 0.000138373
582 3014335800.000000 219.962000 0.000138343
583 3014335880.000000 220.118500 0.000138343
584 3014335960.000000 220.270000 0.000138373
585 3014336040.000000 220.426000 0.000138343
586 3014336120.000000 220.583500 0.000138314
587 3014336200.000000 220.736000 0.000138343
588 3014336280.000000 220.892500 0.000138314
589 3014336360.000000 221.047500 0.000138314
590 3014336440.000000 221.203000 0.000138373
591 3014336520.000000 221.356000 0.000138314
592 3014336600.000000 221.511000 0.000138314
593 3014336680.000000 221.664500 0.000138224
594 3014336760.000000 221.819500 0.000138254
595 3014336840.000000 221.977000 0.000138254
596 3014336920.000000 222.130500 0.000138284
597 3014337000.000000 222.286500 0.000138284
598 3014337080.000000 222.445000 0.000138254
599 3014337160.000000 222.596500 0.000138254
600 3014337240.000000 222.754000 0.000138254
601 3014337320.000000 222.910500 0.000138224
602 3014337400.000000 223.063500 0.000138254
603 3014337480.000000 223.220000 0.000138224
604 3014337560.000000 223.377000 0.000138164
605 3014337640.000000 223.529000 0.000138164
606 3014337720.000000 223.686500 0.000138224
607 3014337800.000000 223.840500 0.000138254
608 3014337880.000000 223.996000 0.000138164
609 3014337960.000000 224.151500 0.000138135
610 3014338040.000000 224.303000 0.000138224
611 3014338120.000000 224.459000 0.000138164
612 3014338200.000000 224.614500 0.000138254
613 3014338281.000000 224.772000 0.000138254
614 3014338360.000000 224.928000 0.000138164
615 3014338440.000000 225.081500 0.000138164
616 3014338520.000000 225.237000 0.000138135
617 3014338600.000000 225.388500 0.000138105
618 3014338680.000000 225.542000 0.000138075
619 3014338760.000000 225.698500 0.000138164
620 3014338840.000000 225.853500 0.000138135
621 3014338920.000000 226.010000 0.000138135
622 3014339000.000000 226.162500 0.000138164
623 3014339080.000000 226.319500 0.000138164
624 3014339160.000000 226.475500 0.000138135
625 3014339240.000000 226.628000 0.000138105
626 3014339320.000000 226.784000 0.000138075
627 3014339400.000000 226.941000 0.000138135
628 3014339480.000000 227.093000 0.000138135
629 3014339560.000000 227.250500 0.000138164
630 3014339640.000000 227.407500 0.000138135
631 3014339720.000000 227.562000 0.000138194
632 3014339800.000000 227.719500 0.000138194
633 3014339880.000000 227.870500 0.000138135
634 3014339960.000000 228.029500 0.000138105
635 3014340040.000000 228.184000 0.000138105
636 3014340120.000000 228.339500 0.000138105
637 3014340200.000000 228.494000 0.000138075
638 3014340280.000000 228.648000 0.000138075
639 3014340360.000000 228.807000 0.000138105
640 3014340440.000000 228.959000 0.000138105
641 3014340520.000000 229.113000 0.000138075
642 3014340600.000000 229.271000 0.000138105
643 3014340680.000000 229.422000 0.000138105
644 3014340760.000000 229.578500 0.000138075
645 3014340840.000000 229.734500 0.000138045
646 3014340920.000000 229.886500 0.000138015
647 3014341000.000000 230.045000 0.000137986
648 3014341080.000000 230.200000 0.000137956
649 3014341160.000000 230.353000 0.000138015
650 3014341240.000000 230.510000 0.000138045
651 3014341320.000000 230.661500 0.000138045
652 3014341400.000000 230.817500 0.000138015
653 3014341480.000000 230.973500 0.000138015
654 3014341560.000000 231.130500 0.000138015
655 3014341640.000000 231.283500 0.000137986
656 3014341720.000000 231.438000 0.000137956
657 3014341800.000000 231.592000 0.000137986
658 3014341880.000000 231.746000 0.000137956
659 3014341960.000000 231.902000 0.000137956
660 3014342040.000000 232.059000 0.000137986
661 3014342120.000000 232.214500 0.000137956
662 3014342200.000000 232.368500 0.000138015
663 3014342280.000000 232.526000 0.000138015
664 3014342360.000000 232.679500 0.000137956
665 3014342440.000000 232.835500 0.000137896
666 3014342520.000000 232.989500 0.000137986
667 3014342600.000000 233.144000 0.000137896
668 3014342680.000000 233.300000 0.000137956
669 3014342760.000000 233.455500 0.000137866
670 3014342840.000000 233.610500 0.000137896
671 3014342920.000000 233.766500 0.000137896
672 3014343000.000000 233.923500 0.000137956
673 3014343080.000000 234.077500 0.000137986
674 3014343160.000000 234.232000 0.000137926
675 3014343240.000000 234.387000 0.000137866
676 3014343320.000000 234.539500 0.000137866
677 3014343400.000000 234.696000 0.000137866
678 3014343480.000000 234.852500 0.000137837
679 3014343560.000000 235.005500 0.000137837
680 3014343640.000000 235.161500 0.000137866
681 3014343720.000000 235.318500 0.000137926
682 3014343800.000000 235.472500 0.000137866
683 3014343880.000000 235.627000 0.000137896
684 3014343960.000000 235.783000 0.000137866
685 3014344040.000000 235.937000 0.000137837
686 3014344120.000000 236.094000 0.000137837
687 3014344200.000000 236.249500 0.000137837
688 3014344280.000000 236.403500 0.000137837
689 3014344360.000000 236.558500 0.000137866
690 3014344440.000000 236.715500 0.000137896
691 3014344520.000000 236.869000 0.000137866
692 3014344600.000000 237.023000 0.000137896
693 3014344680.000000 237.181000 0.000137926
694 3014344760.000000 237.335000 0.000137866
695 3014344840.000000 237.491000 0.000137926
696 3014344920.000000 237.648500 0.000137866
697 3014345000.000000 237.802000 0.000137837
698 3014345080.000000 237.960500 0.000137807
699 3014345160.000000 238.113500 0.000137777
700 3014345240.000000 238.267500 0.000137807
701 3014345320.000000 238.426000 0.000137837
702 3014345400.000000 238.576500 0.000137866
703 3014345480.000000 238.733500 0.000137896
704 3014345560.000000 238.887000 0.000137837
705 3014345640.000000 239.039000 0.000137866
706 3014345720.000000 239.198500 0.000137807
707 3014345800.000000 239.354500 0.000137747
708 3014345880.000000 239.507000 0.000137747
709 3014345960.000000 239.662000 0.000137747
710 3014346040.000000 239.813500 0.000137777
711 3014346120.000000 239.971000 0.000137747
712 3014346200.000000 240.127000 0.000137807
713 3014346280.000000 240.281000 0.000137777
714 3014346360.000000 240.438500 0.000137747
715 3014346440.000000 240.593500 0.000137747
716 3014346520.000000 240.749500 0.000137747
717 3014346600.000000 240.902500 0.000137777
718 3014346680.000000 241.058500 0.000137747
719 3014346760.000000 241.215000 0.000137717
720 3014346840.000000 241.367500 0.000137688
721 3014346920.000000 241.525000 0.000137747
722 3014347000.000000 241.679500 0.000137777
723 3014347080.000000 241.832500 0.000137777
724 3014347160.000000 241.990000 0.000137807
725 3014347240.000000 242.141000 0.000137747
726 3014347320.000000 242.298500 0.000137807
727 3014347400.000000 242.457000 0.000137747
728 3014347480.000000 242.609000 0.000137747
729 3014347560.000000 242.766500 0.000137717
730 3014347640.000000 242.923000 0.000137747
731 3014347720.000000 243.077000 0.000137688
732 3014347800.000000 243.233000 0.000137717
733 3014347880.000000 243.387500 0.000137747
734 3014347960.000000 243.542000 0.000137777
735 3014348040.000000 243.698500 0.000137717
736 3014348120.000000 243.855000 0.000137717
737 3014348200.000000 244.009000 0.000137717
738 3014348280.000000 244.164000 0.000137717
739 3014348360.000000 244.321000 0.000137688
740 3014348440.000000 244.475000 0.000137688
741 3014348520.000000 244.630000 0.000137658
742 3014348600.000000 244.783000 0.000137688
743 3014348680.000000 244.937500 0.000137717
744 3014348760.000000 245.096500 0.000137807
745 3014348840.000000 245.249500 0.000137777
746 3014348920.000000 245.406500 0.000137717
747 3014349000.000000 245.562000 0.000137688
748 3014349080.000000 245.715000 0.000137747
749 3014349160.000000 245.874000 0.000137717
750 3014349240.000000 246.025500 0.000137747
751 3014349320.000000 246.180500 0.000137717
752 3014349400.000000 246.338000 0.000137747
753 3014349480.000000 246.490000 0.000137688
754 3014349560.000000 246.646000 0.000137777
755 3014349640.000000 246.801500 0.000137688
756 3014349720.000000 246.954500 0.000137688
757 3014349800.000000 247.112000 0.000137717
758 3014349880.000000 247.268000 0.000137717
759 3014349960.000000 247.422000 0.000137747
760 3014350040.000000 247.578500 0.000137747
761 3014350120.000000 247.732500 0.000137747
762 3014350200.000000 247.888000 0.000137717
763 3014350280.000000 248.045500 0.000137717
764 3014350360.000000 248.198000 0.000137717
765 3014350440.000000 248.355500 0.000137688
766 3014350520.000000 248.510500 0.000137777
767 3014350600.000000 248.664500 0.000137717
768 3014350680.000000 248.820000 0.000137747
769 3014350760.000000 248.974500 0.000137688
770 3014350840.000000 249.131500 0.000137658
771 3014350920.000000 249.285500 0.000137658
772 3014351000.000000 249.440500 0.000137688
773 3014351080.000000 249.596500 0.000137717
774 3014351160.000000 249.749000 0.000137717
775 3014351240.000000 249.906500 0.000137658
776 3014351320.000000 250.060000 0.000137717
777 3014351400.000000 250.216500 0.000137658
778 3014351480.000000 250.370000 0.000137688
779 3014351560.000000 250.525000 0.000137688
780 3014351640.000000 250.683000 0.000137717
781 3014351720.000000 250.838500 0.000137688
782 3014351800.000000 250.990000 0.000137717
783 3014351880.000000 251.148500 0.000137658
784 3014351960.000000 251.302500 0.000137747
785 3014352040.000000 251.458000 0.000137688
786 3014352120.000000 251.613500 0.000137717
787 3014352200.000000 251.768000 0.000137688
788 3014352280.000000 251.924000 0.000137658
789 3014352360.000000 252.079000 0.000137688
790 3014352440.000000 252.231500 0.000137688
791 3014352520.000000 252.387500 0.000137628
792 3014352600.000000 252.542500 0.000137628
793 3014352680.000000 252.698000 0.000137658
794 3014352760.000000 252.852000 0.000137628
795 3014352840.000000 253.007000 0.000137628
796 3014352920.000000 253.164000 0.000137688
797 3014353000.000000 253.320000 0.000137628
798 3014353080.000000 253.475500 0.000137658
799 3014353160.000000 253.630000 0.000137628
800 3014353240.000000 253.784500 0.000137717
801 3014353320.000000 253.938500 0.000137658
802 3014353400.000000 254.092500 0.000137628
803 3014353480.000000 254.247000 0.000137688
804 3014353560.000000 254.405000 0.000137658
805 3014353640.000000 254.559500 0.000137658
806 3014353720.000000 254.713500 0.000137658
807 3014353800.000000 254.865000 0.000137598
808 3014353880.000000 255.022000 0.000137688
809 3014353960.000000 255.179000 0.000137688
810 3014354040.000000 255.331500 0.000137717
811 3014354120.000000 255.488500 0.000137688
812 3014354200.000000 255.645000 0.000137688
813 3014354280.000000 255.800000 0.000137598
814 3014354360.000000 255.956000 0.000137658
815 3014354440.000000 256.109500 0.000137658
816 3014354520.000000 256.267500 0.000137658
817 3014354600.000000 256.420000 0.000137658
818 3014354680.000000 256.577500 0.000137628
819 3014354760.000000 256.732000 0.000137598
820 3014354840.000000 256.886000 0.000137717
821 3014354920.000000 257.042000 0.000137688
822 3014355000.000000 257.196000 0.000137688
823 3014355080.000000 257.352500 0.000137658
824 3014355160.000000 257.508000 0.000137598
825 3014355240.000000 257.663500 0.000137658
826 3014355320.000000 257.820500 0.000137598
827 3014355400.000000 257.975500 0.000137658
828 3014355480.000000 258.131500 0.000137598
829 3014355560.000000 258.286000 0.000137598
830 3014355640.000000 258.442500 0.000137658
831 3014355720.000000 258.596000 0.000137598
832 3014355800.000000 258.754000 0.000137658
833 3014355880.000000 258.906500 0.000137658
834 3014355960.000000 259.060500 0.000137658
835 3014356040.000000 259.218000 0.000137568
836 3014356120.000000 259.371000 0.000137568
837 3014356200.000000 259.527000 0.000137598
838 3014356280.000000 259.680000 0.000137628
839 3014356360.000000 259.836000 0.000137568
840 3014356440.000000 259.990500 0.000137628
841 3014356520.000000 260.145000 0.000137598
842 3014356600.000000 260.302000 0.000137628
843 3014356680.000000 260.455000 0.000137568
844 3014356760.000000 260.612500 0.000137598
845 3014356840.000000 260.765000 0.000137568
846 3014356920.000000 260.920000 0.000137568
847 3014357000.000000 261.079000 0.000137568
848 3014357080.000000 261.233000 0.000137628
849 3014357160.000000 261.386000 0.000137568
850 3014357240.000000 261.542000 0.000137598
851 3014357320.000000 261.696500 0.000137568
852 3014357400.000000 261.856000 0.000137539
853 3014357480.000000 262.009500 0.000137539
854 3014357560.000000 262.161500 0.000137598
855 3014357640.000000 262.318000 0.000137539
856 3014357720.000000 262.470000 0.000137509
857 3014357800.000000 262.628000 0.000137568
858 3014357880.000000 262.781500 0.000137568
859 3014357960.000000 262.938000 0.000137539
860 3014358040.000000 263.093000 0.000137598
861 3014358120.000000 263.248000 0.000137598
862 3014358200.000000 263.403500 0.000137598
863 3014358280.000000 263.559000 0.000137628
864 3014358360.000000 263.712500 0.000137568
865 3014358440.000000 263.868500 0.000137598
866 3014358520.000000 264.021500 0.000137598
867 3014358600.000000 264.178000 0.000137539
868 3014358680.000000 264.331500 0.000137539
869 3014358760.000000 264.487500 0.000137568
870 3014358840.000000 264.642500 0.000137539
871 3014358920.000000 264.799500 0.000137539
872 3014359000.000000 264.951000 0.000137568
873 3014359080.000000 265.108000 0.000137449
874 3014359160.000000 265.264000 0.000137509
875 3014359240.000000 265.419000 0.000137509
876 3014359320.000000 265.576000 0.000137539
877 3014359400.000000 265.730000 0.000137479
878 3014359480.000000 265.886500 0.000137509
879 3014359560.000000 266.041000 0.000137479
880 3014359640.000000 266.195500 0.000137479
881 3014359720.000000 266.350500 0.000137479
882 3014359800.000000 266.507500 0.000137479
883 3014359880.000000 266.665000 0.000137449
884 3014359960.000000 266.817000 0.000137419
885 3014360040.000000 266.975500 0.000137419
886 3014360120.000000 267.128000 0.000137449
887 3014360200.000000 267.283000 0.000137449
888 3014360280.000000 267.436000 0.000137479
889 3014360360.000000 267.594000 0.000137419
890 3014360440.000000 267.751000 0.000137419
891 3014360520.000000 267.906500 0.000137449
892 3014360600.000000 268.059000 0.000137449
893 3014360680.000000 268.216000 0.000137449
894 3014360760.000000 268.374500 0.000137419
895 3014360840.000000 268.526000 0.00013739
896 3014360920.000000 268.682000 0.00013739
897 3014361000.000000 268.835000 0.00013739
898 3014361080.000000 268.993000 0.000137419
899 3014361160.000000 269.150000 0.00013739
900 3014361240.000000 269.301500 0.000137449
901 3014361320.000000 269.456500 0.000137449
902 3014361400.000000 269.611000 0.000137419
903 3014361480.000000 269.765500 0.000137449
904 3014361560.000000 269.921500 0.00013739
905 3014361640.000000 270.075000 0.00013739
906 3014361720.000000 270.230000 0.00013736
907 3014361800.000000 270.385500 0.00013733
908 3014361880.000000 270.538500 0.00013736
909 3014361960.000000 270.713500 0.000137419
910 3014362040.000000 270.862500 0.00013733
911 3014362120.000000 271.019000 0.00013733
912 3014362200.000000 271.175000 0.000137419
913 3014362280.000000 271.326500 0.00013739
914 3014362360.000000 271.479500 0.00013736
915 3014362440.000000 271.631500 0.00013739
916 3014362520.000000 271.784500 0.00013733
917 3014362600.000000 271.940500 0.00013733
918 3014362680.000000 272.093500 0.00013739
919 3014362760.000000 272.250000 0.00013733
920 3014362840.000000 272.402000 0.0001373
921 3014362920.000000 272.559000 0.00013733
922 3014363000.000000 272.717500 0.00013727
923 3014363080.000000 272.870500 0.0001373
924 3014363160.000000 273.027000 0.0001373
925 3014363240.000000 273.181000 0.00013733
926 3014363320.000000 273.337500 0.00013733
927 3014363400.000000 273.491000 0.00013727
928 3014363480.000000 273.646000 0.0001373
929 3014363560.000000 273.801500 0.0001373
930 3014363640.000000 273.957500 0.00013739
931 3014363720.000000 274.110000 0.00013733
932 3014363800.000000 274.267000 0.0001373
933 3014363880.000000 274.421500 0.0001373
934 3014363960.000000 274.575500 0.00013727
935 3014364040.000000 274.730500 0.00013733
936 3014364120.000000 274.884500 0.00013733
937 3014364200.000000 275.042000 0.0001373
938 3014364280.000000 275.194500 0.0001373
939 3014364360.000000 275.348500 0.00013727
940 3014364440.000000 275.505000 0.0001373
941 3014364520.000000 275.658500 0.00013727
942 3014364600.000000 275.816500 0.00013727
943 3014364680.000000 275.972500 0.00013727
944 3014364760.000000 276.127000 0.000137241
945 3014364840.000000 276.283500 0.000137241
946 3014364920.000000 276.441000 0.000137241
947 3014365000.000000 276.595000 0.00013733
948 3014365080.000000 276.747500 0.000137241
949 3014365160.000000 276.905500 0.000137181
950 3014365240.000000 277.063500 0.000137181
951 3014365320.000000 277.216500 0.000137181
952 3014365400.000000 277.373000 0.000137181
953 3014365480.000000 277.526000 0.000137151
954 3014365560.000000 277.681000 0.000137211
955 3014365640.000000 277.835500 0.000137181
956 3014365720.000000 277.992500 0.000137181
957 3014365800.000000 278.148500 0.000137181
958 3014365880.000000 278.306000 0.000137151
959 3014365960.000000 278.460500 0.000137211
960 3014366040.000000 278.617000 0.000137181
961 3014366120.000000 278.770500 0.000137151
962 3014366200.000000 278.924500 0.000137151
963 3014366280.000000 279.081500 0.000137151
964 3014366360.000000 279.232000 0.000137181
965 3014366440.000000 279.391000 0.000137151
966 3014366520.000000 279.543500 0.000137151
967 3014366600.000000 279.700500 0.000137151
968 3014366680.000000 279.854500 0.000137181
969 3014366760.000000 280.009500 0.000137181
970 3014366840.000000 280.163000 0.000137181
971 3014366920.000000 280.320000 0.000137151
972 3014367000.000000 280.471500 0.000137151
973 3014367080.000000 280.630000 0.000137121
974 3014367160.000000 280.784500 0.000137181
975 3014367240.000000 280.940500 0.000137121
976 3014367320.000000 281.098000 0.000137151
977 3014367400.000000 281.249500 0.000137092
978 3014367480.000000 281.407000 0.000137092
979 3014367560.000000 281.560000 0.000137121
980 3014367640.000000 281.718500 0.000137092
981 3014367720.000000 281.872000 0.000137151
982 3014367800.000000 282.024500 0.000137092
983 3014367880.000000 282.182000 0.000137062
984 3014367960.000000 282.337000 0.000137151
985 3014368040.000000 282.494500 0.000137121
986 3014368120.000000 282.648000 0.000137151
987 3014368200.000000 282.800500 0.000137121
988 3014368280.000000 282.958000 0.000137032
989 3014368360.000000 283.116000 0.000137121
990 3014368440.000000 283.270000 0.000137092
991 3014368520.000000 283.425500 0.000137092
992 3014368600.000000 283.578000 0.000137092
993 3014368680.000000 283.736500 0.000137092
994 3014368760.000000 283.889000 0.000137032
995 3014368840.000000 284.043000 0.000136972
996 3014368920.000000 284.198500 0.000137032
997 3014369000.000000 284.354000 0.000137002
998 3014369080.000000 284.508500 0.000137032
999 3014369160.000000 284.663000 0.000137002
1000 3014369240.000000 284.817000 0.000136972
1001 3014369320.000000 284.973000 0.000137032
1002 3014369400.000000 285.128000 0.000137032
1003 3014369480.000000 285.280000 0.000137032
1004 3014369560.000000 285.437000 0.000137002
1005 3014369640.000000 285.589500 0.000137002
1006 3014369720.000000 285.747500 0.000136972
1007 3014369800.000000 285.903000 0.000137002
1008 3014369880.000000 286.060500 0.000137092
1009 3014369960.000000 286.215000 0.000137032
1010 3014370040.000000 286.371000 0.000136972
1011 3014370120.000000 286.526000 0.000136972
1012 3014370200.000000 286.683000 0.000136972
1013 3014370280.000000 286.836000 0.000137002
1014 3014370360.000000 286.994000 0.000136913
1015 3014370440.000000 287.149000 0.000136913
1016 3014370520.000000 287.316000 0.000136943
1017 3014370600.000000 287.467000 0.000137002
1018 3014370680.000000 287.619500 0.000136913
1019 3014370760.000000 287.773000 0.000136972
1020 3014370840.000000 287.925000 0.000136972
1021 3014370920.000000 288.079500 0.000136943
1022 3014371000.000000 288.236500 0.000136943
1023 3014371080.000000 288.392000 0.000136972
1024 3014371160.000000 288.549000 0.000136913
1025 3014371240.000000 288.703500 0.000136943
1026 3014371320.000000 288.858500 0.000136883
1027 3014371400.000000 289.012000 0.000136883
1028 3014371480.000000 289.166000 0.000136913
1029 3014371560.000000 289.320500 0.000136943
1030 3014371640.000000 289.477000 0.000136913
1031 3014371720.000000 289.631500 0.000136883
1032 3014371800.000000 289.786000 0.000136913
1033 3014371880.000000 289.938500 0.000136883
1034 3014371960.000000 290.094500 0.000136883
1035 3014372040.000000 290.248500 0.000136853
1036 3014372120.000000 290.401500 0.000136883
1037 3014372200.000000 290.558000 0.000136853
1038 3014372280.000000 290.712000 0.000136883
1039 3014372360.000000 290.868000 0.000136883
1040 3014372440.000000 291.024000 0.000136913
1041 3014372520.000000 291.179000 0.000136972
1042 3014372600.000000 291.335000 0.000136943
1043 3014372680.000000 291.492000 0.000136883
1044 3014372760.000000 291.645000 0.000136913
1045 3014372840.000000 291.802000 0.000136853
1046 3014372920.000000 291.957000 0.000136823
1047 3014373000.000000 292.113000 0.000136883
1048 3014373080.000000 292.270000 0.000136853
1049 3014373160.000000 292.422500 0.000136853
1050 3014373240.000000 292.580000 0.000136913
1051 3014373320.000000 292.730500 0.000136913
1052 3014373400.000000 292.888000 0.000136883
1053 3014373480.000000 293.044000 0.000136823
1054 3014373560.000000 293.198500 0.000136823
1055 3014373640.000000 293.356000 0.000136794
1056 3014373720.000000 293.510500 0.000136764
1057 3014373800.000000 293.668500 0.000136823
1058 3014373880.000000 293.822000 0.000136764
1059 3014373960.000000 293.977000 0.000136794
1060 3014374040.000000 294.131000 0.000136734
1061 3014374120.000000 294.285500 0.000136764
1062 3014374200.000000 294.439000 0.000136823
1063 3014374280.000000 294.596500 0.000136794
1064 3014374360.000000 294.747000 0.000136764
1065 3014374440.000000 294.905500 0.000136674
1066 3014374520.000000 295.057500 0.000136704
1067 3014374600.000000 295.211500 0.000136704
1068 3014374680.000000 295.366000 0.000136734
1069 3014374760.000000 295.520500 0.000136734
1070 3014374840.000000 295.677500 0.000136704
1071 3014374920.000000 295.832500 0.000136734
1072 3014375000.000000 295.985000 0.000136704
1073 3014375080.000000 296.142500 0.000136704
1074 3014375160.000000 296.300000 0.000136704
1075 3014375240.000000 296.456000 0.000136645
1076 3014375320.000000 296.609500 0.000136674
1077 3014375400.000000 296.764000 0.000136645
1078 3014375480.000000 296.922000 0.000136615
1079 3014375560.000000 297.075000 0.000136704
1080 3014375640.000000 297.233500 0.000136734
1081 3014375720.000000 297.385000 0.000136674
1082 3014375800.000000 297.542500 0.000136704
1083 3014375880.000000 297.701000 0.000136615
1084 3014375960.000000 297.852000 0.000136674
1085 3014376040.000000 298.006000 0.000136674
1086 3014376120.000000 298.163000 0.000136704
1087 3014376200.000000 298.315500 0.000136674
1088 3014376280.000000 298.473000 0.000136645
1089 3014376360.000000 298.629500 0.000136615
1090 3014376440.000000 298.783500 0.000136585
1091 3014376520.000000 298.942000 0.000136674
1092 3014376600.000000 299.095000 0.000136674
1093 3014376680.000000 299.250500 0.000136585
1094 3014376760.000000 299.405000 0.000136585
1095 3014376841.000000 299.559000 0.000136615
1096 3014376920.000000 299.713500 0.000136615
1097 3014377000.000000 299.870000 0.000136585
1098 3014377080.000000 300.023500 0.000136555
1099 3014377160.000000 300.179000 0.000136525
1100 3014377240.000000 300.331500 0.000136525
1101 3014377320.000000 300.487000 0.000136585
1102 3014377400.000000 300.642500 0.000136615
1103 3014377480.000000 300.795500 0.000136555
1104 3014377560.000000 300.953000 0.000136555
1105 3014377640.000000 301.105500 0.000136555
1106 3014377720.000000 301.264500 0.000136525
1107 3014377800.000000 301.418500 0.000136466
1108 3014377880.000000 301.573500 0.000136525
1109 3014377960.000000 301.728500 0.000136555
1110 3014378040.000000 301.885000 0.000136466
1111 3014378120.000000 302.039000 0.000136496
1112 3014378200.000000 302.196500 0.000136525
1113 3014378280.000000 302.349000 0.000136525
1114 3014378360.000000 302.508500 0.000136496
1115 3014378440.000000 302.661000 0.000136525
1116 3014378520.000000 302.817500 0.000136436
1117 3014378600.000000 302.971000 0.000136466
1118 3014378680.000000 303.125500 0.000136466
1119 3014378760.000000 303.279500 0.000136436
1120 3014378840.000000 303.437000 0.000136406
1121 3014378920.000000 303.595000 0.000136406
1122 3014379000.000000 303.749000 0.000136406
1123 3014379080.000000 303.902000 0.000136406
1124 3014379160.000000 304.061000 0.000136436
1125 3014379240.000000 304.215500 0.000136406
1126 3014379320.000000 304.368500 0.000136406
1127 3014379400.000000 304.522500 0.000136436
1128 3014379480.000000 304.674500 0.000136436
1129 3014379560.000000 304.829000 0.000136436
1130 3014379640.000000 304.986000 0.000136406
1131 3014379720.000000 305.138500 0.000136436
1132 3014379800.000000 305.294500 0.000136317
1133 3014379880.000000 305.448500 0.000136466
1134 3014379960.000000 305.602000 0.000136376
1135 3014380040.000000 305.757500 0.000136347
1136 3014380120.000000 305.909500 0.000136406
1137 3014380200.000000 306.067500 0.000136347
1138 3014380280.000000 306.221500 0.000136406
1139 3014380360.000000 306.378000 0.000136376
1140 3014380440.000000 306.534000 0.000136376
1141 3014380520.000000 306.688000 0.000136347
1142 3014380600.000000 306.846000 0.000136347
1143 3014380680.000000 306.999500 0.000136287
1144 3014380760.000000 307.156000 0.000136317
1145 3014380840.000000 307.311000 0.000136347
1146 3014380920.000000 307.466500 0.000136317
1147 3014381000.000000 307.622500 0.000136317
1148 3014381080.000000 307.778000 0.000136287
1149 3014381160.000000 307.932000 0.000136317
1150 3014381241.000000 308.089500 0.000136317
1151 3014381320.000000 308.241500 0.000136287
1152 3014381400.000000 308.399500 0.000136317
1153 3014381480.000000 308.555500 0.000136347
1154 3014381560.000000 308.709000 0.000136317
1155 3014381640.000000 308.865500 0.000136287
1156 3014381720.000000 309.020500 0.000136317
1157 3014381800.000000 309.177500 0.000136317
1158 3014381880.000000 309.330500 0.000136257
1159 3014381960.000000 309.486000 0.000136227
1160 3014382040.000000 309.641500 0.000136198
1161 3014382120.000000 309.797500 0.000136227
1162 3014382200.000000 309.948500 0.000136198
1163 3014382280.000000 310.106000 0.000136227
1164 3014382360.000000 310.258000 0.000136227
1165 3014382440.000000 310.416000 0.000136198
1166 3014382520.000000 310.567000 0.000136257
1167 3014382600.000000 310.721500 0.000136287
1168 3014382680.000000 310.876000 0.000136227
1169 3014382760.000000 311.032500 0.000136198
1170 3014382840.000000 311.186000 0.000136198
1171 3014382920.000000 311.344000 0.000136168
1172 3014383000.000000 311.496500 0.000136168
1173 3014383080.000000 311.655000 0.000136198
1174 3014383160.000000 311.807500 0.000136198
1175 3014383240.000000 311.963000 0.000136138
1176 3014383320.000000 312.118500 0.000136138
1177 3014383400.000000 312.273000 0.000136168
1178 3014383480.000000 312.430000 0.000136138
1179 3014383560.000000 312.584000 0.000136168
1180 3014383640.000000 312.737500 0.000136138
1181 3014383720.000000 312.897500 0.000136019
1182 3014383800.000000 313.049000 0.000136108
1183 3014383880.000000 313.205000 0.000136078
1184 3014383960.000000 313.358500 0.000136168
1185 3014384040.000000 313.516000 0.000136049
1186 3014384120.000000 313.671000 0.000136078
1187 3014384200.000000 313.827000 0.000136108
1188 3014384280.000000 313.984000 0.000136019
1189 3014384360.000000 314.138500 0.000136049
1190 3014384440.000000 314.294500 0.000136019
1191 3014384520.000000 314.448500 0.000136019
1192 3014384600.000000 314.603000 0.000136049
