# NO  SAMPLE 
FTS 150 GHz source and diode detector

SAMPLE -- 15-02 etalon. 1.5" spacing
another test, after motor not responding; just pushed red reset button on stepper driver
again, this time wiggled/tightened RS-232 cables

Testing for polarization, aligning y-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 388.300000
# half-wdth 215.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2925817600.000000 172.918500 0.000175328
1 2925817680.000000 173.033500 0.000175268
2 2925817760.000000 173.147000 0.000175119
3 2925817840.000000 173.260000 0.00017506
4 2925817920.000000 173.376000 0.000175
5 2925818000.000000 173.483000 0.000175
6 2925818080.000000 173.595500 0.00017506
7 2925818160.000000 173.698500 0.00017506
8 2925818240.000000 173.814000 0.00017503
9 2925818320.000000 173.931000 0.00017506
10 2925818400.000000 174.047000 0.00017506
11 2925818480.000000 174.161500 0.000175
12 2925818560.000000 174.275500 0.000174881
13 2925818640.000000 174.392500 0.000174851
14 2925818720.000000 174.508000 0.000174851
15 2925818800.000000 174.623500 0.000174881
16 2925818880.000000 174.735500 0.000174911
17 2925818960.000000 174.854000 0.00017506
18 2925819040.000000 174.968000 0.000175
19 2925819120.000000 175.083000 0.00017509
20 2925819200.000000 175.198500 0.00017506
21 2925819280.000000 175.312000 0.00017497
22 2925819361.000000 175.428000 0.000174792
23 2925819440.000000 175.542000 0.000174821
24 2925819520.000000 175.659000 0.000174881
25 2925819600.000000 175.771500 0.000174881
26 2925819680.000000 175.889500 0.000175
27 2925819760.000000 176.001500 0.00017506
28 2925819840.000000 176.119500 0.00017509
29 2925819920.000000 176.234500 0.000175179
30 2925820000.000000 176.353000 0.000175119
31 2925820080.000000 176.469000 0.000175149
32 2925820160.000000 176.583000 0.000174911
33 2925820240.000000 176.700500 0.000174732
34 2925820320.000000 176.816500 0.000174732
35 2925820400.000000 176.933500 0.000174732
36 2925820480.000000 177.047000 0.000174881
37 2925820560.000000 177.165500 0.000174911
38 2925820640.000000 177.278000 0.000174851
39 2925820720.000000 177.395500 0.000174762
40 2925820800.000000 177.512000 0.000174732
41 2925820880.000000 177.625000 0.000174732
42 2925820960.000000 177.744000 0.000174613
43 2925821040.000000 177.857500 0.000174702
44 2925821120.000000 177.974000 0.000174643
45 2925821200.000000 178.086500 0.000174553
46 2925821280.000000 178.204500 0.000174672
47 2925821360.000000 178.317500 0.000174702
48 2925821440.000000 178.435000 0.000174702
49 2925821520.000000 178.549000 0.000174702
50 2925821600.000000 178.663500 0.000174643
51 2925821680.000000 178.779500 0.000174553
52 2925821760.000000 178.896500 0.000174523
53 2925821840.000000 179.011500 0.000174553
54 2925821920.000000 179.125000 0.000174583
55 2925822000.000000 179.241500 0.000174672
56 2925822080.000000 179.354500 0.000174762
57 2925822160.000000 179.471000 0.000174732
58 2925822240.000000 179.583500 0.000174672
59 2925822320.000000 179.699500 0.000174583
60 2925822400.000000 179.815000 0.000174494
61 2925822480.000000 179.931500 0.000174464
62 2925822560.000000 180.043000 0.000174434
63 2925822640.000000 180.157000 0.000174672
64 2925822720.000000 180.274000 0.000174643
65 2925822800.000000 180.388500 0.000174672
66 2925822880.000000 180.505000 0.000174702
67 2925822960.000000 180.617500 0.000174672
68 2925823040.000000 180.734500 0.000174702
69 2925823120.000000 180.848500 0.000174583
70 2925823200.000000 180.964500 0.000174583
