#  NO SAMPLE
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

27-01 sample measurements with a 2" spacing on the etalon.

X  polarization measurements.




# Center Position 388.300000
# half-wdth 215.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 542410542.000000 173.013000 0.000188292
1 542410620.000000 173.167000 0.000188322
2 542410700.000000 173.313000 0.000188352
3 542410780.000000 173.460000 0.000188322
4 542410860.000000 173.601500 0.000188322
5 542410940.000000 173.755500 0.000188352
6 542411020.000000 173.912000 0.000188262
7 542411100.000000 174.068500 0.000188232
8 542411180.000000 174.225500 0.000188232
9 542411260.000000 174.381500 0.000188262
10 542411340.000000 174.533000 0.000188232
11 542411420.000000 174.690500 0.000188322
12 542411500.000000 174.846000 0.000188292
13 542411580.000000 174.999000 0.000188322
14 542411660.000000 175.156000 0.000188352
15 542411740.000000 175.310000 0.000188352
16 542411820.000000 175.463500 0.000188262
17 542411900.000000 175.620500 0.000188203
18 542411980.000000 175.775000 0.000188083
19 542412060.000000 175.929000 0.000188113
20 542412140.000000 176.085000 0.000188232
21 542412220.000000 176.241000 0.000188173
22 542412300.000000 176.396000 0.000188262
23 542412380.000000 176.551000 0.000188262
24 542412460.000000 176.705500 0.000188203
25 542412540.000000 176.862000 0.000188232
26 542412620.000000 177.018500 0.000188143
27 542412700.000000 177.174000 0.000188083
28 542412780.000000 177.326500 0.000188054
29 542412860.000000 177.484000 0.000188113
30 542412940.000000 177.639500 0.000188113
31 542413020.000000 177.792500 0.000188113
32 542413100.000000 177.950000 0.000188143
33 542413180.000000 178.101000 0.000188203
34 542413260.000000 178.259500 0.000188143
35 542413340.000000 178.412000 0.000188083
36 542413420.000000 178.566000 0.000188083
37 542413500.000000 178.722000 0.000188024
38 542413580.000000 178.879000 0.000188054
39 542413660.000000 179.033500 0.000188054
40 542413740.000000 179.188000 0.000188143
41 542413820.000000 179.342500 0.000188083
42 542413900.000000 179.501000 0.000188054
43 542413980.000000 179.651000 0.000188054
44 542414060.000000 179.804000 0.000188083
45 542414140.000000 179.961000 0.000188113
46 542414220.000000 180.115500 0.000188113
47 542414300.000000 180.271500 0.000188083
48 542414380.000000 180.425000 0.000188054
49 542414460.000000 180.581500 0.000188054
50 542414540.000000 180.737500 0.000188083
51 542414620.000000 180.890000 0.000188083
52 542414700.000000 181.044500 0.000188083
53 542414780.000000 181.198500 0.000188083
54 542414860.000000 181.355000 0.000188054
55 542414940.000000 181.512500 0.000188113
56 542415020.000000 181.668000 0.000188054
57 542415100.000000 181.823500 0.000187994
58 542415180.000000 181.981500 0.000187964
59 542415260.000000 182.135500 0.000187964
60 542415340.000000 182.291000 0.000187964
61 542415420.000000 182.446500 0.000188054
62 542415500.000000 182.602500 0.000187964
63 542415580.000000 182.758000 0.000187905
64 542415660.000000 182.914000 0.000187905
65 542415740.000000 183.069000 0.000187875
66 542415820.000000 183.224000 0.000187905
67 542415900.000000 183.381500 0.000188024
68 542415980.000000 183.534500 0.000188054
69 542416060.000000 183.687000 0.000187994
70 542416140.000000 183.844500 0.000187905
71 542416220.000000 183.996500 0.000187934
72 542416300.000000 184.152500 0.000187905
73 542416380.000000 184.310500 0.000187875
74 542416460.000000 184.461000 0.000187815
75 542416540.000000 184.619500 0.000187815
76 542416620.000000 184.774000 0.000187845
77 542416700.000000 184.930000 0.000187905
78 542416780.000000 185.083000 0.000187934
79 542416860.000000 185.239000 0.000187905
80 542416940.000000 185.393500 0.000187905
81 542417020.000000 185.549000 0.000187785
82 542417100.000000 185.700500 0.000187815
83 542417180.000000 185.856000 0.000187756
84 542417260.000000 186.011000 0.000187756
85 542417340.000000 186.167500 0.000187785
86 542417420.000000 186.324000 0.000187845
87 542417500.000000 186.478500 0.000187875
88 542417580.000000 186.635500 0.000187934
89 542417660.000000 186.792000 0.000187934
90 542417740.000000 186.944000 0.000187845
91 542417820.000000 187.101000 0.000187785
92 542417900.000000 187.253000 0.000187666
93 542417980.000000 187.412500 0.000187666
94 542418060.000000 187.566500 0.000187666
95 542418140.000000 187.718500 0.000187696
96 542418220.000000 187.876000 0.000187726
97 542418300.000000 188.031000 0.000187815
98 542418380.000000 188.187000 0.000187845
99 542418460.000000 188.343000 0.000187845
100 542418540.000000 188.494000 0.000187845
101 542418620.000000 188.651000 0.000187696
102 542418700.000000 188.805000 0.000187636
103 542418780.000000 188.961000 0.000187666
104 542418860.000000 189.115500 0.000187607
105 542418940.000000 189.271000 0.000187666
106 542419020.000000 189.424500 0.000187815
107 542419100.000000 189.581000 0.000187815
108 542419180.000000 189.736500 0.000187815
109 542419260.000000 189.890000 0.000187785
110 542419340.000000 190.043500 0.000187785
111 542419420.000000 190.201500 0.000187696
112 542419500.000000 190.355000 0.000187636
113 542419580.000000 190.510500 0.000187547
114 542419660.000000 190.667500 0.000187577
115 542419740.000000 190.819000 0.000187636
116 542419820.000000 190.976500 0.000187666
117 542419900.000000 191.130000 0.000187696
118 542419980.000000 191.283500 0.000187785
119 542420060.000000 191.440000 0.000187756
120 542420140.000000 191.596000 0.000187696
121 542420220.000000 191.750500 0.000187696
122 542420300.000000 191.909000 0.000187636
123 542420380.000000 192.062000 0.000187577
124 542420460.000000 192.222000 0.000187607
125 542420540.000000 192.373500 0.000187577
126 542420620.000000 192.530000 0.000187666
127 542420700.000000 192.686500 0.000187696
128 542420780.000000 192.839000 0.000187696
129 542420860.000000 192.995000 0.000187726
130 542420940.000000 193.149000 0.000187666
131 542421020.000000 193.306500 0.000187636
132 542421100.000000 193.463000 0.000187577
133 542421180.000000 193.616000 0.000187577
134 542421260.000000 193.771500 0.000187577
135 542421340.000000 193.923500 0.000187517
136 542421420.000000 194.078500 0.000187577
137 542421500.000000 194.236000 0.000187636
138 542421580.000000 194.390500 0.000187636
139 542421660.000000 194.545000 0.000187666
140 542421740.000000 194.702500 0.000187607
141 542421820.000000 194.856000 0.000187607
142 542421900.000000 195.010000 0.000187636
143 542421980.000000 195.166000 0.000187547
144 542422060.000000 195.322500 0.000187607
145 542422140.000000 195.476500 0.000187547
146 542422220.000000 195.631000 0.000187547
147 542422300.000000 195.784500 0.000187517
148 542422380.000000 195.941000 0.000187517
149 542422460.000000 196.095500 0.000187577
150 542422540.000000 196.249000 0.000187487
151 542422620.000000 196.406000 0.000187577
152 542422700.000000 196.562500 0.000187547
153 542422780.000000 196.718000 0.000187636
154 542422860.000000 196.873500 0.000187666
155 542422940.000000 197.027500 0.000187636
156 542423020.000000 197.184500 0.000187487
157 542423100.000000 197.341000 0.000187487
158 542423180.000000 197.497000 0.000187338
159 542423260.000000 197.648000 0.000187338
160 542423340.000000 197.808000 0.000187368
161 542423420.000000 197.959000 0.000187428
162 542423500.000000 198.115500 0.000187487
163 542423580.000000 198.273000 0.000187636
164 542423660.000000 198.427000 0.000187547
165 542423740.000000 198.582500 0.000187577
166 542423820.000000 198.740000 0.000187458
167 542423900.000000 198.892500 0.000187368
168 542423980.000000 199.045500 0.000187249
169 542424060.000000 199.201000 0.000187249
170 542424140.000000 199.355000 0.000187279
171 542424220.000000 199.511000 0.000187398
172 542424300.000000 199.666000 0.000187547
173 542424380.000000 199.823000 0.000187607
174 542424460.000000 199.975500 0.000187636
175 542424540.000000 200.132500 0.000187547
176 542424620.000000 200.287500 0.000187428
177 542424700.000000 200.439500 0.000187338
178 542424780.000000 200.598000 0.000187219
179 542424860.000000 200.749500 0.000187189
180 542424940.000000 200.903500 0.00018713
181 542425020.000000 201.057500 0.000187279
182 542425100.000000 201.211000 0.000187428
183 542425180.000000 201.368000 0.000187607
184 542425260.000000 201.523000 0.000187577
185 542425340.000000 201.677000 0.000187517
186 542425420.000000 201.835000 0.000187458
187 542425500.000000 201.991000 0.000187338
188 542425580.000000 202.146000 0.00018716
189 542425660.000000 202.302500 0.0001871
190 542425740.000000 202.455000 0.00018707
191 542425820.000000 202.614000 0.00018716
192 542425900.000000 202.768000 0.000187368
193 542425980.000000 202.922500 0.000187517
194 542426060.000000 203.079000 0.000187577
195 542426140.000000 203.230500 0.000187577
196 542426220.000000 203.388500 0.000187398
197 542426300.000000 203.544000 0.000187219
198 542426380.000000 203.698500 0.00018704
199 542426460.000000 203.854000 0.000187011
200 542426540.000000 204.009000 0.000186981
201 542426620.000000 204.163500 0.00018713
