# # SAMPLE - One Arm Scans
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 449513642.000000 168.017500 0.000145317
1 449513720.000000 168.158000 0.000145228
2 449513800.000000 168.314500 0.000145138
3 449513880.000000 168.464000 0.000145257
4 449513960.000000 168.613000 0.000145198
5 449514040.000000 168.762500 0.000145228
6 449514120.000000 168.914500 0.000145168
7 449514200.000000 169.071000 0.000145228
8 449514280.000000 169.224000 0.000145198
9 449514360.000000 169.379500 0.000145198
10 449514440.000000 169.532500 0.000145228
11 449514520.000000 169.686500 0.000145168
12 449514600.000000 169.844500 0.000145198
13 449514680.000000 169.998000 0.000145198
14 449514760.000000 170.151500 0.000145198
15 449514840.000000 170.308000 0.000145287
16 449514920.000000 170.459000 0.000145198
17 449515000.000000 170.616000 0.000145198
18 449515080.000000 170.771500 0.000145228
19 449515160.000000 170.923500 0.000145287
20 449515240.000000 171.082000 0.000145198
21 449515320.000000 171.238500 0.000145168
22 449515400.000000 171.394000 0.000145198
23 449515480.000000 171.551500 0.000145168
24 449515560.000000 171.704000 0.000145257
25 449515640.000000 171.861500 0.000145198
26 449515720.000000 172.015500 0.000145138
27 449515800.000000 172.174500 0.000145228
28 449515880.000000 172.326500 0.000145198
29 449515960.000000 172.481500 0.000145198
30 449516040.000000 172.641000 0.000145168
31 449516120.000000 172.792500 0.000145168
32 449516200.000000 172.950500 0.000145257
33 449516280.000000 173.106000 0.000145138
34 449516360.000000 173.261000 0.000145228
35 449516440.000000 173.415500 0.000145138
36 449516520.000000 173.570000 0.000145198
37 449516600.000000 173.724500 0.000145198
38 449516680.000000 173.877500 0.000145198
39 449516760.000000 174.030500 0.000145198
40 449516840.000000 174.188000 0.000145138
41 449516920.000000 174.344500 0.000145138
42 449517000.000000 174.498500 0.000145198
43 449517080.000000 174.653500 0.000145079
44 449517160.000000 174.807500 0.000145198
45 449517240.000000 174.963000 0.000145228
46 449517320.000000 175.116000 0.000145168
47 449517400.000000 175.270500 0.000145138
48 449517480.000000 175.425000 0.000145079
49 449517560.000000 175.580000 0.000145168
50 449517640.000000 175.736000 0.000145168
51 449517720.000000 175.890000 0.000145168
52 449517800.000000 176.044500 0.000145198
53 449517880.000000 176.203000 0.000145138
54 449517960.000000 176.357000 0.000145168
55 449518040.000000 176.512000 0.000145079
56 449518120.000000 176.669500 0.000145168
57 449518200.000000 176.822500 0.000145138
58 449518280.000000 176.981500 0.000145168
59 449518360.000000 177.136000 0.000145138
60 449518440.000000 177.289000 0.000145079
61 449518520.000000 177.448000 0.000145198
62 449518600.000000 177.599500 0.000145168
63 449518680.000000 177.757500 0.000145108
