# SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 453355920.000000 168.017000 0.000196249
1 453356000.000000 168.163500 0.00019616
2 453356080.000000 168.309000 0.0001961
3 453356160.000000 168.458500 0.00019619
4 453356240.000000 168.614500 0.000196219
5 453356320.000000 168.769000 0.00019613
6 453356400.000000 168.920500 0.00019616
7 453356480.000000 169.077000 0.000196219
8 453356560.000000 169.230000 0.00019616
9 453356640.000000 169.387500 0.00019616
10 453356720.000000 169.541500 0.000196219
11 453356800.000000 169.694000 0.000196279
12 453356880.000000 169.850500 0.000196279
13 453356960.000000 170.001500 0.000196279
14 453357040.000000 170.157000 0.00019613
15 453357120.000000 170.310500 0.00019607
16 453357200.000000 170.465000 0.000196219
17 453357280.000000 170.621500 0.000196279
18 453357360.000000 170.778000 0.000196309
19 453357440.000000 170.930500 0.000196279
20 453357520.000000 171.088000 0.0001961
21 453357600.000000 171.242000 0.000196011
22 453357680.000000 171.400000 0.0001961
23 453357760.000000 171.556500 0.000196249
24 453357840.000000 171.713500 0.000196398
25 453357920.000000 171.868000 0.00019619
26 453358000.000000 172.021500 0.00019616
27 453358080.000000 172.180000 0.000196011
28 453358160.000000 172.333500 0.00019607
29 453358241.000000 172.488000 0.00019613
30 453358320.000000 172.646500 0.00019613
31 453358400.000000 172.800000 0.000196368
32 453358480.000000 172.957500 0.00019616
33 453358560.000000 173.112500 0.00019619
34 453358640.000000 173.265500 0.00019613
35 453358720.000000 173.422500 0.00019616
36 453358800.000000 173.574500 0.000196249
37 453358880.000000 173.729500 0.000196309
38 453358960.000000 173.886500 0.000196339
39 453359040.000000 174.038500 0.000196279
40 453359120.000000 174.196000 0.00019613
41 453359200.000000 174.349000 0.000196011
42 453359280.000000 174.503500 0.00019616
43 453359360.000000 174.661000 0.00019619
44 453359440.000000 174.813000 0.000196219
45 453359520.000000 174.968000 0.000196368
46 453359600.000000 175.122000 0.000196219
47 453359680.000000 175.277500 0.00019613
48 453359760.000000 175.435500 0.0001961
49 453359840.000000 175.589000 0.00019613
50 453359920.000000 175.740500 0.00019616
51 453360000.000000 175.899500 0.000196309
52 453360080.000000 176.054000 0.000196368
53 453360160.000000 176.208500 0.00019619
54 453360240.000000 176.365000 0.0001961
55 453360320.000000 176.517000 0.0001961
56 453360400.000000 176.674500 0.0001961
57 453360480.000000 176.829500 0.000196219
58 453360560.000000 176.987500 0.000196249
59 453360640.000000 177.140000 0.00019613
60 453360720.000000 177.295000 0.000196219
61 453360800.000000 177.453500 0.00019613
62 453360880.000000 177.606000 0.0001961
63 453360960.000000 177.763000 0.00019607
64 453361040.000000 177.919500 0.0001961
