# #NO SAMPLE
FTS 95 GHz source w/rect feedhorn and 95 GHz diode detector w/ 
circular feedhorn and circ - rect transition; 
95 GHz source does NOT have bandpass filter

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 4053353940.000000 168.011500 0.000216574
1 4053354020.000000 168.165500 0.000216574
2 4053354100.000000 168.322000 0.000216515
3 4053354180.000000 168.478000 0.000216485
4 4053354260.000000 168.631500 0.000216604
5 4053354340.000000 168.787500 0.000216664
6 4053354420.000000 168.941500 0.000216783
7 4053354500.000000 169.098000 0.000216783
8 4053354580.000000 169.250000 0.000216634
9 4053354660.000000 169.407000 0.000216574
10 4053354740.000000 169.562500 0.000216634
11 4053354820.000000 169.713500 0.000216545
12 4053354900.000000 169.870000 0.000216485
13 4053354980.000000 170.024000 0.000216455
14 4053355060.000000 170.177000 0.000216634
15 4053355140.000000 170.333500 0.000216634
16 4053355220.000000 170.488500 0.000216694
17 4053355300.000000 170.643000 0.000216664
18 4053355380.000000 170.797500 0.000216545
19 4053355460.000000 170.952000 0.000216485
20 4053355540.000000 171.110000 0.000216515
21 4053355620.000000 171.265000 0.000216574
22 4053355700.000000 171.422500 0.000216545
23 4053355780.000000 171.577000 0.000216455
24 4053355860.000000 171.732500 0.000216485
25 4053355940.000000 171.890500 0.000216634
26 4053356020.000000 172.043000 0.000216634
27 4053356100.000000 172.198500 0.000216604
28 4053356180.000000 172.357000 0.000216574
29 4053356260.000000 172.509000 0.000216485
30 4053356340.000000 172.668000 0.000216425
31 4053356420.000000 172.824000 0.000216396
32 4053356500.000000 172.980000 0.000216485
33 4053356580.000000 173.133500 0.000216545
34 4053356660.000000 173.288500 0.000216574
35 4053356740.000000 173.443500 0.000216485
36 4053356820.000000 173.597000 0.000216485
37 4053356900.000000 173.750500 0.000216485
38 4053356980.000000 173.904500 0.000216485
39 4053357060.000000 174.061000 0.000216425
40 4053357140.000000 174.218000 0.000216396
41 4053357220.000000 174.371000 0.000216485
42 4053357300.000000 174.525500 0.000216485
43 4053357380.000000 174.682000 0.000216545
44 4053357460.000000 174.838500 0.000216545
45 4053357540.000000 174.989000 0.000216515
46 4053357620.000000 175.142000 0.000216485
47 4053357700.000000 175.297500 0.000216455
48 4053357780.000000 175.455000 0.000216396
49 4053357860.000000 175.609500 0.000216425
50 4053357940.000000 175.760500 0.000216396
51 4053358020.000000 175.919500 0.000216425
52 4053358100.000000 176.075000 0.000216485
53 4053358180.000000 176.230000 0.000216485
54 4053358260.000000 176.385000 0.000216515
55 4053358340.000000 176.540000 0.000216485
56 4053358420.000000 176.698500 0.000216425
57 4053358500.000000 176.853000 0.000216366
58 4053358580.000000 177.008500 0.000216425
59 4053358660.000000 177.161500 0.000216306
60 4053358740.000000 177.316500 0.000216366
