# # SAMPLE
FTS 95 GHz source w/rect feedhorn and 95 GHz diode detector w/ 
circular feedhorn and circ - rect transition; 
95 GHz source does NOT have bandpass filter

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
61 4052766780.000000 177.464000 0.000205399
62 4052766860.000000 177.621500 0.000205369
63 4052766940.000000 177.778000 0.000205488
64 4052767020.000000 177.933000 0.000205458
65 4052767100.000000 178.084500 0.000205399
66 4052767180.000000 178.239000 0.000205339
67 4052767260.000000 178.395500 0.00020522
68 4052767340.000000 178.547000 0.00020525
69 4052767420.000000 178.702500 0.00020522
70 4052767500.000000 178.855000 0.00020525
71 4052767580.000000 179.013500 0.00020525
72 4052767660.000000 179.169000 0.000205428
73 4052767740.000000 179.324000 0.000205369
74 4052767820.000000 179.477500 0.000205279
75 4052767900.000000 179.631000 0.000205309
76 4052767980.000000 179.788500 0.000205309
77 4052768060.000000 179.941000 0.00020525
78 4052768140.000000 180.094000 0.00020519
79 4052768220.000000 180.249000 0.00020525
80 4052768300.000000 180.404000 0.000205279
81 4052768380.000000 180.560500 0.000205279
82 4052768460.000000 180.714500 0.000205309
83 4052768540.000000 180.868500 0.000205309
84 4052768620.000000 181.021000 0.00020522
85 4052768700.000000 181.176500 0.00020519
86 4052768780.000000 181.334000 0.00020513
87 4052768860.000000 181.491000 0.00020513
88 4052768940.000000 181.643500 0.00020522
89 4052769020.000000 181.802500 0.00020513
90 4052769100.000000 181.959000 0.00020522
91 4052769180.000000 182.111500 0.000205279
92 4052769260.000000 182.269500 0.00020525
93 4052769340.000000 182.424000 0.00020519
94 4052769420.000000 182.580500 0.00020513
95 4052769500.000000 182.735000 0.000205071
96 4052769580.000000 182.891500 0.000205101
97 4052769660.000000 183.046500 0.000205101
98 4052769740.000000 183.201000 0.000205071
99 4052769820.000000 183.359000 0.00020519
100 4052769900.000000 183.511000 0.00020525
101 4052769980.000000 183.665500 0.00020516
102 4052770060.000000 183.822000 0.00020513
103 4052770140.000000 183.975500 0.000205041
104 4052770220.000000 184.131000 0.000205041
105 4052770300.000000 184.287500 0.000204981
106 4052770380.000000 184.441500 0.000205071
107 4052770460.000000 184.598000 0.000205011
108 4052770540.000000 184.753500 0.000205071
109 4052770620.000000 184.905000 0.00020513
110 4052770700.000000 185.064000 0.00020516
111 4052770780.000000 185.215000 0.00020522
112 4052770860.000000 185.372500 0.000205101
113 4052770940.000000 185.527500 0.000204981
114 4052771020.000000 185.679500 0.000204862
115 4052771100.000000 185.836500 0.000204952
116 4052771180.000000 185.992000 0.000205011
117 4052771260.000000 186.144500 0.000204981
