# NO SAMPLE -- ONE ARM SCAN
Y-Pol
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; source has bandpass filter

SAMPLE: 605-606 etalon with a 3" spacing.

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1658345340.000000 178.014500 9.94508e-005
1 1658345420.000000 178.164000 9.95402e-005
2 1658345500.000000 178.319000 9.95402e-005
3 1658345580.000000 178.468500 9.95104e-005
4 1658345660.000000 178.615500 9.94508e-005
5 1658345740.000000 178.770500 9.95402e-005
6 1658345820.000000 178.926000 9.94508e-005
7 1658345900.000000 179.079500 9.94508e-005
8 1658345980.000000 179.237500 9.94508e-005
9 1658346060.000000 179.390000 9.93912e-005
10 1658346140.000000 179.545000 9.9421e-005
11 1658346220.000000 179.700500 9.9421e-005
12 1658346300.000000 179.852000 9.9421e-005
13 1658346380.000000 180.010000 9.95104e-005
14 1658346460.000000 180.164000 9.93912e-005
15 1658346540.000000 180.317500 9.94508e-005
16 1658346620.000000 180.473500 9.93912e-005
17 1658346700.000000 180.628000 9.9421e-005
18 1658346780.000000 180.782000 9.9421e-005
19 1658346860.000000 180.938000 9.93614e-005
20 1658346940.000000 181.093000 9.93912e-005
21 1658347020.000000 181.247500 9.93316e-005
22 1658347100.000000 181.404000 9.93912e-005
23 1658347180.000000 181.561500 9.9421e-005
24 1658347260.000000 181.715500 9.93316e-005
25 1658347340.000000 181.873000 9.93912e-005
26 1658347420.000000 182.028000 9.93912e-005
27 1658347500.000000 182.182000 9.9421e-005
28 1658347580.000000 182.336500 9.94806e-005
29 1658347660.000000 182.492000 9.9421e-005
30 1658347740.000000 182.647000 9.94508e-005
31 1658347820.000000 182.806500 9.9421e-005
32 1658347900.000000 182.960000 9.94508e-005
33 1658347980.000000 183.116000 9.9421e-005
34 1658348060.000000 183.270000 9.93316e-005
35 1658348140.000000 183.425000 9.94806e-005
36 1658348220.000000 183.581500 9.9421e-005
37 1658348300.000000 183.732500 9.95402e-005
38 1658348380.000000 183.885500 9.9421e-005
39 1658348460.000000 184.043500 9.94508e-005
40 1658348540.000000 184.199000 9.95402e-005
41 1658348620.000000 184.353500 9.95104e-005
42 1658348700.000000 184.508000 9.95104e-005
43 1658348780.000000 184.664500 9.94508e-005
44 1658348860.000000 184.820000 9.95402e-005
45 1658348940.000000 184.973000 9.95998e-005
46 1658349020.000000 185.130000 9.95402e-005
47 1658349100.000000 185.283500 9.95998e-005
48 1658349180.000000 185.437500 9.94806e-005
49 1658349260.000000 185.596500 9.96296e-005
50 1658349340.000000 185.748000 9.957e-005
51 1658349420.000000 185.904000 9.95998e-005
52 1658349500.000000 186.060000 9.96594e-005
53 1658349580.000000 186.214000 9.95402e-005
54 1658349660.000000 186.368500 9.96296e-005
55 1658349740.000000 186.525000 9.95998e-005
56 1658349820.000000 186.682500 9.96892e-005
57 1658349900.000000 186.838000 9.9719e-005
58 1658349980.000000 186.993500 9.96594e-005
59 1658350060.000000 187.151000 9.96892e-005
60 1658350140.000000 187.304000 9.96594e-005
61 1658350220.000000 187.457500 9.9719e-005
62 1658350300.000000 187.616000 9.96892e-005
63 1658350380.000000 187.768500 9.96296e-005
64 1658350460.000000 187.925000 9.95998e-005
65 1658350540.000000 188.079000 9.95402e-005
66 1658350620.000000 188.233000 9.957e-005
67 1658350700.000000 188.392000 9.95998e-005
68 1658350780.000000 188.544000 9.96594e-005
69 1658350860.000000 188.700500 9.96892e-005
70 1658350940.000000 188.855000 9.96296e-005
71 1658351020.000000 189.007000 9.96892e-005
72 1658351100.000000 189.165500 9.96594e-005
73 1658351180.000000 189.318500 9.96892e-005
74 1658351260.000000 189.474500 9.96594e-005
75 1658351340.000000 189.629000 9.96594e-005
76 1658351420.000000 189.782000 9.96594e-005
77 1658351500.000000 189.940000 9.9719e-005
78 1658351580.000000 190.095500 9.98084e-005
79 1658351660.000000 190.247000 9.97786e-005
80 1658351740.000000 190.402500 9.96594e-005
81 1658351820.000000 190.556500 9.97786e-005
82 1658351900.000000 190.714500 9.9719e-005
83 1658351980.000000 190.868000 9.97488e-005
84 1658352060.000000 191.020000 9.97488e-005
85 1658352140.000000 191.177000 9.9719e-005
86 1658352220.000000 191.333500 9.98084e-005
87 1658352300.000000 191.488000 9.9719e-005
88 1658352380.000000 191.644000 9.98382e-005
89 1658352460.000000 191.797000 9.98084e-005
90 1658352540.000000 191.955500 9.9868e-005
91 1658352620.000000 192.111000 9.98382e-005
92 1658352700.000000 192.264000 9.97488e-005
93 1658352780.000000 192.422000 9.9868e-005
94 1658352860.000000 192.577500 9.98084e-005
95 1658352940.000000 192.731500 9.98382e-005
96 1658353020.000000 192.887500 9.9868e-005
97 1658353100.000000 193.043500 9.98084e-005
98 1658353180.000000 193.198500 9.99873e-005
99 1658353260.000000 193.354000 9.99277e-005
100 1658353340.000000 193.512000 9.99873e-005
101 1658353420.000000 193.664500 9.99575e-005
102 1658353500.000000 193.818000 9.99575e-005
103 1658353580.000000 193.976500 9.99873e-005
104 1658353660.000000 194.126500 9.99277e-005
105 1658353740.000000 194.283500 9.99873e-005
106 1658353820.000000 194.440500 9.99873e-005
107 1658353900.000000 194.593000 9.99575e-005
108 1658353980.000000 194.750500 0.000100136
109 1658354060.000000 194.905500 0.000100017
110 1658354140.000000 195.060000 0.000100047
111 1658354220.000000 195.215500 0.000100106
112 1658354300.000000 195.367000 0.000100106
113 1658354380.000000 195.525000 0.000100106
114 1658354460.000000 195.680000 0.000100077
115 1658354540.000000 195.833500 0.000100136
116 1658354620.000000 195.992500 0.000100077
117 1658354700.000000 196.143000 0.000100226
118 1658354780.000000 196.298500 0.000100255
119 1658354860.000000 196.453500 0.000100226
120 1658354940.000000 196.608000 0.000100226
121 1658355020.000000 196.766500 0.000100166
122 1658355100.000000 196.921000 0.000100255
123 1658355180.000000 197.075500 0.000100196
124 1658355260.000000 197.233500 0.000100226
125 1658355340.000000 197.388000 0.000100196
126 1658355420.000000 197.543500 0.000100047
127 1658355500.000000 197.696500 0.000100136
128 1658355580.000000 197.852500 0.000100196
129 1658355660.000000 198.010000 0.000100136
130 1658355740.000000 198.161000 0.000100196
131 1658355820.000000 198.319000 0.000100136
