# NO SAMPLE -ONE ARM SCANS
 SAMPLE
SAMPLE-- ONE ARM SCANS
583 2455068560.000000 298.427500 9.60832e-005
584 2455068640.000000 298.581000 9.60534e-005
585 2455068720.000000 298.737500 9.60832e-005
586 2455068800.000000 298.893000 9.60832e-005
587 2455068880.000000 299.049000 9.60832e-005
588 2455068960.000000 299.204000 9.60832e-005
589 2455069040.000000 299.358000 9.60235e-005
590 2455069120.000000 299.514500 9.60534e-005
591 2455069200.000000 299.668500 9.60832e-005
592 2455069280.000000 299.822500 9.59639e-005
593 2455069360.000000 299.978000 9.60534e-005
594 2455069440.000000 300.134000 9.60534e-005
595 2455069520.000000 300.286500 9.60832e-005
596 2455069600.000000 300.444000 9.60534e-005
597 2455069680.000000 300.595500 9.60235e-005
598 2455069760.000000 300.753000 9.59937e-005
599 2455069840.000000 300.907000 9.59937e-005
600 2455069920.000000 301.063000 9.59639e-005
601 2455070000.000000 301.218000 9.59937e-005
602 2455070080.000000 301.374500 9.59937e-005
603 2455070160.000000 301.528500 9.59341e-005
604 2455070240.000000 301.685500 9.59341e-005
605 2455070320.000000 301.836500 9.59639e-005
606 2455070400.000000 301.995000 9.59043e-005
607 2455070480.000000 302.145500 9.59937e-005
608 2455070560.000000 302.303500 9.58745e-005
609 2455070640.000000 302.461500 9.58745e-005
610 2455070720.000000 302.614000 9.58745e-005
611 2455070800.000000 302.770500 9.58447e-005
612 2455070880.000000 302.925500 9.58745e-005
613 2455070960.000000 303.080500 9.59043e-005
614 2455071040.000000 303.235000 9.58745e-005
615 2455071120.000000 303.389000 9.58745e-005
616 2455071200.000000 303.546000 9.57851e-005
617 2455071280.000000 303.702500 9.58149e-005
618 2455071360.000000 303.856500 9.58149e-005
619 2455071440.000000 304.011000 9.58149e-005
620 2455071520.000000 304.165500 9.58447e-005
621 2455071600.000000 304.324500 9.57553e-005
622 2455071680.000000 304.478000 9.57851e-005
623 2455071760.000000 304.630500 9.57851e-005
624 2455071840.000000 304.786500 9.58149e-005
625 2455071920.000000 304.938500 9.58447e-005
626 2455072000.000000 305.097000 9.57255e-005
627 2455072080.000000 305.250500 9.57553e-005
628 2455072160.000000 305.403500 9.57553e-005
629 2455072240.000000 305.560500 9.56659e-005
630 2455072320.000000 305.716000 9.56361e-005
631 2455072400.000000 305.867500 9.56361e-005
632 2455072480.000000 306.022000 9.57553e-005
633 2455072560.000000 306.178000 9.56957e-005
634 2455072640.000000 306.333500 9.56957e-005
635 2455072720.000000 306.489000 9.56361e-005
636 2455072800.000000 306.644500 9.56361e-005
637 2455072880.000000 306.799500 9.56659e-005
638 2455072960.000000 306.955000 9.56361e-005
639 2455073040.000000 307.110000 9.55765e-005
640 2455073120.000000 307.265500 9.56063e-005
641 2455073200.000000 307.419000 9.55169e-005
642 2455073280.000000 307.576500 9.55765e-005
643 2455073360.000000 307.729500 9.55765e-005
644 2455073440.000000 307.887000 9.55467e-005
645 2455073520.000000 308.040500 9.55765e-005
646 2455073600.000000 308.196500 9.55467e-005
647 2455073680.000000 308.351500 9.55765e-005
648 2455073760.000000 308.508000 9.55467e-005
649 2455073840.000000 308.662000 9.55169e-005
650 2455073920.000000 308.819500 9.55169e-005
651 2455074000.000000 308.973500 9.55169e-005
652 2455074080.000000 309.129500 9.54871e-005
653 2455074160.000000 309.285000 9.54573e-005
654 2455074240.000000 309.439000 9.55169e-005
655 2455074320.000000 309.595000 9.54871e-005
656 2455074400.000000 309.746500 9.55169e-005
657 2455074480.000000 309.906000 9.54573e-005
658 2455074560.000000 310.058500 9.54573e-005
659 2455074640.000000 310.214500 9.54275e-005
660 2455074720.000000 310.369000 9.53679e-005
661 2455074800.000000 310.524500 9.53381e-005
662 2455074880.000000 310.677500 9.53679e-005
663 2455074960.000000 310.834000 9.53679e-005
664 2455075040.000000 310.985500 9.53977e-005
665 2455075120.000000 311.144500 9.53381e-005
666 2455075200.000000 311.296000 9.53381e-005
667 2455075280.000000 311.454000 9.53679e-005
668 2455075360.000000 311.608500 9.53381e-005
669 2455075440.000000 311.764000 9.53679e-005
670 2455075520.000000 311.918500 9.52487e-005
671 2455075600.000000 312.073500 9.53381e-005
672 2455075680.000000 312.228000 9.52785e-005
673 2455075760.000000 312.385500 9.52487e-005
674 2455075840.000000 312.537000 9.52487e-005
675 2455075920.000000 312.694000 9.52189e-005
676 2455076000.000000 312.848500 9.52487e-005
677 2455076080.000000 313.004000 9.52487e-005
678 2455076160.000000 313.159500 9.52189e-005
679 2455076240.000000 313.312500 9.52189e-005
680 2455076320.000000 313.467500 9.52487e-005
681 2455076400.000000 313.626000 9.52189e-005
682 2455076480.000000 313.780000 9.52189e-005
683 2455076560.000000 313.935500 9.52189e-005
684 2455076640.000000 314.089000 9.51891e-005
685 2455076720.000000 314.247500 9.51295e-005
686 2455076800.000000 314.400500 9.51593e-005
687 2455076880.000000 314.556500 9.51593e-005
688 2455076960.000000 314.710500 9.51891e-005
689 2455077040.000000 314.867000 9.50997e-005
690 2455077120.000000 315.020000 9.50699e-005
691 2455077200.000000 315.177000 9.51295e-005
692 2455077280.000000 315.327500 9.50997e-005
693 2455077360.000000 315.486500 9.50401e-005
694 2455077440.000000 315.638500 9.50699e-005
695 2455077520.000000 315.793500 9.50997e-005
696 2455077600.000000 315.946000 9.50401e-005
697 2455077680.000000 316.102000 9.50103e-005
698 2455077760.000000 316.257000 9.50103e-005
699 2455077840.000000 316.414500 9.50103e-005
700 2455077920.000000 316.567500 9.50699e-005
701 2455078000.000000 316.725000 9.50103e-005
702 2455078080.000000 316.877500 9.50103e-005
703 2455078160.000000 317.035000 9.50401e-005
704 2455078240.000000 317.188000 9.49805e-005
705 2455078320.000000 317.343000 9.49507e-005
706 2455078400.000000 317.500000 9.49209e-005
707 2455078480.000000 317.654500 9.49209e-005
708 2455078560.000000 317.809000 9.49209e-005
709 2455078640.000000 317.965500 9.48613e-005
710 2455078720.000000 318.119000 9.49209e-005
711 2455078800.000000 318.277500 9.48911e-005
712 2455078880.000000 318.431000 9.48613e-005
713 2455078960.000000 318.585000 9.48911e-005
714 2455079040.000000 318.743000 9.48911e-005
715 2455079120.000000 318.898500 9.48315e-005
716 2455079200.000000 319.055000 9.48315e-005
717 2455079280.000000 319.207500 9.48315e-005
718 2455079360.000000 319.361500 9.48613e-005
719 2455079440.000000 319.516500 9.48017e-005
720 2455079520.000000 319.672000 9.48017e-005
721 2455079600.000000 319.828000 9.48315e-005
722 2455079680.000000 319.982000 9.48315e-005
723 2455079760.000000 320.135000 9.48017e-005
724 2455079840.000000 320.294000 9.47719e-005
725 2455079920.000000 320.447000 9.48017e-005
726 2455080000.000000 320.602000 9.47719e-005
727 2455080080.000000 320.756000 9.4742e-005
728 2455080160.000000 320.909500 9.47719e-005
729 2455080240.000000 321.066000 9.4742e-005
730 2455080320.000000 321.220500 9.4742e-005
731 2455080400.000000 321.376500 9.46824e-005
732 2455080480.000000 321.531500 9.4742e-005
733 2455080560.000000 321.686500 9.46824e-005
734 2455080640.000000 321.842000 9.46824e-005
735 2455080720.000000 321.998500 9.46526e-005
736 2455080800.000000 322.151000 9.46228e-005
737 2455080880.000000 322.309500 9.46526e-005
738 2455080960.000000 322.461500 9.46228e-005
739 2455081040.000000 322.619500 9.46526e-005
740 2455081120.000000 322.775500 9.46526e-005
741 2455081200.000000 322.926500 9.46228e-005
742 2455081280.000000 323.084000 9.46228e-005
743 2455081360.000000 323.238000 9.4593e-005
744 2455081440.000000 323.394500 9.4593e-005
745 2455081520.000000 323.549000 9.4593e-005
746 2455081600.000000 323.704000 9.45334e-005
747 2455081680.000000 323.860500 9.45334e-005
748 2455081760.000000 324.017000 9.44738e-005
749 2455081840.000000 324.170000 9.45334e-005
750 2455081920.000000 324.327500 9.45334e-005
751 2455082000.000000 324.481000 9.45036e-005
752 2455082080.000000 324.637500 9.44738e-005
753 2455082160.000000 324.789000 9.44738e-005
754 2455082240.000000 324.946000 9.44738e-005
755 2455082320.000000 325.103500 9.44738e-005
756 2455082400.000000 325.253000 9.4444e-005
757 2455082480.000000 325.408500 9.4444e-005
758 2455082560.000000 325.565000 9.44142e-005
759 2455082640.000000 325.721000 9.43844e-005
760 2455082720.000000 325.874000 9.43546e-005
761 2455082800.000000 326.026000 9.43844e-005
762 2455082880.000000 326.183500 9.43844e-005
763 2455082960.000000 326.340000 9.43546e-005
764 2455083040.000000 326.491000 9.43844e-005
765 2455083120.000000 326.648500 9.43546e-005
766 2455083200.000000 326.802500 9.43844e-005
767 2455083280.000000 326.961000 9.43546e-005
768 2455083360.000000 327.113500 9.43248e-005
769 2455083440.000000 327.267000 9.43844e-005
770 2455083520.000000 327.423000 9.43546e-005
771 2455083600.000000 327.580500 9.4444e-005
772 2455083680.000000 327.734000 9.43248e-005
773 2455083760.000000 327.890000 9.43248e-005
774 2455083840.000000 328.043000 9.43248e-005
775 2455083920.000000 328.200500 9.4295e-005
776 2455084000.000000 328.353000 9.42652e-005
777 2455084080.000000 328.509000 9.42652e-005
778 2455084160.000000 328.666000 9.42652e-005
779 2455084240.000000 328.819500 9.4295e-005
780 2455084320.000000 328.978500 9.42354e-005
781 2455084400.000000 329.133000 9.41758e-005
782 2455084480.000000 329.289500 9.41758e-005
783 2455084560.000000 329.443000 9.42056e-005
784 2455084640.000000 329.598000 9.41758e-005
785 2455084720.000000 329.755500 9.42056e-005
786 2455084800.000000 329.908500 9.4146e-005
787 2455084880.000000 330.063500 9.41758e-005
788 2455084960.000000 330.219500 9.41758e-005
789 2455085040.000000 330.376000 9.41162e-005
790 2455085120.000000 330.528000 9.41162e-005
791 2455085200.000000 330.686000 9.4146e-005
792 2455085280.000000 330.837500 9.41758e-005
793 2455085360.000000 330.994500 9.4146e-005
794 2455085440.000000 331.150000 9.41162e-005
795 2455085520.000000 331.302000 9.40864e-005
796 2455085600.000000 331.460500 9.41162e-005
797 2455085680.000000 331.613500 9.40566e-005
798 2455085760.000000 331.771000 9.41162e-005
799 2455085840.000000 331.924500 9.40864e-005
800 2455085920.000000 332.079000 9.40864e-005
801 2455086000.000000 332.235000 9.40566e-005
802 2455086080.000000 332.391000 9.40566e-005
803 2455086160.000000 332.544000 9.40864e-005
804 2455086240.000000 332.701500 9.40864e-005
805 2455086320.000000 332.855500 9.40566e-005
806 2455086400.000000 333.011500 9.40566e-005
807 2455086480.000000 333.163500 9.40268e-005
808 2455086560.000000 333.318500 9.40864e-005
809 2455086640.000000 333.476500 9.40268e-005
810 2455086720.000000 333.628000 9.40864e-005
811 2455086800.000000 333.784000 9.40268e-005
812 2455086880.000000 333.940500 9.39672e-005
813 2455086960.000000 334.098000 9.39672e-005
814 2455087040.000000 334.256000 9.39672e-005
815 2455087120.000000 334.406500 9.3997e-005
816 2455087200.000000 334.562000 9.39672e-005
817 2455087280.000000 334.719000 9.39672e-005
818 2455087360.000000 334.874500 9.39374e-005
819 2455087440.000000 335.028000 9.39076e-005
820 2455087520.000000 335.182000 9.39374e-005
821 2455087600.000000 335.337000 9.39076e-005
822 2455087680.000000 335.493500 9.3848e-005
823 2455087760.000000 335.644000 9.39076e-005
824 2455087840.000000 335.803000 9.38778e-005
825 2455087920.000000 335.955500 9.39374e-005
826 2455088000.000000 336.111500 9.39374e-005
827 2455088080.000000 336.267000 9.39076e-005
828 2455088160.000000 336.419000 9.39076e-005
829 2455088240.000000 336.577000 9.38778e-005
830 2455088320.000000 336.729500 9.3848e-005
831 2455088400.000000 336.886500 9.39076e-005
832 2455088480.000000 337.040500 9.39076e-005
833 2455088560.000000 337.195500 9.38778e-005
834 2455088640.000000 337.353500 9.3848e-005
835 2455088720.000000 337.507000 9.37884e-005
836 2455088800.000000 337.662500 9.38182e-005
837 2455088880.000000 337.817500 9.38182e-005
838 2455088960.000000 337.973000 9.38182e-005
839 2455089040.000000 338.127000 9.37884e-005
840 2455089120.000000 338.284000 9.37884e-005
841 2455089200.000000 338.439500 9.37586e-005
842 2455089280.000000 338.593500 9.37586e-005
843 2455089360.000000 338.749000 9.37586e-005
844 2455089440.000000 338.904000 9.37586e-005
845 2455089520.000000 339.062500 9.37884e-005
846 2455089600.000000 339.215000 9.37586e-005
847 2455089680.000000 339.373500 9.37884e-005
848 2455089760.000000 339.527500 9.37586e-005
849 2455089840.000000 339.685000 9.37884e-005
850 2455089920.000000 339.836000 9.3699e-005
851 2455090000.000000 339.992500 9.37586e-005
852 2455090080.000000 340.148000 9.3699e-005
853 2455090160.000000 340.302000 9.36692e-005
854 2455090240.000000 340.454500 9.3699e-005
855 2455090320.000000 340.612500 9.36692e-005
856 2455090400.000000 340.767500 9.3699e-005
857 2455090480.000000 340.922500 9.3699e-005
858 2455090560.000000 341.076500 9.3699e-005
859 2455090640.000000 341.229000 9.36692e-005
860 2455090720.000000 341.383500 9.36692e-005
861 2455090800.000000 341.541000 9.36692e-005
862 2455090880.000000 341.696500 9.3699e-005
863 2455090960.000000 341.851000 9.36692e-005
864 2455091040.000000 342.006500 9.36394e-005
865 2455091120.000000 342.161500 9.36394e-005
866 2455091200.000000 342.317500 9.36394e-005
867 2455091280.000000 342.470000 9.36692e-005
868 2455091360.000000 342.627500 9.355e-005
869 2455091440.000000 342.779000 9.36096e-005
870 2455091520.000000 342.938500 9.36394e-005
871 2455091600.000000 343.092000 9.36394e-005
872 2455091680.000000 343.246000 9.36096e-005
873 2455091760.000000 343.403500 9.36096e-005
874 2455091840.000000 343.556500 9.36096e-005
875 2455091920.000000 343.712500 9.36096e-005
876 2455092000.000000 343.866500 9.36096e-005
877 2455092080.000000 344.022000 9.36096e-005
878 2455092160.000000 344.178500 9.355e-005
879 2455092240.000000 344.335500 9.355e-005
880 2455092320.000000 344.490500 9.35798e-005
881 2455092400.000000 344.648000 9.35202e-005
882 2455092480.000000 344.798500 9.35798e-005
883 2455092560.000000 344.958000 9.36096e-005
884 2455092640.000000 345.109500 9.34904e-005
885 2455092720.000000 345.267000 9.34904e-005
886 2455092800.000000 345.421500 9.355e-005
887 2455092880.000000 345.574000 9.35202e-005
888 2455092960.000000 345.732500 9.35202e-005
889 2455093040.000000 345.885000 9.34605e-005
890 2455093120.000000 346.040000 9.35202e-005
891 2455093200.000000 346.194500 9.35202e-005
892 2455093280.000000 346.349000 9.34605e-005
893 2455093361.000000 346.505500 9.34904e-005
894 2455093440.000000 346.660500 9.34605e-005
895 2455093520.000000 346.815000 9.34605e-005
896 2455093600.000000 346.970500 9.34605e-005
897 2455093680.000000 347.122500 9.34904e-005
898 2455093760.000000 347.280500 9.34307e-005
899 2455093840.000000 347.437000 9.34904e-005
900 2455093920.000000 347.589500 9.34605e-005
901 2455094000.000000 347.744000 9.34307e-005
902 2455094080.000000 347.900500 9.34307e-005
903 2455094160.000000 348.057500 9.34307e-005
904 2455094240.000000 348.211500 9.33711e-005
905 2455094320.000000 348.364000 9.34009e-005
906 2455094400.000000 348.520000 9.34009e-005
907 2455094480.000000 348.673500 9.33413e-005
908 2455094560.000000 348.828500 9.34009e-005
909 2455094640.000000 348.985000 9.33115e-005
910 2455094720.000000 349.140000 9.34009e-005
911 2455094800.000000 349.296000 9.33711e-005
912 2455094880.000000 349.455000 9.33413e-005
913 2455094960.000000 349.610000 9.33413e-005
914 2455095040.000000 349.765500 9.33115e-005
915 2455095120.000000 349.918000 9.34009e-005
916 2455095200.000000 350.076500 9.33711e-005
917 2455095280.000000 350.229500 9.33711e-005
918 2455095360.000000 350.384000 9.33413e-005
919 2455095440.000000 350.538500 9.33115e-005
920 2455095520.000000 350.694000 9.33115e-005
921 2455095600.000000 350.846500 9.32817e-005
922 2455095680.000000 351.005500 9.32519e-005
923 2455095760.000000 351.157000 9.32519e-005
924 2455095840.000000 351.315500 9.32221e-005
925 2455095920.000000 351.467000 9.32817e-005
926 2455096000.000000 351.624000 9.31923e-005
927 2455096080.000000 351.778500 9.32519e-005
928 2455096160.000000 351.935500 9.32519e-005
929 2455096240.000000 352.090500 9.31923e-005
930 2455096320.000000 352.247500 9.31923e-005
931 2455096400.000000 352.399500 9.31923e-005
932 2455096480.000000 352.557000 9.31923e-005
933 2455096560.000000 352.711500 9.31923e-005
934 2455096640.000000 352.867000 9.31029e-005
935 2455096720.000000 353.023500 9.31923e-005
936 2455096800.000000 353.175500 9.31029e-005
937 2455096880.000000 353.333000 9.32221e-005
938 2455096960.000000 353.486000 9.31923e-005
939 2455097040.000000 353.642500 9.31923e-005
940 2455097120.000000 353.796500 9.31923e-005
941 2455097200.000000 353.950500 9.31327e-005
942 2455097280.000000 354.106000 9.31327e-005
943 2455097360.000000 354.264000 9.31327e-005
944 2455097440.000000 354.416500 9.31625e-005
945 2455097520.000000 354.572500 9.31625e-005
946 2455097600.000000 354.729500 9.31327e-005
947 2455097680.000000 354.889000 9.31625e-005
948 2455097760.000000 355.040000 9.31029e-005
949 2455097840.000000 355.192500 9.31327e-005
950 2455097920.000000 355.351000 9.31029e-005
951 2455098000.000000 355.506500 9.31029e-005
952 2455098080.000000 355.660000 9.30731e-005
953 2455098160.000000 355.814500 9.30731e-005
954 2455098240.000000 355.967500 9.30731e-005
955 2455098320.000000 356.125500 9.30731e-005
956 2455098400.000000 356.278500 9.30731e-005
957 2455098480.000000 356.433500 9.30731e-005
958 2455098560.000000 356.587500 9.31029e-005
959 2455098640.000000 356.743000 9.30731e-005
960 2455098720.000000 356.899000 9.30433e-005
961 2455098800.000000 357.055000 9.29539e-005
962 2455098880.000000 357.209000 9.29837e-005
963 2455098960.000000 357.365500 9.29539e-005
964 2455099040.000000 357.517500 9.29539e-005
965 2455099120.000000 357.675000 9.29837e-005
966 2455099200.000000 357.828500 9.29837e-005
967 2455099280.000000 357.985000 9.29539e-005
968 2455099360.000000 358.139000 9.29241e-005
969 2455099440.000000 358.294500 9.29837e-005
970 2455099520.000000 358.450000 9.29241e-005
971 2455099600.000000 358.607500 9.29837e-005
972 2455099680.000000 358.759500 9.29539e-005
973 2455099760.000000 358.916500 9.28943e-005
974 2455099840.000000 359.070000 9.29241e-005
975 2455099920.000000 359.228000 9.29241e-005
976 2455100000.000000 359.384000 9.28943e-005
977 2455100080.000000 359.538000 9.29539e-005
978 2455100160.000000 359.695500 9.29241e-005
979 2455100240.000000 359.849000 9.28049e-005
980 2455100320.000000 360.007000 9.28645e-005
981 2455100400.000000 360.160500 9.28347e-005
982 2455100480.000000 360.316000 9.28645e-005
983 2455100560.000000 360.472500 9.28645e-005
984 2455100640.000000 360.626500 9.28347e-005
985 2455100720.000000 360.780500 9.27751e-005
986 2455100800.000000 360.937000 9.28049e-005
987 2455100880.000000 361.087000 9.28347e-005
988 2455100960.000000 361.245000 9.28049e-005
989 2455101040.000000 361.399000 9.27751e-005
990 2455101120.000000 361.554500 9.27751e-005
991 2455101200.000000 361.707500 9.27751e-005
992 2455101280.000000 361.864500 9.27453e-005
993 2455101360.000000 362.021000 9.27751e-005
994 2455101440.000000 362.175500 9.27751e-005
995 2455101520.000000 362.329500 9.27751e-005
996 2455101600.000000 362.487000 9.27155e-005
997 2455101680.000000 362.639500 9.27155e-005
998 2455101760.000000 362.796500 9.28049e-005
999 2455101840.000000 362.952000 9.27453e-005
1000 2455101920.000000 363.105000 9.26857e-005
1001 2455102000.000000 363.264500 9.27453e-005
1002 2455102080.000000 363.420000 9.26857e-005
1003 2455102160.000000 363.572000 9.27155e-005
1004 2455102240.000000 363.726500 9.27155e-005
1005 2455102320.000000 363.882000 9.27155e-005
1006 2455102400.000000 364.036000 9.27751e-005
1007 2455102480.000000 364.192500 9.26559e-005
1008 2455102560.000000 364.346500 9.27155e-005
1009 2455102640.000000 364.504000 9.26559e-005
1010 2455102720.000000 364.659500 9.27155e-005
1011 2455102800.000000 364.814500 9.26857e-005
1012 2455102880.000000 364.972000 9.26261e-005
1013 2455102960.000000 365.124000 9.26857e-005
1014 2455103040.000000 365.283500 9.26559e-005
1015 2455103120.000000 365.437500 9.26559e-005
1016 2455103200.000000 365.592500 9.26559e-005
1017 2455103280.000000 365.748000 9.26261e-005
1018 2455103360.000000 365.900000 9.26261e-005
1019 2455103440.000000 366.058500 9.26559e-005
1020 2455103520.000000 366.211500 9.26261e-005
1021 2455103600.000000 366.366500 9.25665e-005
1022 2455103680.000000 366.521500 9.26261e-005
1023 2455103760.000000 366.675500 9.25665e-005
1024 2455103840.000000 366.830500 9.25367e-005
1025 2455103920.000000 366.988000 9.25665e-005
1026 2455104000.000000 367.141000 9.25665e-005
1027 2455104080.000000 367.298000 9.25367e-005
1028 2455104160.000000 367.451000 9.25367e-005
1029 2455104240.000000 367.610500 9.25069e-005
1030 2455104320.000000 367.763500 9.25665e-005
1031 2455104400.000000 367.915000 9.25367e-005
1032 2455104480.000000 368.072500 9.25367e-005
1033 2455104560.000000 368.229000 9.25367e-005
1034 2455104640.000000 368.383500 9.25665e-005
1035 2455104720.000000 368.539000 9.25367e-005
1036 2455104800.000000 368.691500 9.25665e-005
1037 2455104880.000000 368.850000 9.25665e-005
1038 2455104961.000000 369.001500 9.25367e-005
1039 2455105040.000000 369.157500 9.24473e-005
1040 2455105120.000000 369.315000 9.24771e-005
1041 2455105200.000000 369.469000 9.24473e-005
1042 2455105280.000000 369.624500 9.24771e-005
1043 2455105360.000000 369.780000 9.24771e-005
1044 2455105440.000000 369.935000 9.24771e-005
1045 2455105520.000000 370.091500 9.24771e-005
1046 2455105600.000000 370.245000 9.23877e-005
1047 2455105680.000000 370.402000 9.24771e-005
1048 2455105760.000000 370.558500 9.24771e-005
1049 2455105840.000000 370.712000 9.23877e-005
1050 2455105920.000000 370.870000 9.23877e-005
1051 2455106000.000000 371.020500 9.23877e-005
1052 2455106080.000000 371.178000 9.24771e-005
1053 2455106160.000000 371.331000 9.25069e-005
1054 2455106240.000000 371.485000 9.24771e-005
1055 2455106320.000000 371.641000 9.24175e-005
1056 2455106400.000000 371.795500 9.23877e-005
1057 2455106480.000000 371.952500 9.24175e-005
1058 2455106560.000000 372.107500 9.24771e-005
1059 2455106640.000000 372.263000 9.23579e-005
1060 2455106720.000000 372.418500 9.23877e-005
1061 2455106800.000000 372.575500 9.23281e-005
1062 2455106880.000000 372.728500 9.23579e-005
1063 2455106960.000000 372.886500 9.23579e-005
1064 2455107040.000000 373.039500 9.24175e-005
1065 2455107120.000000 373.195000 9.23877e-005
1066 2455107200.000000 373.352000 9.23579e-005
1067 2455107280.000000 373.504500 9.22983e-005
1068 2455107360.000000 373.663000 9.23281e-005
1069 2455107440.000000 373.815000 9.23579e-005
1070 2455107520.000000 373.971500 9.23281e-005
1071 2455107600.000000 374.126000 9.22983e-005
1072 2455107680.000000 374.281000 9.23281e-005
1073 2455107760.000000 374.436000 9.22983e-005
1074 2455107840.000000 374.592500 9.23281e-005
1075 2455107920.000000 374.746000 9.22983e-005
1076 2455108000.000000 374.905500 9.23579e-005
1077 2455108080.000000 375.057000 9.23281e-005
1078 2455108160.000000 375.215500 9.22983e-005
1079 2455108240.000000 375.369000 9.23281e-005
1080 2455108320.000000 375.526000 9.22387e-005
1081 2455108400.000000 375.679500 9.22685e-005
1082 2455108480.000000 375.834000 9.22983e-005
1083 2455108560.000000 375.989500 9.22685e-005
1084 2455108640.000000 376.145500 9.22387e-005
1085 2455108720.000000 376.297500 9.22387e-005
1086 2455108800.000000 376.453000 9.22387e-005
1087 2455108880.000000 376.608500 9.22387e-005
1088 2455108960.000000 376.765000 9.22685e-005
1089 2455109040.000000 376.917500 9.22983e-005
1090 2455109120.000000 377.070500 9.22089e-005
1091 2455109200.000000 377.229000 9.22685e-005
1092 2455109280.000000 377.386000 9.22089e-005
1093 2455109360.000000 377.540000 9.22387e-005
1094 2455109440.000000 377.693000 9.22089e-005
1095 2455109520.000000 377.849000 9.21492e-005
1096 2455109600.000000 378.004000 9.21492e-005
1097 2455109680.000000 378.158500 9.21492e-005
1098 2455109760.000000 378.315000 9.22089e-005
1099 2455109840.000000 378.469000 9.2179e-005
1100 2455109920.000000 378.624500 9.22089e-005
1101 2455110000.000000 378.779500 9.22089e-005
1102 2455110080.000000 378.935000 9.22089e-005
1103 2455110160.000000 379.087500 9.2179e-005
1104 2455110240.000000 379.244000 9.21492e-005
1105 2455110320.000000 379.397500 9.21194e-005
1106 2455110400.000000 379.555500 9.21194e-005
1107 2455110480.000000 379.710000 9.20896e-005
1108 2455110560.000000 379.867000 9.21194e-005
1109 2455110640.000000 380.022000 9.21492e-005
1110 2455110720.000000 380.178500 9.21492e-005
1111 2455110800.000000 380.334000 9.2179e-005
1112 2455110880.000000 380.490000 9.21194e-005
1113 2455110960.000000 380.642500 9.21194e-005
1114 2455111040.000000 380.801500 9.20896e-005
1115 2455111120.000000 380.957000 9.20896e-005
1116 2455111200.000000 381.111500 9.20896e-005
1117 2455111280.000000 381.267500 9.20598e-005
1118 2455111360.000000 381.419500 9.20896e-005
1119 2455111440.000000 381.577500 9.20598e-005
1120 2455111520.000000 381.730000 9.21492e-005
1121 2455111600.000000 381.884000 9.20598e-005
1122 2455111680.000000 382.039000 9.21194e-005
1123 2455111760.000000 382.195500 9.20896e-005
1124 2455111840.000000 382.350500 9.20598e-005
1125 2455111920.000000 382.507000 9.203e-005
1126 2455112000.000000 382.661500 9.203e-005
1127 2455112080.000000 382.818500 9.203e-005
1128 2455112160.000000 382.971000 9.20598e-005
1129 2455112240.000000 383.125500 9.203e-005
1130 2455112320.000000 383.283000 9.20896e-005
1131 2455112400.000000 383.437500 9.21194e-005
1132 2455112480.000000 383.593000 9.20896e-005
1133 2455112560.000000 383.745500 9.20002e-005
1134 2455112640.000000 383.903500 9.19406e-005
1135 2455112720.000000 384.060000 9.19704e-005
1136 2455112800.000000 384.210000 9.19704e-005
1137 2455112880.000000 384.365500 9.19406e-005
1138 2455112960.000000 384.522500 9.19406e-005
1139 2455113040.000000 384.679500 9.19704e-005
1140 2455113120.000000 384.833500 9.20002e-005
1141 2455113200.000000 384.986000 9.19704e-005
1142 2455113280.000000 385.144000 9.20598e-005
1143 2455113360.000000 385.298500 9.20002e-005
1144 2455113440.000000 385.454000 9.19704e-005
1145 2455113520.000000 385.608000 9.19704e-005
1146 2455113600.000000 385.764500 9.19406e-005
1147 2455113680.000000 385.921000 9.19108e-005
1148 2455113760.000000 386.075000 9.19406e-005
1149 2455113840.000000 386.229000 9.19108e-005
1150 2455113920.000000 386.385500 9.19108e-005
1151 2455114000.000000 386.540000 9.19406e-005
1152 2455114080.000000 386.693500 9.20002e-005
1153 2455114160.000000 386.851000 9.20002e-005
1154 2455114240.000000 387.001500 9.19406e-005
1155 2455114320.000000 387.159500 9.1881e-005
1156 2455114400.000000 387.314500 9.1881e-005
1157 2455114480.000000 387.471500 9.19108e-005
1158 2455114560.000000 387.625500 9.19108e-005
1159 2455114640.000000 387.782000 9.18512e-005
1160 2455114720.000000 387.938000 9.1881e-005
1161 2455114800.000000 388.093000 9.18214e-005
1162 2455114880.000000 388.245500 9.1881e-005
1163 2455114960.000000 388.404500 9.1881e-005
1164 2455115040.000000 388.555500 9.19108e-005
1165 2455115120.000000 388.714000 9.19406e-005
1166 2455115200.000000 388.866500 9.18512e-005
1167 2455115280.000000 389.022000 9.1881e-005
1168 2455115360.000000 389.176000 9.18512e-005
1169 2455115440.000000 389.331500 9.18214e-005
1170 2455115520.000000 389.485000 9.17916e-005
1171 2455115600.000000 389.643000 9.1732e-005
1172 2455115680.000000 389.795500 9.18214e-005
1173 2455115760.000000 389.955000 9.17916e-005
1174 2455115840.000000 390.108500 9.18512e-005
1175 2455115920.000000 390.267000 9.19108e-005
1176 2455116000.000000 390.422000 9.19108e-005
1177 2455116080.000000 390.576000 9.18512e-005
1178 2455116160.000000 390.732500 9.17618e-005
1179 2455116240.000000 390.885000 9.18214e-005
1180 2455116320.000000 391.039000 9.17022e-005
1181 2455116400.000000 391.196500 9.17022e-005
