#SAMPLE 
FTS 95 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. mm/sec requested to 2.00. X polarization

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2449538480.000000 208.008000 0.000163526
1 2449538560.000000 208.157500 0.000163496
2 2449538640.000000 208.309500 0.000163496
3 2449538720.000000 208.465000 0.000163496
4 2449538800.000000 208.618000 0.000163526
5 2449538880.000000 208.773500 0.000163496
6 2449538960.000000 208.929500 0.000163526
7 2449539040.000000 209.084000 0.000163496
8 2449539120.000000 209.236500 0.000163377
9 2449539200.000000 209.390000 0.000163347
10 2449539280.000000 209.543000 0.000163258
11 2449539360.000000 209.699500 0.000163347
12 2449539440.000000 209.853000 0.000163347
13 2449539520.000000 210.007000 0.000163437
14 2449539600.000000 210.162000 0.000163556
15 2449539680.000000 210.318500 0.000163556
16 2449539760.000000 210.474000 0.000163556
17 2449539840.000000 210.624500 0.000163377
18 2449539920.000000 210.782000 0.000163258
19 2449540000.000000 210.938500 0.000163079
20 2449540080.000000 211.093000 0.00016302
21 2449540160.000000 211.248000 0.000163109
22 2449540240.000000 211.401500 0.000163228
23 2449540320.000000 211.558500 0.000163437
24 2449540400.000000 211.710000 0.000163496
25 2449540480.000000 211.866000 0.000163616
26 2449540560.000000 212.024000 0.000163556
27 2449540640.000000 212.180500 0.000163347
28 2449540720.000000 212.334500 0.000163079
29 2449540800.000000 212.491500 0.0001629
