# NO SAMPLE -ONE ARM SCANS
 SAMPLE
SAMPLE 
FTS 95 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. mm/sec requested to 2.00. X polarization

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2453833820.000000 208.006000 0.000163765
1 2453833900.000000 208.161000 0.000163824
2 2453833980.000000 208.311000 0.000163735
3 2453834060.000000 208.462000 0.000163824
4 2453834140.000000 208.607500 0.000163824
5 2453834220.000000 208.763000 0.000163794
6 2453834300.000000 208.918500 0.000163765
7 2453834380.000000 209.071500 0.000163735
8 2453834460.000000 209.226500 0.000163645
9 2453834540.000000 209.378000 0.000163645
10 2453834620.000000 209.534000 0.000163586
11 2453834700.000000 209.691000 0.000163586
12 2453834780.000000 209.842500 0.000163705
13 2453834860.000000 210.000000 0.000163705
14 2453834940.000000 210.154500 0.000163794
15 2453835020.000000 210.310500 0.000163824
16 2453835100.000000 210.464500 0.000163735
17 2453835180.000000 210.617500 0.000163705
18 2453835260.000000 210.775500 0.000163467
19 2453835340.000000 210.927500 0.000163288
20 2453835420.000000 211.083500 0.000163288
21 2453835500.000000 211.237500 0.000163377
22 2453835580.000000 211.391000 0.000163556
23 2453835660.000000 211.548000 0.000163705
24 2453835740.000000 211.704500 0.000163794
25 2453835820.000000 211.858500 0.000163854
26 2453835900.000000 212.015500 0.000163705
27 2453835980.000000 212.171000 0.000163616
