# NO SAMPLE
FTS 95 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. mm/sec requested to 2.00. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2465602300.000000 207.978500 0.000166954
1 2465602380.000000 208.130500 0.000166924
2 2465602460.000000 208.282000 0.000166954
3 2465602540.000000 208.432000 0.000166894
4 2465602620.000000 208.572500 0.000166924
5 2465602700.000000 208.730000 0.000166924
6 2465602780.000000 208.883500 0.000166864
7 2465602860.000000 209.037500 0.000166775
8 2465602940.000000 209.189500 0.000166834
9 2465603020.000000 209.343500 0.000166805
10 2465603100.000000 209.501000 0.000166715
11 2465603180.000000 209.655500 0.000166745
12 2465603260.000000 209.808500 0.000166775
13 2465603340.000000 209.965000 0.000166864
14 2465603420.000000 210.119500 0.000166894
15 2465603500.000000 210.274500 0.000166954
16 2465603580.000000 210.430000 0.000166864
17 2465603660.000000 210.585000 0.000166775
18 2465603740.000000 210.739500 0.000166626
19 2465603820.000000 210.893000 0.000166536
20 2465603900.000000 211.049500 0.000166417
21 2465603980.000000 211.203500 0.000166536
22 2465604060.000000 211.357000 0.000166626
23 2465604140.000000 211.511500 0.000166656
24 2465604220.000000 211.666500 0.000166894
25 2465604300.000000 211.824000 0.000166864
26 2465604380.000000 211.982500 0.000166954
27 2465604460.000000 212.133500 0.000166745
28 2465604540.000000 212.287000 0.000166507
