# # NO SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 646057462.000000 168.011500 0.000142516
1 646057540.000000 168.165000 0.000142486
2 646057620.000000 168.312000 0.000142516
3 646057700.000000 168.459500 0.000142516
4 646057780.000000 168.610500 0.000142456
5 646057860.000000 168.761000 0.000142486
6 646057940.000000 168.913000 0.000142635
7 646058020.000000 169.069500 0.000142516
8 646058100.000000 169.223000 0.000142486
9 646058180.000000 169.378000 0.000142486
10 646058260.000000 169.532500 0.000142486
11 646058340.000000 169.687000 0.000142486
12 646058420.000000 169.840500 0.000142456
13 646058500.000000 169.994500 0.000142426
14 646058580.000000 170.149500 0.000142337
15 646058660.000000 170.304000 0.000142307
16 646058740.000000 170.458000 0.000142396
17 646058820.000000 170.616000 0.000142367
18 646058900.000000 170.769000 0.000142396
19 646058980.000000 170.922000 0.000142396
20 646059060.000000 171.080000 0.000142337
21 646059140.000000 171.232500 0.000142337
22 646059220.000000 171.389500 0.000142396
23 646059300.000000 171.544000 0.000142456
24 646059380.000000 171.700500 0.000142456
25 646059460.000000 171.858500 0.000142426
26 646059540.000000 172.010500 0.000142277
27 646059620.000000 172.166000 0.000142307
28 646059700.000000 172.321500 0.000142277
29 646059780.000000 172.477500 0.000142218
30 646059860.000000 172.634000 0.000142307
31 646059940.000000 172.788000 0.000142307
32 646060020.000000 172.948500 0.000142307
33 646060100.000000 173.104500 0.000142247
34 646060180.000000 173.254500 0.000142218
35 646060260.000000 173.408500 0.000142218
36 646060340.000000 173.562500 0.000142218
37 646060421.000000 173.718000 0.000142247
38 646060500.000000 173.874000 0.000142098
39 646060580.000000 174.025000 0.000142158
40 646060660.000000 174.182500 0.000142098
41 646060740.000000 174.338000 0.000142039
42 646060820.000000 174.494500 0.000142098
43 646060900.000000 174.648500 0.000142098
44 646060980.000000 174.802500 0.000142069
45 646061060.000000 174.960000 0.000142069
46 646061140.000000 175.114000 0.00014189
47 646061220.000000 175.269000 0.0001418
48 646061300.000000 175.424500 0.000141651
49 646061380.000000 175.577000 0.000141771
50 646061460.000000 175.732500 0.00014183
51 646061540.000000 175.889500 0.000141949
52 646061620.000000 176.041500 0.000141949
53 646061700.000000 176.199000 0.000141949
54 646061780.000000 176.353500 0.000141949
55 646061860.000000 176.509500 0.00014192
56 646061940.000000 176.667500 0.00014189
57 646062020.000000 176.819500 0.00014183
58 646062100.000000 176.978000 0.00014183
59 646062180.000000 177.135000 0.00014189
60 646062260.000000 177.286000 0.00014183
61 646062340.000000 177.444500 0.00014192
62 646062420.000000 177.599500 0.00014183
63 646062500.000000 177.755000 0.0001418
