# # NO SAMPLE
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 642882300.000000 168.005500 0.000142516
1 642882380.000000 168.172500 0.000142486
2 642882460.000000 168.326000 0.000142486
3 642882540.000000 168.468000 0.000142516
4 642882620.000000 168.624500 0.000142367
5 642882700.000000 168.782000 0.000142396
6 642882780.000000 168.936500 0.000142486
7 642882860.000000 169.091500 0.000142456
8 642882940.000000 169.259000 0.000142486
9 642883020.000000 169.406000 0.000142396
10 642883100.000000 169.557000 0.000142367
11 642883180.000000 169.707500 0.000142426
12 642883260.000000 169.863500 0.000142426
13 642883340.000000 170.017500 0.000142367
14 642883420.000000 170.172500 0.000142307
15 642883500.000000 170.330500 0.000142307
16 642883580.000000 170.482500 0.000142337
17 642883660.000000 170.637000 0.000142367
18 642883740.000000 170.792500 0.000142337
19 642883820.000000 170.944000 0.000142247
20 642883900.000000 171.102000 0.000142218
21 642883980.000000 171.258500 0.000142188
22 642884060.000000 171.413500 0.000142188
23 642884140.000000 171.571000 0.000142337
24 642884220.000000 171.726000 0.000142337
25 642884300.000000 171.882000 0.000142307
26 642884380.000000 172.036000 0.000142367
27 642884460.000000 172.189500 0.000142158
28 642884540.000000 172.346000 0.000142188
29 642884620.000000 172.501500 0.000142158
30 642884700.000000 172.660000 0.000142009
31 642884780.000000 172.814000 0.000142039
32 642884860.000000 172.970500 0.000142039
33 642884940.000000 173.127000 0.000142069
34 642885020.000000 173.279000 0.000142188
35 642885100.000000 173.436000 0.000142247
36 642885180.000000 173.590000 0.000142218
37 642885260.000000 173.742500 0.000142069
38 642885340.000000 173.898000 0.000142158
39 642885420.000000 174.051500 0.000142098
40 642885500.000000 174.208000 0.000142098
41 642885580.000000 174.365500 0.000142039
42 642885660.000000 174.516500 0.000142039
43 642885740.000000 174.671500 0.000141979
44 642885820.000000 174.826000 0.000141949
45 642885900.000000 174.982500 0.000141979
46 642885980.000000 175.138000 0.000141949
47 642886060.000000 175.289500 0.00014192
48 642886140.000000 175.447000 0.00014192
49 642886220.000000 175.602500 0.000141771
50 642886300.000000 175.755000 0.00014186
51 642886380.000000 175.910500 0.00014183
52 642886460.000000 176.066500 0.00014186
53 642886540.000000 176.224000 0.00014189
54 642886620.000000 176.378500 0.0001418
55 642886700.000000 176.532500 0.0001418
56 642886780.000000 176.688000 0.000141771
57 642886861.000000 176.844000 0.0001418
58 642886940.000000 177.001500 0.00014189
59 642887020.000000 177.155000 0.00014189
60 642887100.000000 177.309500 0.000141949
61 642887180.000000 177.467000 0.00014183
62 642887260.000000 177.621500 0.00014183
63 642887340.000000 177.779500 0.000141711
