# SAMPLE -- ONE ARM SCANS
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 1.50. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2702257720.000000 207.915000 4.96509e-005
1 2702257800.000000 208.028500 4.96807e-005
2 2702257880.000000 208.147000 4.96509e-005
3 2702257960.000000 208.262000 4.96509e-005
4 2702258040.000000 208.377500 4.96807e-005
5 2702258120.000000 208.494500 4.96509e-005
6 2702258200.000000 208.607000 4.96211e-005
7 2702258280.000000 208.724500 4.96211e-005
8 2702258360.000000 208.838500 4.96211e-005
9 2702258440.000000 208.953500 4.95615e-005
10 2702258520.000000 209.066500 4.96807e-005
11 2702258600.000000 209.183500 4.96211e-005
12 2702258680.000000 209.296000 4.96509e-005
13 2702258760.000000 209.413000 4.95913e-005
14 2702258840.000000 209.527000 4.96211e-005
15 2702258920.000000 209.644000 4.96211e-005
16 2702259000.000000 209.758000 4.95615e-005
17 2702259080.000000 209.873000 4.95615e-005
18 2702259160.000000 209.987500 4.95019e-005
19 2702259240.000000 210.102000 4.95615e-005
20 2702259320.000000 210.219000 4.95913e-005
21 2702259400.000000 210.333000 4.95019e-005
22 2702259480.000000 210.453000 4.95913e-005
23 2702259560.000000 210.565500 4.95615e-005
24 2702259640.000000 210.681500 4.95615e-005
25 2702259720.000000 210.794000 4.95913e-005
