# NO SAMPLE
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 1.50. Y polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2707029900.000000 207.946000 0.000100404
1 2707029980.000000 208.059000 0.000100315
2 2707030060.000000 208.178000 0.000100375
3 2707030140.000000 208.291000 0.000100434
4 2707030220.000000 208.410000 0.000100494
5 2707030300.000000 208.524500 0.000100732
6 2707030380.000000 208.641500 0.000100762
7 2707030460.000000 208.754500 0.000100732
8 2707030540.000000 208.867000 0.000100464
9 2707030620.000000 208.984000 0.000100404
10 2707030700.000000 209.097500 0.000100255
11 2707030780.000000 209.214000 0.000100375
12 2707030860.000000 209.328000 0.000100524
13 2707030940.000000 209.447000 0.000100524
14 2707031020.000000 209.558500 0.000100613
15 2707031100.000000 209.676000 0.000100583
16 2707031180.000000 209.788500 0.000100583
17 2707031260.000000 209.904000 0.000100464
18 2707031340.000000 210.020500 0.000100285
19 2707031420.000000 210.135000 0.000100285
20 2707031500.000000 210.252000 0.000100315
21 2707031580.000000 210.363500 0.000100404
22 2707031660.000000 210.482500 0.000100494
23 2707031740.000000 210.595000 0.000100524
24 2707031820.000000 210.711000 0.000100524
25 2707031900.000000 210.824500 0.000100494
26 2707031980.000000 210.943000 0.000100464
27 2707032060.000000 211.057500 0.000100375
28 2707032140.000000 211.172000 0.000100315
