# #NO SAMPLE
FTS 95 GHz source w/rect feedhorn and 95 GHz diode detector w/ 
circular feedhorn and circ - rect transition; 
95 GHz source does NOT have bandpass filter

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 4049440160.000000 168.007500 0.000216008
1 4049440240.000000 168.156500 0.000215978
2 4049440320.000000 168.304000 0.000215859
3 4049440400.000000 168.453500 0.000215829
4 4049440480.000000 168.609500 0.000215978
5 4049440560.000000 168.764500 0.000216098
6 4049440640.000000 168.918500 0.000216068
7 4049440720.000000 169.074500 0.000216157
8 4049440800.000000 169.228500 0.000216038
9 4049440880.000000 169.383000 0.000216038
10 4049440960.000000 169.537000 0.000215919
11 4049441040.000000 169.689000 0.000215859
12 4049441120.000000 169.847000 0.0002158
13 4049441200.000000 170.000500 0.000215859
14 4049441280.000000 170.153000 0.000215859
15 4049441360.000000 170.308000 0.000215949
16 4049441440.000000 170.463000 0.000216038
17 4049441520.000000 170.621000 0.000216098
18 4049441600.000000 170.772500 0.000215978
19 4049441680.000000 170.926500 0.0002158
20 4049441760.000000 171.083000 0.000215829
21 4049441840.000000 171.240000 0.000215829
22 4049441920.000000 171.397000 0.000215859
23 4049442000.000000 171.551000 0.000215859
24 4049442080.000000 171.707000 0.000215859
25 4049442160.000000 171.866000 0.000215949
26 4049442240.000000 172.018500 0.000215859
27 4049442320.000000 172.173000 0.000215978
28 4049442400.000000 172.330000 0.000215919
29 4049442480.000000 172.482500 0.00021577
30 4049442560.000000 172.640500 0.0002158
31 4049442640.000000 172.797500 0.00021577
32 4049442720.000000 172.952000 0.000215829
33 4049442800.000000 173.106500 0.000215919
34 4049442880.000000 173.262500 0.000215889
35 4049442960.000000 173.416000 0.000215978
36 4049443040.000000 173.570000 0.000215829
37 4049443120.000000 173.726500 0.000215949
38 4049443200.000000 173.879500 0.000215889
39 4049443280.000000 174.034500 0.0002158
40 4049443360.000000 174.192000 0.00021571
41 4049443440.000000 174.345000 0.000215829
42 4049443520.000000 174.501500 0.000215829
43 4049443600.000000 174.657500 0.000215919
44 4049443680.000000 174.810000 0.000215829
45 4049443760.000000 174.966500 0.000215889
46 4049443840.000000 175.120000 0.000215859
47 4049443920.000000 175.275000 0.000215978
48 4049444000.000000 175.431500 0.000215859
49 4049444080.000000 175.585500 0.00021577
50 4049444160.000000 175.738500 0.000215829
51 4049444240.000000 175.896000 0.00021577
52 4049444320.000000 176.051000 0.000215829
53 4049444400.000000 176.204500 0.000215889
54 4049444480.000000 176.362000 0.0002158
55 4049444560.000000 176.515000 0.000215829
56 4049444640.000000 176.673000 0.00021577
57 4049444720.000000 176.825500 0.0002158
58 4049444800.000000 176.982500 0.00021571
59 4049444880.000000 177.139500 0.00021577
60 4049444960.000000 177.293500 0.00021577
