# SAMPLE
FTS 150 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

27-01 sample measurements with a 2" spacing on the etalon.

Y  polarization measurements.




# Center Position 388.300000
# half-wdth 215.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1072732020.000000 173.013500 0.000179918
1 1072732100.000000 173.171500 0.000179769
2 1072732180.000000 173.325000 0.000179739
3 1072732260.000000 173.478000 0.000179679
4 1072732340.000000 173.634500 0.000179739
5 1072732420.000000 173.789500 0.000179918
6 1072732500.000000 173.944000 0.000179918
7 1072732580.000000 174.099500 0.000179918
8 1072732660.000000 174.255500 0.000179649
9 1072732740.000000 174.409000 0.000179471
10 1072732820.000000 174.562500 0.00017956
11 1072732900.000000 174.720000 0.00017962
12 1072732980.000000 174.873500 0.00017962
13 1072733060.000000 175.027500 0.000179769
14 1072733140.000000 175.186500 0.000179709
15 1072733220.000000 175.338000 0.00017956
16 1072733300.000000 175.493500 0.0001795
17 1072733380.000000 175.651500 0.000179471
18 1072733460.000000 175.801500 0.0001795
19 1072733540.000000 175.959000 0.00017962
20 1072733620.000000 176.115500 0.000179649
21 1072733700.000000 176.267000 0.00017956
22 1072733780.000000 176.425000 0.00017956
23 1072733860.000000 176.580500 0.000179411
24 1072733940.000000 176.734500 0.000179471
25 1072734020.000000 176.891500 0.00017953
26 1072734100.000000 177.045000 0.00017962
27 1072734180.000000 177.200000 0.000179649
28 1072734260.000000 177.355000 0.00017956
29 1072734340.000000 177.512500 0.000179471
30 1072734420.000000 177.667000 0.000179292
31 1072734500.000000 177.821000 0.000179202
32 1072734580.000000 177.981500 0.000179351
33 1072734660.000000 178.133000 0.000179471
34 1072734740.000000 178.290000 0.00017953
35 1072734820.000000 178.441500 0.000179411
36 1072734900.000000 178.595000 0.000179232
37 1072734980.000000 178.749500 0.000179083
38 1072735060.000000 178.905000 0.000179113
39 1072735140.000000 179.061000 0.000179322
40 1072735220.000000 179.217000 0.000179471
41 1072735300.000000 179.369000 0.000179381
42 1072735380.000000 179.526500 0.000179381
43 1072735460.000000 179.679500 0.000179172
44 1072735540.000000 179.835000 0.000179143
45 1072735620.000000 179.992000 0.000179113
46 1072735700.000000 180.142500 0.000179262
47 1072735780.000000 180.299000 0.000179471
48 1072735860.000000 180.453500 0.000179411
49 1072735940.000000 180.607500 0.000179351
50 1072736020.000000 180.762500 0.000179143
51 1072736100.000000 180.917500 0.000179232
52 1072736180.000000 181.072000 0.000179232
53 1072736260.000000 181.226000 0.000179292
54 1072736340.000000 181.383500 0.000179351
55 1072736420.000000 181.540500 0.000179322
56 1072736500.000000 181.696000 0.000179262
57 1072736580.000000 181.853000 0.000179202
58 1072736660.000000 182.010500 0.000179083
59 1072736740.000000 182.162500 0.000179113
60 1072736820.000000 182.320500 0.000179262
61 1072736900.000000 182.475000 0.000179381
62 1072736980.000000 182.628500 0.000179411
