# SAMPLE
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

 X pol measurements of 15-02-01 15/40 double sided BOPP


another test, after motor not responding; just pushed red reset button on stepper driver
again, this time wiggled/tightened RS-232 cables

Testing for polarization, aligning y-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 3431669140.000000 168.016500 0.000188471
1 3431669220.000000 168.158500 0.000188411
2 3431669300.000000 168.314000 0.000188411
3 3431669380.000000 168.469500 0.000188381
4 3431669460.000000 168.626000 0.000188411
5 3431669540.000000 168.782000 0.000188441
6 3431669620.000000 168.934500 0.000188381
7 3431669700.000000 169.091000 0.000188501
8 3431669780.000000 169.245000 0.000188471
9 3431669860.000000 169.398500 0.000188501
10 3431669940.000000 169.554500 0.000188411
11 3431670020.000000 169.708500 0.000188381
12 3431670100.000000 169.863000 0.000188322
13 3431670180.000000 170.018500 0.000188232
14 3431670260.000000 170.173000 0.000188322
15 3431670340.000000 170.327500 0.000188352
16 3431670421.000000 170.481000 0.000188381
17 3431670500.000000 170.637500 0.000188352
18 3431670580.000000 170.791000 0.000188322
19 3431670660.000000 170.946000 0.000188381
20 3431670740.000000 171.104000 0.000188322
21 3431670820.000000 171.259000 0.000188262
22 3431670900.000000 171.416500 0.000188232
23 3431670980.000000 171.574500 0.000188262
24 3431671060.000000 171.726000 0.000188232
25 3431671140.000000 171.885000 0.000188322
26 3431671220.000000 172.036500 0.000188292
27 3431671300.000000 172.193500 0.000188322
28 3431671380.000000 172.347500 0.000188292
29 3431671460.000000 172.501000 0.000188262
30 3431671540.000000 172.659500 0.000188203
31 3431671620.000000 172.816000 0.000188262
32 3431671700.000000 172.970000 0.000188203
33 3431671780.000000 173.125000 0.000188203
34 3431671860.000000 173.280000 0.000188203
35 3431671940.000000 173.437000 0.000188203
36 3431672020.000000 173.589500 0.000188232
37 3431672100.000000 173.743000 0.000188262
38 3431672180.000000 173.897000 0.000188203
39 3431672260.000000 174.052500 0.000188232
40 3431672340.000000 174.208500 0.000188083
41 3431672420.000000 174.364000 0.000188083
42 3431672500.000000 174.516500 0.000188203
43 3431672580.000000 174.675000 0.000188173
44 3431672660.000000 174.829500 0.000188232
45 3431672740.000000 174.981500 0.000188143
46 3431672820.000000 175.138500 0.000188262
47 3431672900.000000 175.292500 0.000188232
48 3431672980.000000 175.447000 0.000188262
49 3431673060.000000 175.602500 0.000188232
50 3431673140.000000 175.757000 0.000188143
51 3431673220.000000 175.912000 0.000188113
52 3431673300.000000 176.066500 0.000188113
53 3431673380.000000 176.224000 0.000188143
54 3431673460.000000 176.378500 0.000188143
55 3431673540.000000 176.534500 0.000188143
56 3431673620.000000 176.689000 0.000188143
57 3431673700.000000 176.845500 0.000188143
58 3431673780.000000 177.003000 0.000188203
59 3431673860.000000 177.158500 0.000188143
60 3431673940.000000 177.311500 0.000187994
61 3431674020.000000 177.470000 0.000187994
62 3431674100.000000 177.625500 0.000188083
63 3431674180.000000 177.780500 0.000188143
64 3431674260.000000 177.937000 0.000188143
65 3431674340.000000 178.087500 0.000188113
66 3431674420.000000 178.245500 0.000188113
67 3431674500.000000 178.400500 0.000188083
68 3431674580.000000 178.552500 0.000188024
69 3431674660.000000 178.709500 0.000188054
70 3431674740.000000 178.864000 0.000187994
71 3431674820.000000 179.020000 0.000187964
72 3431674900.000000 179.175500 0.000187964
73 3431674980.000000 179.328500 0.000188024
74 3431675060.000000 179.484500 0.000188113
75 3431675140.000000 179.635000 0.000188173
76 3431675220.000000 179.792000 0.000188054
77 3431675300.000000 179.948000 0.000188054
78 3431675380.000000 180.102000 0.000188024
79 3431675460.000000 180.256000 0.000187994
80 3431675540.000000 180.407500 0.000188054
81 3431675620.000000 180.564500 0.000187994
82 3431675700.000000 180.721000 0.000188024
83 3431675780.000000 180.873500 0.000187905
84 3431675860.000000 181.028000 0.000187964
85 3431675940.000000 181.186000 0.000187964
86 3431676020.000000 181.342000 0.000187964
87 3431676100.000000 181.497000 0.000187994
88 3431676180.000000 181.651500 0.000187994
89 3431676260.000000 181.807000 0.000187994
90 3431676340.000000 181.965000 0.000188054
91 3431676420.000000 182.120500 0.000188024
92 3431676500.000000 182.273500 0.000187964
