# SAMPLE -ONE ARM SCANS
6

FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. Changing mm/sec requested to 1.50. Not done for any of the previous 150GHz scans. X polarization

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2370486760.000000 207.981500 0.00011766
1 2370486840.000000 208.095500 0.00011769
2 2370486920.000000 208.214000 0.00011769
3 2370487000.000000 208.326500 0.000117749
4 2370487080.000000 208.444500 0.000117809
5 2370487160.000000 208.560500 0.00011769
6 2370487240.000000 208.675000 0.000117749
7 2370487320.000000 208.789500 0.00011763
8 2370487400.000000 208.906500 0.00011772
9 2370487480.000000 209.021500 0.00011766
10 2370487560.000000 209.136000 0.0001176
11 2370487640.000000 209.250000 0.00011766
12 2370487720.000000 209.365500 0.00011763
13 2370487800.000000 209.481000 0.00011769
14 2370487880.000000 209.593500 0.00011763
15 2370487960.000000 209.711500 0.00011769
16 2370488040.000000 209.825500 0.000117571
17 2370488120.000000 209.941000 0.000117481
18 2370488200.000000 210.055000 0.00011772
19 2370488280.000000 210.172500 0.000117511
20 2370488360.000000 210.288000 0.000117541
21 2370488440.000000 210.401500 0.000117481
22 2370488520.000000 210.517500 0.000117481
23 2370488600.000000 210.630500 0.000117571
24 2370488680.000000 210.747500 0.000117422
25 2370488760.000000 210.861500 0.000117451
26 2370488840.000000 210.979000 0.000117451
27 2370488920.000000 211.092000 0.000117392
