# NO SAMPLE -ONE ARM SCANS
6

FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. Changing mm/sec requested to 1.50. Not done for any of the previous 150GHz scans. X polarization

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2369550880.000000 207.900000 0.000121177
1 2369550960.000000 208.015000 0.000121147
2 2369551040.000000 208.129000 0.000121207
3 2369551120.000000 208.242500 0.000121177
4 2369551200.000000 208.353500 0.000121207
5 2369551280.000000 208.469500 0.000121147
6 2369551360.000000 208.585500 0.000121207
7 2369551440.000000 208.704500 0.000121177
8 2369551520.000000 208.815000 0.000121207
9 2369551600.000000 208.933000 0.000121117
10 2369551680.000000 209.043000 0.000121236
11 2369551760.000000 209.159500 0.000121147
12 2369551840.000000 209.274500 0.000121057
13 2369551920.000000 209.391000 0.000121117
14 2369552000.000000 209.504000 0.000121087
15 2369552080.000000 209.620000 0.000121087
16 2369552160.000000 209.736500 0.000121028
17 2369552240.000000 209.848500 0.000120998
18 2369552320.000000 209.965500 0.000120998
19 2369552400.000000 210.080000 0.000120998
20 2369552480.000000 210.195000 0.000121028
21 2369552560.000000 210.310000 0.000121057
22 2369552640.000000 210.426500 0.000120968
23 2369552720.000000 210.542000 0.000121028
24 2369552800.000000 210.656500 0.000120938
25 2369552880.000000 210.772000 0.000120938
26 2369552960.000000 210.886500 0.000120879
27 2369553040.000000 211.004000 0.000120879
