# SAMPLE --ONE ARM SCANS
FTS 95 GHz source w/rect feedhorn, cone feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 2.00. X polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2627940240.000000 207.971000 9.02419e-005
1 2627940320.000000 208.125500 9.03015e-005
2 2627940400.000000 208.281500 9.02717e-005
3 2627940480.000000 208.435500 9.02419e-005
4 2627940560.000000 208.589000 9.02717e-005
5 2627940640.000000 208.758000 9.02419e-005
6 2627940720.000000 208.900000 9.01823e-005
7 2627940800.000000 209.055000 9.01823e-005
8 2627940880.000000 209.211500 9.01525e-005
9 2627940960.000000 209.362000 9.01525e-005
10 2627941040.000000 209.520000 9.01823e-005
11 2627941120.000000 209.676000 9.01525e-005
12 2627941200.000000 209.827500 9.00929e-005
13 2627941280.000000 209.983000 9.00929e-005
14 2627941360.000000 210.138000 9.00035e-005
15 2627941440.000000 210.292500 9.00631e-005
16 2627941520.000000 210.448000 9.00929e-005
17 2627941600.000000 210.602000 9.00631e-005
18 2627941680.000000 210.757000 9.00035e-005
19 2627941760.000000 210.911500 9.00035e-005
20 2627941840.000000 211.068000 8.99737e-005
21 2627941920.000000 211.222500 8.99737e-005
22 2627942000.000000 211.375000 8.99439e-005
23 2627942080.000000 211.532500 8.99737e-005
24 2627942160.000000 211.689000 8.99141e-005
25 2627942240.000000 211.841000 8.99439e-005
