# SAMPLE --ONE ARM SCANS
FTS 95 GHz source w/rect feedhorn, cone feedhorn on detect.

SAMPLE: 612-613 etalon with a 2" spacing. mm/sec requested to 2.00. X polarization

mode A', filter in front of detector feedhorn. Mode changed from run to edit. Restarted Program.

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 
# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2628407580.000000 207.972500 9.03611e-005
1 2628407660.000000 208.125000 9.03909e-005
2 2628407740.000000 208.273000 9.03909e-005
3 2628407820.000000 208.418500 9.04207e-005
4 2628407900.000000 208.569000 9.04505e-005
5 2628407980.000000 208.725500 9.04207e-005
6 2628408060.000000 208.881000 9.03611e-005
7 2628408140.000000 209.036000 9.03313e-005
8 2628408220.000000 209.189000 9.03015e-005
9 2628408300.000000 209.343000 9.03015e-005
10 2628408380.000000 209.498500 9.02717e-005
11 2628408460.000000 209.653000 9.02419e-005
12 2628408540.000000 209.809000 9.02419e-005
13 2628408620.000000 209.961500 9.03015e-005
14 2628408701.000000 210.116000 9.03015e-005
15 2628408780.000000 210.274500 9.02419e-005
16 2628408860.000000 210.426000 9.02419e-005
17 2628408940.000000 210.582000 9.02121e-005
18 2628409020.000000 210.739000 9.01823e-005
19 2628409100.000000 210.890000 9.01227e-005
20 2628409180.000000 211.047500 9.00929e-005
21 2628409260.000000 211.204000 9.00631e-005
22 2628409340.000000 211.354500 9.00631e-005
23 2628409420.000000 211.511000 9.01525e-005
24 2628409500.000000 211.667500 9.00929e-005
25 2628409580.000000 211.822000 9.01227e-005
