# SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.

SAMPLE: 605-606 etalon with 3" spacing. Aligned along the y direction.

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1847485180.000000 208.006000 0.000173808
1 1847485260.000000 208.159500 0.00017357
2 1847485340.000000 208.307000 0.000173808
3 1847485420.000000 208.464000 0.00017357
4 1847485500.000000 208.617500 0.00017357
5 1847485580.000000 208.773000 0.000173808
6 1847485660.000000 208.928500 0.000173808
7 1847485740.000000 209.080500 0.000173808
8 1847485820.000000 209.237000 0.000173808
9 1847485900.000000 209.388500 0.000173808
10 1847485980.000000 209.545500 0.00017357
11 1847486060.000000 209.698500 0.00017357
12 1847486140.000000 209.852500 0.00017357
13 1847486220.000000 210.010000 0.00017357
14 1847486300.000000 210.160500 0.00017357
15 1847486380.000000 210.317500 0.000173808
16 1847486460.000000 210.474500 0.000173808
17 1847486540.000000 210.627500 0.000173808
18 1847486620.000000 210.781500 0.000173808
19 1847486700.000000 210.937000 0.00017357
20 1847486780.000000 211.093000 0.000173331
21 1847486860.000000 211.247000 0.000173331
22 1847486940.000000 211.399000 0.00017357
23 1847487020.000000 211.557000 0.00017357
24 1847487100.000000 211.711000 0.000173808
25 1847487180.000000 211.864000 0.000173808
26 1847487260.000000 212.022500 0.000173808
27 1847487340.000000 212.175500 0.000173808
28 1847487420.000000 212.333000 0.00017357
29 1847487500.000000 212.490500 0.000173331
