# SAMPLE
FTS 95 GHz source w/rect feedhorn, long circ feedhorn on detect.

SAMPLE: 605-606 etalon with 3" spacing. Aligned along the y direction.

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-3 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1850319900.000000 208.016500 0.000174046
1 1850319980.000000 208.174500 0.000173808
2 1850320060.000000 208.327000 0.000173808
3 1850320140.000000 208.485500 0.000173808
4 1850320220.000000 208.636500 0.000173808
5 1850320300.000000 208.791500 0.000174046
6 1850320380.000000 208.945500 0.000174046
7 1850320460.000000 209.099000 0.000174046
8 1850320540.000000 209.254500 0.000174046
9 1850320620.000000 209.406500 0.000173808
10 1850320700.000000 209.562000 0.000173808
11 1850320780.000000 209.720500 0.000173808
12 1850320860.000000 209.872500 0.000173808
13 1850320940.000000 210.028000 0.000173808
14 1850321020.000000 210.183500 0.000173808
15 1850321100.000000 210.335500 0.000174046
16 1850321180.000000 210.492500 0.000174046
17 1850321260.000000 210.646000 0.000174046
18 1850321340.000000 210.803000 0.000173808
19 1850321420.000000 210.955500 0.000173808
20 1850321500.000000 211.109500 0.00017357
21 1850321580.000000 211.268000 0.000173808
22 1850321660.000000 211.419000 0.000173808
23 1850321740.000000 211.576000 0.000173808
24 1850321820.000000 211.731500 0.000174046
25 1850321900.000000 211.887000 0.000174285
26 1850321980.000000 212.042500 0.000174046
27 1850322060.000000 212.199000 0.000173808
28 1850322140.000000 212.356000 0.000173808
29 1850322220.000000 212.509500 0.00017357
