# SAMPLE
X-Pol
FTS 150 GHz source w/circula4 feedhorn and 150 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; source has bandpass filter

SAMPLE: 605-606 etalon with a 3" spacing.

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1597314480.000000 178.013000 0.000175417
1 1597314560.000000 178.162500 0.000175358
2 1597314640.000000 178.317000 0.000175298
3 1597314720.000000 178.470000 0.000175209
4 1597314800.000000 178.621000 0.000175239
5 1597314880.000000 178.776500 0.000175268
6 1597314960.000000 178.933500 0.000175209
7 1597315040.000000 179.085500 0.000175239
8 1597315120.000000 179.241000 0.000175328
9 1597315200.000000 179.397500 0.000175239
10 1597315280.000000 179.553500 0.000175149
11 1597315360.000000 179.706000 0.000175119
12 1597315440.000000 179.860000 0.000175239
13 1597315520.000000 180.015000 0.000175239
14 1597315600.000000 180.169500 0.000175179
15 1597315680.000000 180.324500 0.000175298
16 1597315760.000000 180.477500 0.000175239
17 1597315840.000000 180.633000 0.000175298
18 1597315920.000000 180.786000 0.000175209
19 1597316000.000000 180.942000 0.000175179
20 1597316080.000000 181.097500 0.000175209
21 1597316160.000000 181.254500 0.000175239
22 1597316240.000000 181.407500 0.000175268
23 1597316320.000000 181.566000 0.000175328
24 1597316400.000000 181.723500 0.000175268
25 1597316480.000000 181.877000 0.000175268
26 1597316560.000000 182.035000 0.000175239
27 1597316640.000000 182.189500 0.000175328
28 1597316720.000000 182.344000 0.000175239
29 1597316800.000000 182.499500 0.000175417
30 1597316880.000000 182.655000 0.000175298
31 1597316960.000000 182.810500 0.000175209
32 1597317040.000000 182.965500 0.000175268
33 1597317120.000000 183.123500 0.000175179
34 1597317200.000000 183.277000 0.000175268
35 1597317280.000000 183.433000 0.000175298
36 1597317360.000000 183.589500 0.000175268
37 1597317440.000000 183.741000 0.000175388
38 1597317520.000000 183.896000 0.000175328
39 1597317600.000000 184.053500 0.000175298
40 1597317680.000000 184.206500 0.000175268
41 1597317760.000000 184.364500 0.000175268
42 1597317840.000000 184.515500 0.000175358
43 1597317920.000000 184.669500 0.000175328
44 1597318000.000000 184.828000 0.000175447
45 1597318080.000000 184.978500 0.000175417
46 1597318160.000000 185.136000 0.000175417
47 1597318240.000000 185.292000 0.000175268
48 1597318320.000000 185.444500 0.000175268
49 1597318400.000000 185.603000 0.000175298
50 1597318480.000000 185.759000 0.000175388
51 1597318560.000000 185.911500 0.000175477
52 1597318640.000000 186.065500 0.000175417
53 1597318720.000000 186.220000 0.000175298
54 1597318801.000000 186.378000 0.000175179
55 1597318880.000000 186.534500 0.000175268
56 1597318960.000000 186.687500 0.000175477
57 1597319040.000000 186.842000 0.000175507
58 1597319120.000000 186.997500 0.000175537
59 1597319200.000000 187.156000 0.000175537
60 1597319280.000000 187.309000 0.000175298
61 1597319360.000000 187.462500 0.000175298
62 1597319440.000000 187.620500 0.000175388
63 1597319520.000000 187.773000 0.000175447
64 1597319600.000000 187.931000 0.000175477
65 1597319680.000000 188.085000 0.000175477
66 1597319760.000000 188.239500 0.000175447
67 1597319840.000000 188.397500 0.000175388
68 1597319920.000000 188.549000 0.000175417
69 1597320000.000000 188.705500 0.000175477
70 1597320080.000000 188.859500 0.000175507
71 1597320160.000000 189.013000 0.000175566
72 1597320240.000000 189.170000 0.000175477
73 1597320320.000000 189.326500 0.000175477
74 1597320400.000000 189.479500 0.000175447
75 1597320480.000000 189.636000 0.000175388
76 1597320560.000000 189.791000 0.000175417
77 1597320640.000000 189.948000 0.000175388
78 1597320720.000000 190.100000 0.000175566
79 1597320800.000000 190.255000 0.000175626
80 1597320880.000000 190.409500 0.000175596
81 1597320960.000000 190.563500 0.000175566
82 1597321040.000000 190.720000 0.000175477
83 1597321120.000000 190.873500 0.000175537
84 1597321200.000000 191.028000 0.000175447
85 1597321280.000000 191.185000 0.000175686
86 1597321360.000000 191.338500 0.000175715
87 1597321440.000000 191.497000 0.000175715
88 1597321520.000000 191.653500 0.000175715
89 1597321600.000000 191.806000 0.000175537
90 1597321680.000000 191.963000 0.000175596
91 1597321760.000000 192.117500 0.000175596
92 1597321840.000000 192.275500 0.000175745
93 1597321920.000000 192.428500 0.000175835
94 1597322000.000000 192.582500 0.000175805
95 1597322080.000000 192.741500 0.000175775
96 1597322160.000000 192.893500 0.000175626
97 1597322240.000000 193.050500 0.000175596
98 1597322320.000000 193.208500 0.000175745
99 1597322400.000000 193.362500 0.000175835
100 1597322480.000000 193.518500 0.000176043
101 1597322560.000000 193.675000 0.000175984
102 1597322640.000000 193.825500 0.000175805
103 1597322720.000000 193.981500 0.000175686
104 1597322800.000000 194.133000 0.000175566
105 1597322880.000000 194.289000 0.000175686
106 1597322960.000000 194.445500 0.000175924
107 1597323040.000000 194.598000 0.000176043
108 1597323120.000000 194.756500 0.000175954
109 1597323200.000000 194.907000 0.000175775
110 1597323280.000000 195.064000 0.000175656
111 1597323360.000000 195.221000 0.000175656
112 1597323440.000000 195.372500 0.000175864
113 1597323520.000000 195.530000 0.000176043
114 1597323600.000000 195.686500 0.000176073
115 1597323680.000000 195.839000 0.000176162
116 1597323760.000000 195.997500 0.000175864
117 1597323840.000000 196.148500 0.000175805
118 1597323920.000000 196.304500 0.000175715
119 1597324000.000000 196.460000 0.000175894
120 1597324080.000000 196.614000 0.000176133
121 1597324160.000000 196.772500 0.000176162
122 1597324240.000000 196.924500 0.000176133
123 1597324320.000000 197.082000 0.000175864
124 1597324400.000000 197.239500 0.000175686
125 1597324480.000000 197.394000 0.000175715
126 1597324560.000000 197.553000 0.000175864
127 1597324640.000000 197.704500 0.000176133
128 1597324720.000000 197.860500 0.000176282
129 1597324800.000000 198.015500 0.000176133
130 1597324880.000000 198.168500 0.000175894
131 1597324960.000000 198.327000 0.000175775
132 1597325040.000000 198.480000 0.000175835
133 1597325120.000000 198.635000 0.000176013
134 1597325200.000000 198.792000 0.000176222
135 1597325280.000000 198.943000 0.000176311
136 1597325360.000000 199.099500 0.000176073
137 1597325440.000000 199.255500 0.000175864
138 1597325520.000000 199.408500 0.000175805
139 1597325600.000000 199.566000 0.000175984
140 1597325680.000000 199.718500 0.000176252
141 1597325760.000000 199.875500 0.000176401
142 1597325840.000000 200.027500 0.000176401
143 1597325920.000000 200.182000 0.000176162
144 1597326000.000000 200.341500 0.000176013
145 1597326080.000000 200.494000 0.000175984
146 1597326160.000000 200.648000 0.000176013
147 1597326240.000000 200.805000 0.000176311
148 1597326320.000000 200.958500 0.000176401
149 1597326400.000000 201.114500 0.000176401
150 1597326480.000000 201.267500 0.000176192
151 1597326560.000000 201.423000 0.000176013
152 1597326640.000000 201.580500 0.000176103
153 1597326720.000000 201.736500 0.000176222
154 1597326800.000000 201.893000 0.000176341
155 1597326880.000000 202.046500 0.000176341
156 1597326960.000000 202.201000 0.000176401
157 1597327040.000000 202.352000 0.000176222
158 1597327120.000000 202.507000 0.000176103
159 1597327200.000000 202.666000 0.000176103
160 1597327280.000000 202.822000 0.000176133
161 1597327360.000000 202.977500 0.000176222
162 1597327440.000000 203.136500 0.000176282
163 1597327640.000000 203.524500 0.000176103
164 1597327720.000000 203.682500 0.000176162
165 1597327800.000000 203.835500 0.000176073
166 1597327880.000000 203.986500 0.000175954
167 1597327960.000000 204.140000 0.000176192
168 1597328040.000000 204.294500 0.000176252
169 1597328120.000000 204.447500 0.000176371
170 1597328200.000000 204.604000 0.000176162
171 1597328280.000000 204.757500 0.000176043
172 1597328360.000000 204.912500 0.000175954
173 1597328440.000000 205.068000 0.000175984
174 1597328520.000000 205.225500 0.000176133
175 1597328600.000000 205.380500 0.000176252
176 1597328680.000000 205.532000 0.000176282
177 1597328760.000000 205.689000 0.000176282
178 1597328840.000000 205.845000 0.000175954
179 1597328920.000000 205.997000 0.000175835
180 1597329000.000000 206.154000 0.000175805
181 1597329080.000000 206.308500 0.000175954
182 1597329160.000000 206.465000 0.000176282
183 1597329240.000000 206.619000 0.000176192
184 1597329320.000000 206.774000 0.000176162
185 1597329400.000000 206.932500 0.000175894
186 1597329480.000000 207.085000 0.000175715
187 1597329560.000000 207.242000 0.000175715
188 1597329640.000000 207.400000 0.000176013
189 1597329720.000000 207.551000 0.000176282
190 1597329800.000000 207.709500 0.000176252
191 1597329880.000000 207.864500 0.000175954
192 1597329960.000000 208.017500 0.000175656
193 1597330040.000000 208.174000 0.000175507
194 1597330120.000000 208.328000 0.000175745
195 1597330200.000000 208.482500 0.000176073
196 1597330280.000000 208.638500 0.000176311
197 1597330360.000000 208.795500 0.000176341
198 1597330440.000000 208.949000 0.000175954
199 1597330520.000000 209.103000 0.000175596
200 1597330600.000000 209.260500 0.000175537
201 1597330680.000000 209.413500 0.000175775
202 1597330760.000000 209.568000 0.000176043
203 1597330840.000000 209.724500 0.000176252
204 1597330920.000000 209.876500 0.000176252
205 1597331000.000000 210.033000 0.000175805
206 1597331080.000000 210.188500 0.000175566
207 1597331160.000000 210.341000 0.000175447
208 1597331240.000000 210.498000 0.000175805
209 1597331320.000000 210.654000 0.000176162
210 1597331400.000000 210.807500 0.000176282
211 1597331480.000000 210.964000 0.000176133
212 1597331560.000000 211.118500 0.000175745
213 1597331640.000000 211.274000 0.000175537
214 1597331720.000000 211.428000 0.000175477
215 1597331800.000000 211.581500 0.000175805
216 1597331880.000000 211.737000 0.000176133
217 1597331960.000000 211.892000 0.000176252
218 1597332040.000000 212.046500 0.000176133
219 1597332120.000000 212.201500 0.000175656
220 1597332200.000000 212.359500 0.000175298
221 1597332281.000000 212.517500 0.000175477
222 1597332360.000000 212.667500 0.000175805
223 1597332440.000000 212.822500 0.000176192
224 1597332520.000000 212.978000 0.000176222
225 1597332600.000000 213.134000 0.000175864
226 1597332680.000000 213.289000 0.000175566
227 1597332760.000000 213.443500 0.000175328
228 1597332840.000000 213.600000 0.000175477
229 1597332920.000000 213.755500 0.000175745
230 1597333000.000000 213.907500 0.000176043
231 1597333080.000000 214.064500 0.000176133
232 1597333160.000000 214.219000 0.000175775
233 1597333240.000000 214.375000 0.000175537
234 1597333320.000000 214.528500 0.000175358
235 1597333400.000000 214.683000 0.000175477
236 1597333480.000000 214.841500 0.000175835
237 1597333560.000000 215.006000 0.000176073
238 1597333640.000000 215.158000 0.000176013
239 1597333720.000000 215.312500 0.000175805
240 1597333800.000000 215.463500 0.000175537
241 1597333880.000000 215.616500 0.000175388
242 1597333960.000000 215.771000 0.000175388
243 1597334040.000000 215.925500 0.000175686
244 1597334120.000000 216.080000 0.000175864
245 1597334200.000000 216.235000 0.000175984
246 1597334280.000000 216.388000 0.000175745
247 1597334360.000000 216.545000 0.000175477
248 1597334440.000000 216.699000 0.000175388
249 1597334520.000000 216.854500 0.000175298
250 1597334600.000000 217.011500 0.000175566
251 1597334680.000000 217.167000 0.000175835
252 1597334760.000000 217.324500 0.000175954
253 1597334840.000000 217.475500 0.000175805
254 1597334920.000000 217.634000 0.000175507
255 1597335000.000000 217.790000 0.000175328
256 1597335080.000000 217.941500 0.000175239
257 1597335160.000000 218.097000 0.000175507
258 1597335240.000000 218.249000 0.000175805
