# #NO  SAMPLE - One Arm Scans
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 382866340.000000 168.023000 0.00011617
1 382866420.000000 168.174500 0.0001162
2 382866500.000000 168.331000 0.00011623
3 382866580.000000 168.485500 0.000116259
4 382866660.000000 168.641000 0.000116259
5 382866740.000000 168.793000 0.000116289
6 382866820.000000 168.948000 0.000116259
7 382866900.000000 169.105500 0.000116259
8 382866980.000000 169.257000 0.000116349
9 382867060.000000 169.413000 0.000116289
10 382867140.000000 169.568500 0.000116289
11 382867220.000000 169.722000 0.000116259
12 382867300.000000 169.876000 0.000116259
13 382867380.000000 170.030000 0.000116289
14 382867460.000000 170.184500 0.000116259
15 382867540.000000 170.338500 0.000116349
16 382867620.000000 170.494000 0.000116289
17 382867700.000000 170.650000 0.000116319
18 382867780.000000 170.803000 0.000116289
19 382867860.000000 170.958500 0.000116379
20 382867940.000000 171.117500 0.000116349
21 382868020.000000 171.274500 0.000116408
22 382868100.000000 171.427000 0.000116408
23 382868180.000000 171.582500 0.000116379
24 382868260.000000 171.738500 0.000116349
25 382868340.000000 171.897000 0.000116319
26 382868420.000000 172.048500 0.000116319
27 382868500.000000 172.203500 0.000116349
28 382868580.000000 172.359000 0.000116349
29 382868660.000000 172.515500 0.000116289
30 382868740.000000 172.673000 0.000116349
31 382868820.000000 172.826500 0.000116319
32 382868900.000000 172.981500 0.000116259
33 382868980.000000 173.140000 0.000116319
34 382869060.000000 173.293500 0.000116349
35 382869140.000000 173.446500 0.000116349
36 382869220.000000 173.602500 0.000116349
37 382869300.000000 173.753500 0.000116349
38 382869380.000000 173.911000 0.000116408
39 382869460.000000 174.067000 0.000116349
40 382869540.000000 174.220500 0.000116349
41 382869620.000000 174.377000 0.000116319
42 382869700.000000 174.531500 0.000116379
43 382869780.000000 174.688500 0.000116408
44 382869860.000000 174.842000 0.000116349
45 382869940.000000 174.997000 0.000116349
46 382870020.000000 175.155000 0.000116349
47 382870100.000000 175.306500 0.000116349
48 382870180.000000 175.462500 0.000116379
49 382870260.000000 175.619000 0.000116408
50 382870340.000000 175.769000 0.000116438
51 382870420.000000 175.927500 0.000116468
52 382870500.000000 176.079500 0.000116408
53 382870580.000000 176.236500 0.000116438
54 382870660.000000 176.394000 0.000116438
55 382870740.000000 176.545000 0.000116438
56 382870820.000000 176.703500 0.000116408
57 382870901.000000 176.860500 0.000116438
58 382870980.000000 177.015500 0.000116408
59 382871060.000000 177.170500 0.000116438
60 382871140.000000 177.324000 0.000116468
61 382871220.000000 177.479500 0.000116438
62 382871300.000000 177.636000 0.000116468
63 382871380.000000 177.792500 0.000116408
