# #NO SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 387161380.000000 168.015000 0.000180543
1 387161460.000000 168.154500 0.000180543
2 387161540.000000 168.310500 0.000180514
3 387161620.000000 168.462500 0.000180514
4 387161700.000000 168.619500 0.000180603
5 387161780.000000 168.773500 0.000180722
6 387161860.000000 168.926000 0.000180752
7 387161940.000000 169.084000 0.000180752
8 387162020.000000 169.238000 0.000180722
9 387162100.000000 169.392000 0.000180692
10 387162180.000000 169.546000 0.000180573
11 387162260.000000 169.701000 0.000180633
12 387162340.000000 169.857500 0.000180573
13 387162420.000000 170.008000 0.000180633
14 387162500.000000 170.163000 0.000180603
15 387162580.000000 170.317000 0.000180752
16 387162660.000000 170.472500 0.000180752
17 387162740.000000 170.628000 0.000180782
18 387162820.000000 170.784500 0.000180722
19 387162900.000000 170.936000 0.000180722
20 387162980.000000 171.094000 0.000180633
21 387163060.000000 171.251000 0.000180633
22 387163140.000000 171.404500 0.000180633
23 387163220.000000 171.562500 0.000180603
24 387163300.000000 171.718500 0.000180692
25 387163380.000000 171.874000 0.000180812
26 387163460.000000 172.028500 0.000180752
27 387163540.000000 172.185000 0.000180752
28 387163620.000000 172.338500 0.000180722
29 387163700.000000 172.494500 0.000180722
30 387163780.000000 172.652500 0.000180633
31 387163860.000000 172.805500 0.000180633
32 387163940.000000 172.962000 0.000180633
33 387164020.000000 173.118500 0.000180663
34 387164100.000000 173.270500 0.000180663
35 387164180.000000 173.427000 0.000180722
36 387164260.000000 173.582000 0.000180722
37 387164340.000000 173.735000 0.000180722
38 387164420.000000 173.892500 0.000180692
39 387164500.000000 174.047500 0.000180722
40 387164580.000000 174.202000 0.000180692
41 387164660.000000 174.358500 0.000180782
42 387164740.000000 174.513000 0.000180782
43 387164820.000000 174.667000 0.000180812
44 387164900.000000 174.821500 0.000180782
45 387164980.000000 174.978000 0.000180812
46 387165060.000000 175.133000 0.000180812
47 387165140.000000 175.286000 0.000180812
48 387165220.000000 175.444000 0.000180752
49 387165300.000000 175.596000 0.000180752
50 387165380.000000 175.751000 0.000180752
51 387165460.000000 175.907000 0.000180782
52 387165540.000000 176.059000 0.000180812
53 387165620.000000 176.214000 0.000180812
54 387165700.000000 176.371500 0.000180871
55 387165780.000000 176.527000 0.000180782
56 387165860.000000 176.683000 0.000180901
57 387165940.000000 176.836000 0.000180871
58 387166020.000000 176.995000 0.000180812
59 387166100.000000 177.151000 0.000180782
60 387166180.000000 177.302500 0.000180752
61 387166260.000000 177.460000 0.000180871
62 387166340.000000 177.611500 0.000180931
63 387166420.000000 177.771000 0.000180931
