0.0111127 0.346123
0.0108831 0.343559
0.0106585 0.341032
0.0104388 0.338542
0.0102238 0.336089
0.0100135 0.333671
0.00980767 0.331287
0.0096062 0.328937
0.00940897 0.32662
0.00921587 0.324336
0.00902677 0.322083
0.00884158 0.319861
0.00866017 0.31767
0.00848246 0.315509
0.00830834 0.313376
0.00813771 0.311273
0.00797048 0.309197
0.00780656 0.307149
0.00764587 0.305128
0.00748832 0.303133
0.00733383 0.301165
0.00718231 0.299221
0.00703371 0.297303
0.00688793 0.295409
0.00674491 0.293539
0.00660459 0.291692
0.00646688 0.289869
0.00633174 0.288068
0.00619909 0.28629
0.00606887 0.284533
0.00594103 0.282798
0.0058155 0.281083
0.00569224 0.27939
0.00557118 0.277716
0.00545228 0.276063
0.00533549 0.274429
0.00522075 0.272814
0.00510801 0.271219
0.00499724 0.269642
0.00488838 0.268083
0.0047814 0.266542
0.00467624 0.265018
0.00457287 0.263512
0.00447125 0.262023
0.00437133 0.260551
0.00427309 0.259095
0.00417647 0.257655
0.00408146 0.256231
0.00398801 0.254823
0.00389608 0.25343
0.00380565 0.252052
0.00371668 0.25069
0.00362915 0.249342
0.00354301 0.248008
0.00345824 0.246688
0.00337482 0.245383
0.00329271 0.244091
0.00321189 0.242813
0.00313232 0.241548
0.00305399 0.240296
0.00297687 0.239057
0.00290093 0.237831
0.00282615 0.236617
0.00275251 0.235416
0.00267998 0.234226
0.00260854 0.233049
0.00253817 0.231883
0.00246885 0.230729
0.00240055 0.229587
0.00233326 0.228456
0.00226696 0.227335
0.00220163 0.226226
0.00213724 0.225128
0.00207379 0.22404
0.00201125 0.222962
0.0019496 0.221895
0.00188883 0.220838
0.00182893 0.219791
0.00176987 0.218754
0.00171164 0.217727
0.00165422 0.216709
0.00159761 0.215701
0.00154178 0.214702
0.00148672 0.213712
0.00143241 0.212732
0.00137885 0.21176
0.00132602 0.210797
0.0012739 0.209843
0.00122248 0.208897
0.00117176 0.20796
0.00112171 0.207032
0.00107233 0.206111
0.0010236 0.205199
0.000975513 0.204295
0.000928059 0.203398
0.000881225 0.20251
0.000835001 0.201629
0.000789376 0.200756
0.000744339 0.19989
0.000699882 0.199032
0.000655993 0.198181
0.000612663 0.197338
0.000569883 0.196501
0.000527643 0.195672
0.000485934 0.194849
0.000444748 0.194034
0.000404076 0.193225
0.000363909 0.192423
0.000324239 0.191627
0.000285057 0.190839
0.000246357 0.190056
0.000208129 0.18928
0.000170366 0.18851
0.000133062 0.187747
9.62073e-05 0.18699
5.97961e-05 0.186238
2.38209e-05 0.185493
-1.17251e-05 0.184754
-4.68489e-05 0.18402
-8.15569e-05 0.183293
-0.000115856 0.182571
-0.000149752 0.181854
-0.000183252 0.181144
-0.000216361 0.180439
-0.000249086 0.179739
-0.000281433 0.179045
-0.000313408 0.178356
-0.000345015 0.177672
-0.000376261 0.176994
-0.000407152 0.17632
-0.000437692 0.175652
-0.000467887 0.174989
-0.000497742 0.174331
-0.000527263 0.173678
-0.000556453 0.173029
-0.000585319 0.172386
-0.000613864 0.171747
-0.000642094 0.171113
-0.000670014 0.170484
-0.000697627 0.169859
-0.000724938 0.169239
-0.000751952 0.168623
-0.000778672 0.168012
-0.000805104 0.167405
-0.000831251 0.166803
-0.000857118 0.166204
-0.000882708 0.16561
-0.000908025 0.165021
-0.000933073 0.164435
-0.000957856 0.163854
-0.000982378 0.163277
-0.00100664 0.162704
-0.00103065 0.162134
-0.00105441 0.161569
-0.00107792 0.161008
-0.00110119 0.16045
-0.00112422 0.159897
-0.00114701 0.159347
-0.00116957 0.158801
-0.0011919 0.158259
-0.001214 0.15772
-0.00123587 0.157185
-0.00125753 0.156654
-0.00127896 0.156126
-0.00130018 0.155602
-0.00132119 0.155081
-0.00134199 0.154564
-0.00136258 0.15405
-0.00138297 0.15354
-0.00140315 0.153033
-0.00142314 0.152529
-0.00144293 0.152029
-0.00146253 0.151532
-0.00148193 0.151038
-0.00150115 0.150547
-0.00152018 0.15006
-0.00153902 0.149575
-0.00155769 0.149094
-0.00157617 0.148616
-0.00159448 0.148141
-0.00161262 0.147669
-0.00163058 0.1472
-0.00164837 0.146734
-0.00166599 0.14627
-0.00168345 0.14581
-0.00170074 0.145353
-0.00171788 0.144898
-0.00173485 0.144447
-0.00175166 0.143998
-0.00176832 0.143552
-0.00178482 0.143108
-0.00180118 0.142668
-0.00181738 0.14223
-0.00183343 0.141795
-0.00184934 0.141362
-0.0018651 0.140932
-0.00188072 0.140505
-0.00189619 0.14008
-0.00191153 0.139658
-0.00192673 0.139238
-0.0019418 0.138821
-0.00195672 0.138406
-0.00197152 0.137994
-0.00198618 0.137584
-0.00200072 0.137177
-0.00201512 0.136772
-0.0020294 0.136369
-0.00204356 0.135969
-0.00205759 0.135571
-0.00207149 0.135176
-0.00208528 0.134782
-0.00209894 0.134391
-0.00211249 0.134003
-0.00212592 0.133616
-0.00213924 0.133232
-0.00215244 0.13285
-0.00216553 0.13247
-0.0021785 0.132092
-0.00219137 0.131717
-0.00220412 0.131344
-0.00221677 0.130972
-0.00222931 0.130603
-0.00224175 0.130236
-0.00225408 0.129871
-0.00226631 0.129508
-0.00227844 0.129147
-0.00229046 0.128788
-0.00230239 0.128431
-0.00231422 0.128076
-0.00232595 0.127722
-0.00233758 0.127371
-0.00234912 0.127022
-0.00236056 0.126675
-0.00237191 0.126329
-0.00238317 0.125986
-0.00239433 0.125644
-0.00240541 0.125304
-0.0024164 0.124966
-0.00242729 0.12463
-0.0024381 0.124295
-0.00244883 0.123963
-0.00245946 0.123632
-0.00247002 0.123303
-0.00248049 0.122975
-0.00249087 0.12265
-0.00250118 0.122326
-0.0025114 0.122004
-0.00252154 0.121683
-0.00253161 0.121364
-0.00254159 0.121047
-0.0025515 0.120732
-0.00256133 0.120418
-0.00257108 0.120106
-0.00258076 0.119795
-0.00259036 0.119486
-0.00259989 0.119178
-0.00260934 0.118873
-0.00261873 0.118568
-0.00262804 0.118266
-0.00263728 0.117964
-0.00264645 0.117665
-0.00265555 0.117366
-0.00266458 0.11707
-0.00267354 0.116775
-0.00268244 0.116481
-0.00269127 0.116189
-0.00270003 0.115898
-0.00270873 0.115609
-0.00271736 0.115321
-0.00272593 0.115034
-0.00273444 0.114749
-0.00274288 0.114466
-0.00275126 0.114183
-0.00275958 0.113903
-0.00276783 0.113623
-0.00277603 0.113345
-0.00278417 0.113068
-0.00279224 0.112793
-0.00280026 0.112519
-0.00280822 0.112246
-0.00281613 0.111975
-0.00282397 0.111705
-0.00283176 0.111436
-0.00283949 0.111168
-0.00284717 0.110902
-0.00285479 0.110637
-0.00286236 0.110373
-0.00286988 0.110111
-0.00287734 0.10985
-0.00288475 0.10959
-0.0028921 0.109331
-0.00289941 0.109074
-0.00290666 0.108817
-0.00291386 0.108562
-0.00292101 0.108308
-0.00292812 0.108055
-0.00293517 0.107804
-0.00294217 0.107553
-0.00294913 0.107304
-0.00295603 0.107056
-0.00296289 0.106809
-0.0029697 0.106563
-0.00297647 0.106319
-0.00298318 0.106075
-0.00298986 0.105833
-0.00299648 0.105591
-0.00300307 0.105351
-0.0030096 0.105112
-0.00301609 0.104874
-0.00302254 0.104637
-0.00302895 0.104401
-0.00303531 0.104166
-0.00304163 0.103932
-0.00304791 0.103699
-0.00305414 0.103467
-0.00306033 0.103237
-0.00306649 0.103007
-0.0030726 0.102778
-0.00307867 0.102551
-0.0030847 0.102324
-0.00309069 0.102098
-0.00309664 0.101874
-0.00310255 0.10165
-0.00310843 0.101427
-0.00311426 0.101205
-0.00312006 0.100985
-0.00312582 0.100765
-0.00313154 0.100546
-0.00313722 0.100328
-0.00314287 0.100111
-0.00314848 0.099895
-0.00315406 0.0996799
-0.0031596 0.0994657
-0.0031651 0.0992525
-0.00317057 0.0990401
-0.003176 0.0988286
-0.0031814 0.0986181
-0.00318677 0.0984084
-0.0031921 0.0981996
-0.00319739 0.0979917
-0.00320266 0.0977847
-0.00320789 0.0975786
-0.00321308 0.0973733
-0.00321825 0.0971689
-0.00322338 0.0969653
-0.00322848 0.0967626
-0.00323355 0.0965607
-0.00323858 0.0963597
-0.00324359 0.0961595
-0.00324856 0.0959601
-0.00325351 0.0957616
-0.00325842 0.0955638
-0.0032633 0.0953669
-0.00326815 0.0951708
-0.00327298 0.0949755
-0.00327777 0.094781
-0.00328253 0.0945873
-0.00328727 0.0943943
-0.00329197 0.0942022
-0.00329665 0.0940108
-0.0033013 0.0938202
-0.00330592 0.0936304
-0.00331051 0.0934414
-0.00331508 0.0932531
-0.00331962 0.0930655
-0.00332413 0.0928787
-0.00332861 0.0926927
-0.00333307 0.0925074
-0.0033375 0.0923228
-0.0033419 0.092139
-0.00334628 0.0919559
-0.00335063 0.0917735
-0.00335495 0.0915919
-0.00335925 0.0914109
-0.00336353 0.0912307
-0.00336778 0.0910512
-0.003372 0.0908724
-0.0033762 0.0906943
-0.00338038 0.0905168
-0.00338453 0.0903401
-0.00338865 0.0901641
-0.00339276 0.0899887
-0.00339684 0.089814
-0.00340089 0.08964
-0.00340492 0.0894667
-0.00340893 0.089294
-0.00341292 0.089122
-0.00341688 0.0889507
-0.00342082 0.08878
-0.00342473 0.0886099
-0.00342863 0.0884405
-0.0034325 0.0882718
-0.00343635 0.0881037
-0.00344018 0.0879362
-0.00344399 0.0877694
-0.00344777 0.0876032
-0.00345154 0.0874376
-0.00345528 0.0872727
-0.003459 0.0871083
-0.0034627 0.0869446
-0.00346638 0.0867815
-0.00347004 0.086619
-0.00347368 0.0864572
-0.00347729 0.0862959
-0.00348089 0.0861352
-0.00348447 0.0859751
-0.00348803 0.0858156
-0.00349157 0.0856567
-0.00349509 0.0854984
-0.00349859 0.0853406
-0.00350207 0.0851835
-0.00350553 0.0850269
-0.00350897 0.0848709
-0.00351239 0.0847154
-0.0035158 0.0845605
-0.00351918 0.0844062
-0.00352255 0.0842525
-0.0035259 0.0840993
-0.00352923 0.0839467
-0.00353254 0.0837946
-0.00353584 0.083643
-0.00353912 0.083492
-0.00354238 0.0833416
-0.00354562 0.0831917
-0.00354884 0.0830423
-0.00355205 0.0828935
-0.00355524 0.0827452
-0.00355841 0.0825974
-0.00356157 0.0824501
-0.00356471 0.0823034
-0.00356783 0.0821572
-0.00357094 0.0820115
-0.00357403 0.0818663
-0.0035771 0.0817216
-0.00358016 0.0815775
-0.0035832 0.0814338
-0.00358622 0.0812907
-0.00358923 0.081148
-0.00359223 0.0810059
-0.0035952 0.0808642
-0.00359816 0.080723
-0.00360111 0.0805824
-0.00360404 0.0804422
-0.00360696 0.0803025
-0.00360986 0.0801633
-0.00361275 0.0800245
-0.00361562 0.0798863
-0.00361847 0.0797485
-0.00362132 0.0796112
-0.00362414 0.0794743
-0.00362695 0.079338
-0.00362975 0.0792021
-0.00363254 0.0790666
-0.00363531 0.0789316
-0.00363806 0.0787971
-0.0036408 0.0786631
-0.00364353 0.0785294
-0.00364624 0.0783963
-0.00364894 0.0782636
-0.00365163 0.0781313
-0.0036543 0.0779995
-0.00365696 0.0778681
-0.00365961 0.0777372
-0.00366224 0.0776067
-0.00366486 0.0774766
-0.00366747 0.077347
-0.00367006 0.0772178
-0.00367264 0.077089
-0.00367521 0.0769607
-0.00367776 0.0768328
-0.0036803 0.0767053
-0.00368283 0.0765782
-0.00368535 0.0764516
-0.00368785 0.0763253
-0.00369035 0.0761995
-0.00369283 0.0760741
-0.00369529 0.0759491
-0.00369775 0.0758245
-0.00370019 0.0757003
-0.00370262 0.0755766
-0.00370504 0.0754532
-0.00370745 0.0753302
-0.00370985 0.0752076
-0.00371223 0.0750855
-0.00371461 0.0749637
-0.00371697 0.0748423
-0.00371932 0.0747213
-0.00372166 0.0746007
-0.00372398 0.0744805
-0.0037263 0.0743606
-0.0037286 0.0742412
-0.0037309 0.0741221
-0.00373318 0.0740034
-0.00373545 0.0738851
-0.00373772 0.0737672
-0.00373997 0.0736496
-0.00374221 0.0735324
-0.00374443 0.0734156
-0.00374665 0.0732992
-0.00374886 0.0731831
-0.00375106 0.0730674
-0.00375325 0.072952
-0.00375542 0.072837
-0.00375759 0.0727224
-0.00375975 0.0726081
-0.00376189 0.0724942
-0.00376403 0.0723807
-0.00376616 0.0722675
-0.00376827 0.0721546
-0.00377038 0.0720421
-0.00377248 0.07193
-0.00377456 0.0718181
-0.00377664 0.0717067
-0.00377871 0.0715956
-0.00378077 0.0714848
-0.00378282 0.0713744
-0.00378485 0.0712643
-0.00378688 0.0711545
-0.0037889 0.0710451
-0.00379092 0.070936
-0.00379292 0.0708273
-0.00379491 0.0707189
-0.00379689 0.0706108
-0.00379887 0.070503
-0.00380084 0.0703956
-0.00380279 0.0702885
-0.00380474 0.0701817
-0.00380668 0.0700752
-0.00380861 0.0699691
-0.00381053 0.0698633
-0.00381244 0.0697578
-0.00381435 0.0696526
-0.00381624 0.0695477
-0.00381813 0.0694432
-0.00382001 0.0693389
-0.00382188 0.069235
-0.00382374 0.0691314
-0.00382559 0.0690281
-0.00382744 0.0689251
-0.00382928 0.0688224
-0.00383111 0.06872
-0.00383293 0.0686179
-0.00383474 0.0685161
-0.00383654 0.0684146
-0.00383834 0.0683134
-0.00384013 0.0682125
-0.00384191 0.0681119
-0.00384368 0.0680116
-0.00384545 0.0679116
-0.00384721 0.0678119
-0.00384896 0.0677125
-0.0038507 0.0676133
-0.00385243 0.0675145
-0.00385416 0.0674159
-0.00385588 0.0673177
-0.00385759 0.0672197
-0.0038593 0.067122
-0.00386099 0.0670245
-0.00386268 0.0669274
-0.00386437 0.0668305
-0.00386604 0.066734
-0.00386771 0.0666377
-0.00386937 0.0665416
-0.00387102 0.0664459
-0.00387267 0.0663504
-0.00387431 0.0662552
-0.00387594 0.0661603
-0.00387757 0.0660656
-0.00387919 0.0659712
-0.0038808 0.0658771
-0.0038824 0.0657832
-0.003884 0.0656896
-0.00388559 0.0655963
-0.00388718 0.0655032
-0.00388875 0.0654104
-0.00389032 0.0653179
-0.00389189 0.0652256
-0.00389345 0.0651336
-0.003895 0.0650418
-0.00389654 0.0649503
-0.00389808 0.0648591
-0.00389961 0.0647681
-0.00390114 0.0646773
-0.00390266 0.0645868
-0.00390417 0.0644966
-0.00390568 0.0644066
-0.00390718 0.0643169
-0.00390867 0.0642274
-0.00391016 0.0641381
-0.00391164 0.0640491
-0.00391311 0.0639604
-0.00391458 0.0638719
-0.00391605 0.0637836
-0.0039175 0.0636956
-0.00391895 0.0636078
-0.0039204 0.0635203
-0.00392184 0.063433
-0.00392327 0.0633459
-0.0039247 0.0632591
-0.00392612 0.0631725
-0.00392754 0.0630862
-0.00392895 0.063
-0.00393035 0.0629142
-0.00393175 0.0628285
-0.00393314 0.0627431
-0.00393453 0.0626579
-0.00393591 0.062573
-0.00393729 0.0624882
-0.00393866 0.0624037
-0.00394002 0.0623194
-0.00394138 0.0622354
-0.00394274 0.0621516
-0.00394409 0.062068
-0.00394543 0.0619846
-0.00394677 0.0619015
-0.0039481 0.0618185
-0.00394943 0.0617358
-0.00395075 0.0616533
-0.00395206 0.0615711
-0.00395337 0.061489
-0.00395468 0.0614072
-0.00395598 0.0613256
-0.00395728 0.0612441
-0.00395857 0.061163
-0.00395985 0.061082
-0.00396113 0.0610012
-0.00396241 0.0609207
-0.00396368 0.0608403
-0.00396494 0.0607602
-0.00396621 0.0606803
-0.00396746 0.0606006
-0.00396871 0.0605211
-0.00396996 0.0604418
-0.0039712 0.0603627
-0.00397243 0.0602838
-0.00397366 0.0602051
-0.00397489 0.0601267
-0.00397611 0.0600484
-0.00397733 0.0599703
-0.00397854 0.0598925
-0.00397975 0.0598148
-0.00398095 0.0597373
-0.00398215 0.0596601
-0.00398334 0.059583
-0.00398453 0.0595061
-0.00398572 0.0594295
-0.00398689 0.059353
-0.00398807 0.0592767
-0.00398924 0.0592006
-0.00399041 0.0591247
-0.00399157 0.059049
-0.00399273 0.0589735
-0.00399388 0.0588982
-0.00399503 0.0588231
-0.00399617 0.0587482
-0.00399731 0.0586734
-0.00399845 0.0585989
-0.00399958 0.0585245
-0.0040007 0.0584503
-0.00400183 0.0583763
-0.00400294 0.0583025
-0.00400406 0.0582289
-0.00400517 0.0581555
-0.00400627 0.0580822
-0.00400738 0.0580091
-0.00400847 0.0579362
-0.00400957 0.0578635
-0.00401066 0.057791
-0.00401174 0.0577187
-0.00401282 0.0576465
-0.0040139 0.0575745
-0.00401497 0.0575027
-0.00401604 0.0574311
-0.00401711 0.0573596
-0.00401817 0.0572884
-0.00401923 0.0572173
-0.00402028 0.0571464
-0.00402133 0.0570756
-0.00402237 0.057005
-0.00402341 0.0569346
-0.00402445 0.0568644
-0.00402549 0.0567943
-0.00402652 0.0567245
-0.00402754 0.0566547
-0.00402857 0.0565852
-0.00402959 0.0565158
-0.0040306 0.0564466
-0.00403161 0.0563776
-0.00403262 0.0563087
-0.00403362 0.05624
-0.00403462 0.0561715
-0.00403562 0.0561031
-0.00403661 0.0560349
-0.0040376 0.0559669
-0.00403859 0.055899
-0.00403957 0.0558313
-0.00404055 0.0557637
-0.00404153 0.0556963
-0.0040425 0.0556291
-0.00404347 0.055562
-0.00404443 0.0554951
-0.00404539 0.0554284
-0.00404635 0.0553618
-0.00404731 0.0552954
-0.00404826 0.0552291
-0.0040492 0.055163
-0.00405015 0.055097
-0.00405109 0.0550312
-0.00405203 0.0549656
-0.00405296 0.0549001
-0.00405389 0.0548348
-0.00405482 0.0547696
-0.00405575 0.0547046
-0.00405667 0.0546397
-0.00405758 0.054575
-0.0040585 0.0545104
-0.00405941 0.054446
-0.00406032 0.0543817
-0.00406122 0.0543176
-0.00406213 0.0542537
-0.00406302 0.0541898
-0.00406392 0.0541262
-0.00406481 0.0540627
-0.0040657 0.0539993
-0.00406659 0.0539361
-0.00406747 0.053873
-0.00406835 0.0538101
-0.00406923 0.0537473
-0.0040701 0.0536847
-0.00407097 0.0536222
-0.00407184 0.0535598
-0.0040727 0.0534976
-0.00407357 0.0534356
-0.00407443 0.0533736
-0.00407528 0.0533119
-0.00407613 0.0532502
-0.00407698 0.0531887
-0.00407783 0.0531274
-0.00407868 0.0530662
-0.00407952 0.0530051
-0.00408035 0.0529442
-0.00408119 0.0528834
-0.00408202 0.0528227
-0.00408285 0.0527622
-0.00408368 0.0527018
-0.0040845 0.0526416
-0.00408532 0.0525815
-0.00408614 0.0525215
-0.00408696 0.0524617
-0.00408777 0.052402
-0.00408858 0.0523424
-0.00408939 0.052283
-0.00409019 0.0522237
-0.004091 0.0521645
-0.0040918 0.0521055
-0.00409259 0.0520466
-0.00409339 0.0519879
-0.00409418 0.0519292
-0.00409497 0.0518707
-0.00409575 0.0518124
-0.00409653 0.0517541
-0.00409732 0.051696
-0.00409809 0.051638
-0.00409887 0.0515802
-0.00409964 0.0515224
-0.00410041 0.0514649
-0.00410118 0.0514074
-0.00410195 0.05135
-0.00410271 0.0512928
-0.00410347 0.0512357
-0.00410423 0.0511788
-0.00410498 0.0511219
-0.00410573 0.0510652
-0.00410648 0.0510087
-0.00410723 0.0509522
-0.00410798 0.0508959
-0.00410872 0.0508396
-0.00410946 0.0507835
-0.0041102 0.0507276
-0.00411093 0.0506717
-0.00411166 0.050616
-0.0041124 0.0505604
-0.00411312 0.0505049
-0.00411385 0.0504496
-0.00411457 0.0503943
-0.00411529 0.0503392
-0.00411601 0.0502842
-0.00411673 0.0502293
-0.00411744 0.0501746
-0.00411815 0.0501199
-0.00411886 0.0500654
-0.00411957 0.050011
-0.00412028 0.0499567
-0.00412098 0.0499025
-0.00412168 0.0498485
-0.00412238 0.0497945
-0.00412307 0.0497407
-0.00412377 0.049687
-0.00412446 0.0496334
-0.00412515 0.0495799
-0.00412583 0.0495265
-0.00412652 0.0494733
-0.0041272 0.0494201
-0.00412788 0.0493671
-0.00412856 0.0493142
-0.00412923 0.0492614
-0.00412991 0.0492087
-0.00413058 0.0491561
-0.00413125 0.0491036
-0.00413192 0.0490513
-0.00413258 0.048999
-0.00413325 0.0489469
-0.00413391 0.0488949
-0.00413457 0.048843
-0.00413522 0.0487912
-0.00413588 0.0487395
-0.00413653 0.0486879
-0.00413718 0.0486364
-0.00413783 0.048585
-0.00413848 0.0485338
-0.00413912 0.0484826
-0.00413976 0.0484315
-0.0041404 0.0483806
-0.00414104 0.0483298
-0.00414168 0.048279
-0.00414231 0.0482284
-0.00414294 0.0481779
-0.00414358 0.0481275
-0.0041442 0.0480772
-0.00414483 0.0480269
-0.00414546 0.0479768
-0.00414608 0.0479268
-0.0041467 0.0478769
-0.00414732 0.0478271
-0.00414793 0.0477774
-0.00414855 0.0477279
-0.00414916 0.0476784
-0.00414977 0.047629
-0.00415038 0.0475797
-0.00415099 0.0475305
-0.0041516 0.0474814
-0.0041522 0.0474324
-0.0041528 0.0473836
-0.0041534 0.0473348
-0.004154 0.0472861
-0.0041546 0.0472375
-0.00415519 0.047189
-0.00415578 0.0471406
-0.00415637 0.0470923
-0.00415696 0.0470442
-0.00415755 0.0469961
-0.00415814 0.0469481
-0.00415872 0.0469002
-0.0041593 0.0468524
-0.00415988 0.0468047
-0.00416046 0.0467571
-0.00416104 0.0467095
-0.00416161 0.0466621
-0.00416219 0.0466148
-0.00416276 0.0465676
-0.00416333 0.0465204
-0.0041639 0.0464734
-0.00416446 0.0464265
-0.00416503 0.0463796
-0.00416559 0.0463328
-0.00416615 0.0462862
-0.00416671 0.0462396
-0.00416727 0.0461931
-0.00416782 0.0461467
-0.00416838 0.0461005
-0.00416893 0.0460543
-0.00416948 0.0460081
-0.00417003 0.0459621
-0.00417058 0.0459162
-0.00417113 0.0458704
-0.00417167 0.0458246
-0.00417221 0.045779
-0.00417276 0.0457334
-0.0041733 0.0456879
-0.00417383 0.0456425
-0.00417437 0.0455972
-0.00417491 0.045552
-0.00417544 0.0455069
-0.00417597 0.0454619
-0.0041765 0.0454169
-0.00417703 0.0453721
-0.00417756 0.0453273
-0.00417808 0.0452826
-0.00417861 0.045238
-0.00417913 0.0451935
-0.00417965 0.0451491
-0.00418017 0.0451048
-0.00418069 0.0450605
-0.00418121 0.0450164
-0.00418172 0.0449723
-0.00418223 0.0449283
-0.00418275 0.0448844
-0.00418326 0.0448406
-0.00418377 0.0447969
-0.00418427 0.0447532
-0.00418478 0.0447096
-0.00418528 0.0446662
-0.00418579 0.0446228
-0.00418629 0.0445794
-0.00418679 0.0445362
-0.00418729 0.0444931
-0.00418779 0.04445
-0.00418828 0.044407
-0.00418878 0.0443641
-0.00418927 0.0443213
-0.00418976 0.0442786
-0.00419025 0.0442359
-0.00419074 0.0441933
-0.00419123 0.0441508
-0.00419171 0.0441084
-0.0041922 0.0440661
-0.00419268 0.0440238
-0.00419316 0.0439817
-0.00419365 0.0439396
-0.00419412 0.0438976
-0.0041946 0.0438556
-0.00419508 0.0438138
-0.00419555 0.043772
-0.00419603 0.0437303
-0.0041965 0.0436887
-0.00419697 0.0436471
-0.00419744 0.0436057
-0.00419791 0.0435643
-0.00419838 0.043523
-0.00419884 0.0434818
-0.00419931 0.0434406
-0.00419977 0.0433995
-0.00420023 0.0433585
-0.00420069 0.0433176
-0.00420115 0.0432768
-0.00420161 0.043236
-0.00420207 0.0431953
-0.00420252 0.0431547
-0.00420298 0.0431142
-0.00420343 0.0430737
-0.00420388 0.0430333
-0.00420433 0.042993
-0.00420478 0.0429527
-0.00420523 0.0429126
-0.00420568 0.0428725
-0.00420612 0.0428325
-0.00420656 0.0427925
-0.00420701 0.0427527
-0.00420745 0.0427129
-0.00420789 0.0426731
-0.00420833 0.0426335
-0.00420877 0.0425939
-0.0042092 0.0425544
-0.00420964 0.042515
-0.00421007 0.0424756
-0.00421051 0.0424363
-0.00421094 0.0423971
-0.00421137 0.042358
-0.0042118 0.0423189
-0.00421223 0.0422799
-0.00421266 0.0422409
-0.00421308 0.0422021
-0.00421351 0.0421633
-0.00421393 0.0421246
-0.00421435 0.0420859
-0.00421477 0.0420473
-0.00421519 0.0420088
-0.00421561 0.0419704
-0.00421603 0.041932
-0.00421645 0.0418937
-0.00421686 0.0418555
-0.00421728 0.0418173
-0.00421769 0.0417792
-0.00421811 0.0417412
-0.00421852 0.0417033
-0.00421893 0.0416654
-0.00421934 0.0416275
-0.00421974 0.0415898
-0.00422015 0.0415521
-0.00422056 0.0415145
-0.00422096 0.0414769
-0.00422137 0.0414395
-0.00422177 0.041402
-0.00422217 0.0413647
-0.00422257 0.0413274
-0.00422297 0.0412902
-0.00422337 0.041253
-0.00422376 0.041216
-0.00422416 0.0411789
-0.00422456 0.041142
-0.00422495 0.0411051
-0.00422534 0.0410683
-0.00422573 0.0410315
-0.00422612 0.0409948
-0.00422651 0.0409582
-0.0042269 0.0409216
-0.00422729 0.0408851
-0.00422768 0.0408487
-0.00422806 0.0408123
-0.00422845 0.040776
-0.00422883 0.0407398
-0.00422921 0.0407036
-0.0042296 0.0406675
-0.00422998 0.0406314
-0.00423036 0.0405954
-0.00423074 0.0405595
-0.00423111 0.0405237
-0.00423149 0.0404879
