# NO SAMPLE
FTS 95 GHz source w/rectangular feedhorn and 95 GHz diode detector w/ 
higher gain round feedhorn w/circ-rect waveguide converter

 Y pol measurements of 15-02-01 15/40 double sided BOPP


another test, after motor not responding; just pushed red reset button on stepper driver
again, this time wiggled/tightened RS-232 cables

Testing for polarization, aligning y-axis with the polarization of the beam.

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 


# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 3427389100.000000 168.009000 0.000197829
1 3427389180.000000 168.161000 0.00019768
2 3427389260.000000 168.316000 0.00019768
3 3427389340.000000 168.468500 0.00019762
4 3427389420.000000 168.624500 0.00019762
5 3427389500.000000 168.781000 0.000197799
6 3427389580.000000 168.935000 0.000197829
7 3427389660.000000 169.088500 0.000197799
8 3427389740.000000 169.245000 0.000197799
9 3427389820.000000 169.399500 0.000197859
10 3427389900.000000 169.554000 0.00019771
11 3427389980.000000 169.703500 0.00019768
12 3427390060.000000 169.861000 0.000197561
13 3427390140.000000 170.017000 0.00019762
14 3427390220.000000 170.169000 0.00019762
15 3427390300.000000 170.325000 0.00019768
16 3427390380.000000 170.480000 0.00019768
17 3427390460.000000 170.637000 0.000197739
18 3427390540.000000 170.789500 0.000197739
19 3427390620.000000 170.944000 0.00019768
20 3427390700.000000 171.103500 0.00019765
21 3427390780.000000 171.257000 0.00019762
22 3427390860.000000 171.413000 0.000197561
23 3427390940.000000 171.567500 0.00019762
24 3427391020.000000 171.723500 0.00019762
25 3427391100.000000 171.882000 0.00019765
26 3427391180.000000 172.035500 0.00019765
27 3427391260.000000 172.190000 0.00019765
28 3427391340.000000 172.346500 0.00019765
29 3427391420.000000 172.503000 0.000197501
30 3427391500.000000 172.659000 0.000197531
31 3427391580.000000 172.814000 0.000197471
32 3427391660.000000 172.967000 0.000197471
33 3427391740.000000 173.124000 0.000197412
34 3427391820.000000 173.278000 0.000197471
35 3427391900.000000 173.435000 0.000197531
36 3427391980.000000 173.586000 0.00019759
37 3427392060.000000 173.742500 0.000197531
38 3427392140.000000 173.899000 0.000197531
39 3427392220.000000 174.052500 0.000197412
40 3427392300.000000 174.209500 0.000197412
41 3427392380.000000 174.361500 0.000197382
42 3427392460.000000 174.517000 0.000197412
43 3427392540.000000 174.675000 0.000197441
44 3427392620.000000 174.827000 0.000197471
45 3427392700.000000 174.983500 0.000197471
46 3427392780.000000 175.140000 0.000197501
47 3427392860.000000 175.291500 0.000197561
48 3427392940.000000 175.447500 0.000197412
49 3427393020.000000 175.603000 0.000197322
50 3427393100.000000 175.755500 0.000197352
51 3427393180.000000 175.912500 0.000197352
52 3427393260.000000 176.068500 0.000197471
53 3427393341.000000 176.223000 0.000197412
54 3427393420.000000 176.380500 0.000197382
55 3427393500.000000 176.535500 0.000197382
56 3427393580.000000 176.690000 0.000197412
57 3427393660.000000 176.846000 0.000197531
58 3427393740.000000 177.003000 0.000197501
59 3427393820.000000 177.155500 0.000197441
60 3427393900.000000 177.310500 0.000197233
61 3427393980.000000 177.468500 0.000197352
62 3427394060.000000 177.621500 0.000197382
63 3427394140.000000 177.779500 0.000197412
64 3427394220.000000 177.936000 0.000197382
65 3427394300.000000 178.086000 0.000197382
66 3427394380.000000 178.244500 0.000197412
67 3427394460.000000 178.399500 0.000197441
68 3427394540.000000 178.555000 0.000197382
69 3427394620.000000 178.706000 0.000197352
70 3427394700.000000 178.859000 0.000197322
71 3427394780.000000 179.017000 0.000197203
72 3427394860.000000 179.173000 0.000197233
73 3427394940.000000 179.325500 0.000197292
74 3427395020.000000 179.482000 0.000197382
75 3427395100.000000 179.633000 0.000197441
76 3427395180.000000 179.790000 0.000197382
77 3427395260.000000 179.945500 0.000197322
78 3427395340.000000 180.097000 0.000197352
79 3427395420.000000 180.254500 0.000197382
80 3427395500.000000 180.408500 0.000197352
81 3427395580.000000 180.573000 0.000197292
82 3427395660.000000 180.718000 0.000197292
83 3427395740.000000 180.872000 0.000197292
84 3427395820.000000 181.028000 0.000197382
85 3427395900.000000 181.184500 0.000197382
86 3427395980.000000 181.337500 0.000197292
87 3427396060.000000 181.495500 0.000197263
88 3427396140.000000 181.650500 0.000197263
89 3427396220.000000 181.808500 0.000197292
90 3427396300.000000 181.963500 0.000197352
91 3427396380.000000 182.120000 0.000197203
92 3427396460.000000 182.277000 0.000197233
93 3427396540.000000 182.429000 0.000197084
94 3427396620.000000 182.585500 0.000197203
