# #  SAMPLE
FTS 95 GHz source w/rect feedhorn and 95 GHz diode detector w/ 
circular feedhorn and circ - rect transition; 
95 GHz source does NOT have bandpass filter

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with x-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 4056255720.000000 168.014500 0.000201792
1 4056255800.000000 168.159000 0.000201733
2 4056255880.000000 168.313500 0.000201763
3 4056255960.000000 168.460000 0.000201703
4 4056256040.000000 168.610000 0.000201792
5 4056256120.000000 168.765000 0.000201852
6 4056256200.000000 168.919000 0.000201852
7 4056256280.000000 169.073000 0.000201912
8 4056256360.000000 169.228000 0.000201852
9 4056256440.000000 169.381000 0.000201792
10 4056256520.000000 169.537000 0.000201763
11 4056256600.000000 169.692500 0.000201703
12 4056256680.000000 169.845500 0.000201733
13 4056256760.000000 169.999500 0.000201733
14 4056256840.000000 170.156000 0.000201763
15 4056256920.000000 170.312000 0.000201852
16 4056257000.000000 170.463000 0.000201852
17 4056257080.000000 170.620500 0.000201852
18 4056257160.000000 170.776000 0.000201763
19 4056257240.000000 170.927500 0.000201733
20 4056257320.000000 171.085000 0.000201673
21 4056257400.000000 171.241500 0.000201584
22 4056257480.000000 171.397500 0.000201643
23 4056257560.000000 171.555500 0.000201643
24 4056257640.000000 171.711000 0.000201643
25 4056257720.000000 171.865500 0.000201733
26 4056257800.000000 172.020500 0.000201733
27 4056257880.000000 172.175000 0.000201763
28 4056257960.000000 172.332000 0.000201733
29 4056258040.000000 172.487000 0.000201643
30 4056258120.000000 172.642500 0.000201584
31 4056258200.000000 172.798500 0.000201703
32 4056258280.000000 172.955000 0.000201584
33 4056258360.000000 173.107000 0.000201554
34 4056258440.000000 173.262000 0.000201614
35 4056258520.000000 173.418500 0.000201673
36 4056258600.000000 173.575000 0.000201643
37 4056258680.000000 173.725000 0.000201584
38 4056258760.000000 173.879000 0.000201643
39 4056258840.000000 174.036000 0.000201524
40 4056258920.000000 174.193000 0.000201465
41 4056259000.000000 174.346500 0.000201614
42 4056259080.000000 174.500500 0.000201584
43 4056259160.000000 174.658000 0.000201494
44 4056259240.000000 174.811000 0.000201584
45 4056259320.000000 174.966000 0.000201673
46 4056259400.000000 175.122000 0.000201584
47 4056259480.000000 175.274000 0.000201524
48 4056259560.000000 175.431000 0.000201584
49 4056259640.000000 175.586500 0.000201524
50 4056259720.000000 175.738500 0.000201465
51 4056259800.000000 175.897000 0.000201465
52 4056259880.000000 176.047500 0.000201614
53 4056259960.000000 176.205500 0.000201584
54 4056260040.000000 176.363000 0.000201494
55 4056260120.000000 176.515000 0.000201554
56 4056260200.000000 176.673500 0.000201554
57 4056260280.000000 176.829000 0.000201375
58 4056260360.000000 176.983500 0.000201554
59 4056260440.000000 177.139000 0.000201465
60 4056260520.000000 177.294500 0.000201345
