# SAMPLE
FTS 150 GHz source and diode detecyot

for 20160330_002 put on small (~1.5" OD) ring of AN-73(?) around detector feedhorn
also sped up lockin filter (had been 100ms for 20160329_001, actually taken 30th, 
and changed it to 30ms), and slowed down mirror to 1.5mm/sec

now for 20160330_003 put bigger piece of eccosorb in front of detector, w/probably 
same hole that the little disk came out of 

still have asymmetric fringe clump to right of main...
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 1200938320.000000 177.914500 0.000215919
1 1200938400.000000 178.019500 0.000216127
2 1200938480.000000 178.134500 0.000216217
3 1200938560.000000 178.251000 0.000216217
4 1200938640.000000 178.364500 0.000216157
5 1200938720.000000 178.481500 0.000216008
6 1200938800.000000 178.594000 0.000215889
7 1200938880.000000 178.711000 0.00021577
8 1200938960.000000 178.823500 0.000215859
9 1200939040.000000 178.941000 0.000215859
10 1200939120.000000 179.056500 0.000215919
11 1200939200.000000 179.172500 0.000216068
12 1200939280.000000 179.285000 0.000216098
13 1200939360.000000 179.402000 0.000216127
14 1200939440.000000 179.518000 0.000216157
15 1200939520.000000 179.630500 0.000216127
16 1200939600.000000 179.747500 0.000215949
17 1200939680.000000 179.860000 0.000215949
18 1200939760.000000 179.977500 0.000215978
19 1200939840.000000 180.092000 0.000216068
20 1200939920.000000 180.208500 0.000216187
21 1200940000.000000 180.321000 0.000216306
22 1200940080.000000 180.438500 0.000216276
23 1200940160.000000 180.553500 0.000216127
24 1200940240.000000 180.667500 0.000215978
25 1200940320.000000 180.780000 0.000215949
26 1200940400.000000 180.895500 0.00021577
27 1200940480.000000 181.011500 0.000215829
28 1200940560.000000 181.128000 0.000215859
29 1200940640.000000 181.243500 0.000215919
30 1200940720.000000 181.359000 0.000215949
31 1200940800.000000 181.477500 0.000216038
32 1200940880.000000 181.593000 0.000216068
33 1200940960.000000 181.709000 0.000216008
34 1200941040.000000 181.827000 0.000215919
35 1200941120.000000 181.943000 0.00021577
36 1200941200.000000 182.060500 0.00021577
37 1200941280.000000 182.172500 0.00021571
38 1200941360.000000 182.291000 0.00021571
39 1200941440.000000 182.404500 0.000215889
40 1200941520.000000 182.520500 0.000216127
41 1200941600.000000 182.636000 0.000216008
42 1200941680.000000 182.753500 0.000216008
43 1200941760.000000 182.868500 0.000215859
44 1200941840.000000 182.984500 0.00021571
45 1200941920.000000 183.102500 0.000215621
46 1200942000.000000 183.214500 0.00021574
47 1200942080.000000 183.333000 0.000215829
48 1200942160.000000 183.447000 0.000215949
49 1200942240.000000 183.561500 0.000215949
50 1200942320.000000 183.675000 0.000216068
51 1200942400.000000 183.792500 0.000216068
52 1200942480.000000 183.906000 0.000215949
53 1200942560.000000 184.021000 0.000215889
54 1200942640.000000 184.136000 0.0002158
55 1200942720.000000 184.250000 0.0002158
56 1200942800.000000 184.366500 0.0002158
57 1200942880.000000 184.483000 0.000215889
58 1200942960.000000 184.596500 0.000216098
59 1200943040.000000 184.711000 0.000216127
60 1200943120.000000 184.828500 0.000216127
61 1200943200.000000 184.942500 0.000216038
62 1200943280.000000 185.059000 0.000215949
63 1200943360.000000 185.172500 0.000215889
64 1200943440.000000 185.288000 0.0002158
65 1200943520.000000 185.402000 0.000215829
66 1200943600.000000 185.520000 0.000215949
67 1200943680.000000 185.634500 0.000216068
68 1200943760.000000 185.751000 0.000216098
