# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 386581560.000000 168.006500 0.000183136
1 386581640.000000 168.160500 0.000183047
2 386581720.000000 168.310500 0.000183017
3 386581801.000000 168.465000 0.000183077
4 386581880.000000 168.620000 0.000183136
5 386581960.000000 168.774500 0.000183196
6 386582040.000000 168.928500 0.000183166
7 386582120.000000 169.085500 0.000183285
8 386582200.000000 169.238000 0.000183196
9 386582280.000000 169.394500 0.000183226
10 386582360.000000 169.550000 0.000183196
11 386582440.000000 169.719000 0.000183077
12 386582520.000000 169.868500 0.000183106
13 386582600.000000 170.017000 0.000183136
14 386582680.000000 170.166500 0.000183166
15 386582760.000000 170.319500 0.000183315
16 386582840.000000 170.476500 0.000183255
17 386582920.000000 170.632000 0.000183196
18 386583000.000000 170.785500 0.000183196
19 386583080.000000 170.937000 0.000183106
20 386583160.000000 171.095000 0.000183166
21 386583240.000000 171.248500 0.000183136
22 386583320.000000 171.406000 0.000183136
23 386583400.000000 171.563000 0.000183106
24 386583480.000000 171.718000 0.000183196
25 386583560.000000 171.875500 0.000183255
26 386583640.000000 172.030000 0.000183315
27 386583720.000000 172.184500 0.000183285
28 386583800.000000 172.338000 0.000183136
29 386583880.000000 172.495000 0.000183166
30 386583960.000000 172.650500 0.000183136
31 386584040.000000 172.805000 0.000183226
32 386584120.000000 172.962500 0.000183106
33 386584200.000000 173.116000 0.000183166
34 386584280.000000 173.270500 0.000183196
35 386584360.000000 173.427500 0.000183285
36 386584440.000000 173.582500 0.000183315
37 386584520.000000 173.734500 0.000183255
38 386584600.000000 173.891500 0.000183285
39 386584680.000000 174.047000 0.000183166
40 386584760.000000 174.201500 0.000183136
41 386584840.000000 174.358000 0.000183196
42 386584920.000000 174.510000 0.000183255
43 386585000.000000 174.666500 0.000183315
44 386585080.000000 174.823000 0.000183345
45 386585160.000000 174.976000 0.000183375
46 386585240.000000 175.133500 0.000183375
47 386585320.000000 175.287000 0.000183315
48 386585400.000000 175.441500 0.000183255
49 386585480.000000 175.597500 0.000183226
50 386585560.000000 175.748500 0.000183196
51 386585640.000000 175.905500 0.000183255
52 386585720.000000 176.061000 0.000183315
53 386585800.000000 176.215500 0.000183375
54 386585880.000000 176.372500 0.000183464
55 386585960.000000 176.528000 0.000183434
56 386586040.000000 176.683500 0.000183345
57 386586120.000000 176.839000 0.000183315
58 386586200.000000 176.996000 0.000183315
59 386586280.000000 177.148500 0.000183255
60 386586360.000000 177.303000 0.000183196
61 386586440.000000 177.462500 0.000183285
62 386586520.000000 177.613500 0.000183404
63 386586600.000000 177.768500 0.000183434
64 386586680.000000 177.927000 0.000183434
