# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 389917380.000000 168.014000 0.000184358
1 389917460.000000 168.160000 0.000184328
2 389917540.000000 168.316000 0.000184328
3 389917620.000000 168.472000 0.000184298
4 389917700.000000 168.626500 0.000184418
5 389917780.000000 168.781000 0.000184537
6 389917860.000000 168.935000 0.000184567
7 389917940.000000 169.088000 0.000184507
8 389918020.000000 169.243000 0.000184537
9 389918100.000000 169.398500 0.000184448
10 389918180.000000 169.555000 0.000184328
11 389918260.000000 169.705500 0.000184328
12 389918340.000000 169.863500 0.000184388
13 389918420.000000 170.018500 0.000184328
14 389918500.000000 170.170500 0.000184388
15 389918580.000000 170.328000 0.000184597
16 389918660.000000 170.483000 0.000184597
17 389918740.000000 170.638500 0.000184537
18 389918820.000000 170.792000 0.000184567
19 389918900.000000 170.946000 0.000184537
20 389918980.000000 171.103000 0.000184298
21 389919060.000000 171.257500 0.000184418
22 389919140.000000 171.416500 0.000184418
23 389919220.000000 171.570000 0.000184448
24 389919300.000000 171.725500 0.000184418
25 389919380.000000 171.884000 0.000184567
26 389919460.000000 172.036000 0.000184626
27 389919540.000000 172.192500 0.000184537
28 389919620.000000 172.348000 0.000184477
29 389919700.000000 172.503500 0.000184448
30 389919780.000000 172.660000 0.000184388
31 389919860.000000 172.816000 0.000184418
32 389919940.000000 172.973000 0.000184448
33 389920020.000000 173.127000 0.000184537
34 389920100.000000 173.280000 0.000184448
35 389920180.000000 173.436500 0.000184597
36 389920260.000000 173.591000 0.000184597
37 389920340.000000 173.743000 0.000184448
38 389920420.000000 173.900500 0.000184448
39 389920500.000000 174.053000 0.000184418
40 389920580.000000 174.208000 0.000184418
41 389920660.000000 174.362000 0.000184388
42 389920740.000000 174.518000 0.000184448
43 389920820.000000 174.675500 0.000184537
44 389920900.000000 174.828500 0.000184507
45 389920980.000000 174.981500 0.000184567
46 389921060.000000 175.139500 0.000184567
47 389921140.000000 175.293500 0.000184567
48 389921220.000000 175.447000 0.000184537
49 389921300.000000 175.602000 0.000184477
50 389921380.000000 175.755000 0.000184507
51 389921460.000000 175.913000 0.000184567
52 389921540.000000 176.067500 0.000184626
53 389921620.000000 176.222500 0.000184686
54 389921700.000000 176.380000 0.000184686
55 389921780.000000 176.532000 0.000184686
56 389921860.000000 176.688500 0.000184567
57 389921940.000000 176.840000 0.000184567
58 389922020.000000 177.002500 0.000184597
59 389922100.000000 177.156000 0.000184448
60 389922180.000000 177.310000 0.000184477
61 389922260.000000 177.467000 0.000184567
62 389922340.000000 177.622500 0.000184597
63 389922420.000000 177.779000 0.000184626
64 389922500.000000 177.934000 0.000184716
