# SAMPLE
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 387746640.000000 168.012500 0.00018406
1 387746720.000000 168.165500 0.000183941
2 387746800.000000 168.322000 0.000183971
3 387746880.000000 168.477000 0.000183941
4 387746960.000000 168.631500 0.000184
5 387747040.000000 168.786000 0.000184149
6 387747120.000000 168.940500 0.000184179
7 387747200.000000 169.098000 0.000184239
8 387747280.000000 169.249000 0.000184179
9 387747360.000000 169.405000 0.000184239
10 387747440.000000 169.561500 0.000184
11 387747520.000000 169.713000 0.000183911
12 387747600.000000 169.870000 0.00018403
13 387747680.000000 170.024500 0.000184
14 387747760.000000 170.176500 0.00018403
15 387747840.000000 170.334000 0.000184239
16 387747920.000000 170.488000 0.000184269
17 387748000.000000 170.643000 0.000184149
18 387748080.000000 170.797500 0.00018406
19 387748160.000000 170.952000 0.000184179
20 387748240.000000 171.106500 0.00018409
21 387748320.000000 171.264000 0.000184
22 387748400.000000 171.419500 0.00018412
23 387748480.000000 171.576000 0.00018406
24 387748560.000000 171.732000 0.000184
25 387748640.000000 171.886500 0.000184239
26 387748720.000000 172.040500 0.000184239
27 387748800.000000 172.194500 0.000184149
28 387748880.000000 172.351000 0.00018412
29 387748961.000000 172.507000 0.00018412
30 387749040.000000 172.665000 0.00018406
31 387749120.000000 172.818500 0.00018403
32 387749200.000000 172.974500 0.00018412
33 387749280.000000 173.130000 0.00018412
34 387749360.000000 173.280500 0.00018412
35 387749440.000000 173.438500 0.000184149
36 387749520.000000 173.593000 0.000184269
37 387749600.000000 173.747000 0.000184179
38 387749680.000000 173.902000 0.00018403
39 387749760.000000 174.058000 0.00018412
40 387749840.000000 174.214500 0.00018409
41 387749920.000000 174.368500 0.00018406
42 387750000.000000 174.523000 0.00018409
43 387750080.000000 174.681000 0.000184149
44 387750160.000000 174.832500 0.000184179
45 387750240.000000 174.988500 0.000184239
46 387750320.000000 175.145000 0.000184269
47 387750400.000000 175.296000 0.000184239
48 387750480.000000 175.454000 0.000184149
49 387750560.000000 175.609500 0.000184239
50 387750640.000000 175.760500 0.00018412
51 387750720.000000 175.919500 0.00018412
52 387750800.000000 176.071500 0.000184179
53 387750880.000000 176.228500 0.000184328
54 387750960.000000 176.387000 0.000184298
55 387751040.000000 176.537000 0.000184298
56 387751120.000000 176.695000 0.000184269
57 387751200.000000 176.851500 0.000184179
58 387751280.000000 177.007500 0.000184179
59 387751360.000000 177.160500 0.000184209
60 387751440.000000 177.316000 0.000184209
61 387751520.000000 177.474500 0.000184239
62 387751600.000000 177.626500 0.000184179
63 387751680.000000 177.783500 0.000184298
64 387751760.000000 177.940500 0.000184269
