# # SAMPLE - One Arm Scans
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 384289520.000000 168.022500 0.000120134
1 384289600.000000 168.163000 0.000120223
2 384289680.000000 168.320000 0.000120223
3 384289760.000000 168.476000 0.000120193
4 384289840.000000 168.632500 0.000120253
5 384289920.000000 168.788500 0.000120193
6 384290000.000000 168.943000 0.000120134
7 384290080.000000 169.100500 0.000120163
8 384290160.000000 169.252000 0.000120163
9 384290240.000000 169.408000 0.000120223
10 384290320.000000 169.562500 0.000120163
11 384290400.000000 169.716500 0.000120193
12 384290480.000000 169.873000 0.000120223
13 384290560.000000 170.026500 0.000120193
14 384290640.000000 170.179000 0.000120253
15 384290720.000000 170.335000 0.000120223
16 384290800.000000 170.489500 0.000120253
17 384290880.000000 170.643500 0.000120223
18 384290960.000000 170.800000 0.000120223
19 384291040.000000 170.955500 0.000120223
20 384291120.000000 171.109500 0.000120223
21 384291200.000000 171.263000 0.000120253
22 384291280.000000 171.421500 0.000120253
23 384291360.000000 171.579500 0.000120253
24 384291440.000000 171.733000 0.000120312
25 384291520.000000 171.888500 0.000120342
26 384291600.000000 172.044000 0.000120312
27 384291680.000000 172.200500 0.000120223
28 384291760.000000 172.354000 0.000120253
29 384291840.000000 172.509000 0.000120223
30 384291920.000000 172.665500 0.000120223
31 384292000.000000 172.823000 0.000120253
32 384292080.000000 172.978500 0.000120253
33 384292160.000000 173.132500 0.000120253
34 384292240.000000 173.287500 0.000120253
35 384292320.000000 173.440500 0.000120193
36 384292400.000000 173.595500 0.000120283
37 384292480.000000 173.749000 0.000120283
38 384292560.000000 173.906500 0.000120283
39 384292640.000000 174.060000 0.000120283
40 384292720.000000 174.215500 0.000120223
41 384292800.000000 174.372500 0.000120223
42 384292880.000000 174.525000 0.000120283
43 384292960.000000 174.683000 0.000120283
44 384293040.000000 174.834500 0.000120283
45 384293120.000000 174.989500 0.000120342
46 384293200.000000 175.146500 0.000120283
47 384293280.000000 175.300500 0.000120312
48 384293360.000000 175.455000 0.000120372
49 384293440.000000 175.610500 0.000120283
50 384293520.000000 175.764000 0.000120223
51 384293600.000000 175.919000 0.000120312
52 384293680.000000 176.075500 0.000120312
53 384293760.000000 176.231500 0.000120342
54 384293840.000000 176.386500 0.000120283
55 384293920.000000 176.541000 0.000120312
56 384294000.000000 176.696000 0.000120372
57 384294080.000000 176.852500 0.000120283
58 384294160.000000 177.009000 0.000120312
59 384294240.000000 177.165500 0.000120372
60 384294320.000000 177.317000 0.000120312
61 384294400.000000 177.475500 0.000120372
62 384294480.000000 177.630000 0.000120312
63 384294560.000000 177.784500 0.000120342
