# # SAMPLE - One Arm Scans
FTS 95 GHz source w/circula4 feedhorn and 95 GHz diode detector w/ 
rect feedhorn and no circ - rect transition; 

SAMPLE:15-02 #607, 608 etalon with 2.25" spacing. Cut out of region of high reflectance.

Sample aligned with y-polarization.






# Center Position 388.300000
# half-wdth 220.000000
# speed, mm/s 2.000000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 385291842.000000 168.035500 0.000120581
1 385291940.000000 168.185500 0.00012061
2 385292020.000000 168.341500 0.000120581
3 385292100.000000 168.493000 0.000120581
4 385292180.000000 168.646500 0.00012061
5 385292260.000000 168.804000 0.00012061
6 385292340.000000 168.959000 0.000120581
7 385292420.000000 169.113500 0.00012067
8 385292500.000000 169.268000 0.00012061
9 385292580.000000 169.420000 0.00012061
10 385292660.000000 169.576500 0.000120581
11 385292740.000000 169.730000 0.00012064
12 385292820.000000 169.886500 0.000120581
13 385292900.000000 170.038000 0.00012064
14 385292980.000000 170.192500 0.00012064
15 385293060.000000 170.350000 0.000120581
16 385293140.000000 170.505500 0.00012064
17 385293220.000000 170.658000 0.00012064
18 385293300.000000 170.814000 0.00012067
19 385293380.000000 170.969500 0.00012067
20 385293460.000000 171.125000 0.00012064
21 385293540.000000 171.282500 0.00012067
22 385293620.000000 171.439000 0.00012067
23 385293700.000000 171.594000 0.0001207
24 385293780.000000 171.749000 0.00012067
25 385293860.000000 171.906500 0.00012064
26 385293940.000000 172.059000 0.00012064
27 385294020.000000 172.215000 0.000120551
28 385294100.000000 172.368500 0.00012064
29 385294180.000000 172.524500 0.00012067
30 385294260.000000 172.682000 0.00012064
31 385294340.000000 172.838500 0.000120581
32 385294420.000000 172.991500 0.000120581
33 385294500.000000 173.149000 0.00012064
34 385294580.000000 173.303500 0.00012064
35 385294660.000000 173.457000 0.00012067
36 385294740.000000 173.613000 0.00012064
37 385294820.000000 173.766000 0.00012064
38 385294900.000000 173.921500 0.00012064
39 385294980.000000 174.077500 0.00012061
40 385295060.000000 174.230500 0.00012064
41 385295140.000000 174.387500 0.00012064
42 385295220.000000 174.540000 0.00012064
43 385295300.000000 174.696500 0.00012067
44 385295380.000000 174.852000 0.00012064
45 385295460.000000 175.007000 0.0001207
46 385295540.000000 175.161000 0.00012067
47 385295620.000000 175.315500 0.00012064
48 385295700.000000 175.473000 0.00012067
49 385295780.000000 175.625500 0.0001207
50 385295860.000000 175.777000 0.0001207
51 385295940.000000 175.933500 0.0001207
52 385296020.000000 176.090000 0.00012067
53 385296100.000000 176.246000 0.00012073
54 385296180.000000 176.402000 0.00012067
55 385296260.000000 176.555500 0.0001207
56 385296340.000000 176.713000 0.0001207
57 385296420.000000 176.867500 0.0001207
58 385296500.000000 177.022500 0.00012073
59 385296580.000000 177.179500 0.0001207
60 385296660.000000 177.331500 0.00012073
61 385296740.000000 177.490000 0.00012073
62 385296820.000000 177.646500 0.000120759
63 385296900.000000 177.798500 0.00012073
