#SAMPLE
FTS 150 GHz source w/rect feedhorn, rect feedhorn on detect.

SAMPLE: 603-604 etalon with a 3" spacing. Changing mm/sec requested to 1.50. Not done for any of the previous 150GHz scans. Y polarization

mode A', filter in front of detector feedhorn

phased up before 20160714_015

Note starting 20160713.020 -- peaked up detector on moving arm, then blocked 
moving arm and unblocked fixed arm, and confirmed mirror was optimally aligned
with detector feed

NOTE: 4" fixed-arm and 5" system apertures were swapped by Albert few days ago; 
KLT found that 5" stop was low, both were off-axis; 
SO -- put both on-axis, proper height (nom 10.9" above table, centered on the 
appropriate dashed lines on table, not centered on moving mirror)

also note that aluminum tape was put over backside of 4" stop 






# Center Position 388.300000
# half-wdth 180.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 2440139720.000000 207.908500 0.00020364
1 2440139800.000000 208.023000 0.000203432
2 2440139880.000000 208.136000 0.000203253
3 2440139960.000000 208.249500 0.000203342
4 2440140040.000000 208.363000 0.00020361
5 2440140120.000000 208.476500 0.000203879
6 2440140200.000000 208.587000 0.000204087
7 2440140280.000000 208.702000 0.000204236
8 2440140360.000000 208.812500 0.000203998
9 2440140440.000000 208.927000 0.00020373
10 2440140520.000000 209.040000 0.000203432
11 2440140600.000000 209.156000 0.000203193
12 2440140680.000000 209.270000 0.000203163
13 2440140760.000000 209.385000 0.000203432
14 2440140840.000000 209.500500 0.00020361
15 2440140920.000000 209.616500 0.000203879
16 2440141000.000000 209.730500 0.000203908
17 2440141080.000000 209.846000 0.000203968
18 2440141160.000000 209.960000 0.000203759
19 2440141240.000000 210.074500 0.000203551
20 2440141320.000000 210.191000 0.000203223
21 2440141400.000000 210.306500 0.000203044
22 2440141480.000000 210.420500 0.000203253
23 2440141560.000000 210.535500 0.000203461
24 2440141640.000000 210.651000 0.000203759
25 2440141720.000000 210.765000 0.000203908
26 2440141800.000000 210.880000 0.000203879
27 2440141880.000000 210.997500 0.00020373
28 2440141960.000000 211.112000 0.000203521
