# SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 596803740.000000 177.980500 0.000204296
1 596803820.000000 178.093000 0.000204415
2 596803900.000000 178.212500 0.000204445
3 596803980.000000 178.325500 0.000204355
4 596804060.000000 178.443500 0.000204296
5 596804140.000000 178.556500 0.000204266
6 596804220.000000 178.674500 0.000204147
7 596804300.000000 178.788500 0.000204147
8 596804380.000000 178.903500 0.000204117
9 596804460.000000 179.019500 0.000204266
10 596804540.000000 179.134000 0.000204326
11 596804620.000000 179.248500 0.000204326
12 596804700.000000 179.364000 0.000204296
13 596804780.000000 179.479500 0.000204266
14 596804860.000000 179.592500 0.000204206
15 596804940.000000 179.710500 0.000204087
16 596805020.000000 179.825000 0.000204117
17 596805100.000000 179.940500 0.000204117
18 596805180.000000 180.055500 0.000204147
19 596805260.000000 180.169500 0.000204177
20 596805340.000000 180.285500 0.000204177
21 596805420.000000 180.400000 0.000204296
22 596805500.000000 180.517500 0.000204296
23 596805580.000000 180.629500 0.000204177
24 596805660.000000 180.747500 0.000204087
25 596805740.000000 180.858500 0.000203938
26 596805820.000000 180.976000 0.000204087
27 596805900.000000 181.092000 0.000204147
28 596805980.000000 181.207000 0.000204236
29 596806060.000000 181.322000 0.000204206
30 596806140.000000 181.437500 0.000204117
31 596806220.000000 181.554500 0.000204266
32 596806300.000000 181.671000 0.000204147
33 596806380.000000 181.788500 0.000204057
34 596806460.000000 181.901500 0.000204028
35 596806540.000000 182.020500 0.000203998
36 596806620.000000 182.135000 0.000203968
37 596806700.000000 182.251500 0.000204087
38 596806780.000000 182.364000 0.000204147
39 596806860.000000 182.480500 0.000204177
40 596806940.000000 182.598500 0.000204266
41 596807020.000000 182.713000 0.000204147
42 596807100.000000 182.829500 0.000204087
43 596807180.000000 182.944500 0.000204117
44 596807260.000000 183.061000 0.000203998
45 596807340.000000 183.174000 0.000203938
46 596807420.000000 183.293500 0.000203998
47 596807500.000000 183.407500 0.000203968
48 596807580.000000 183.522000 0.000204117
49 596807660.000000 183.636500 0.000204147
50 596807740.000000 183.753000 0.000204177
51 596807820.000000 183.865500 0.000204147
52 596807900.000000 183.983000 0.000204028
53 596807980.000000 184.096500 0.000203968
54 596808060.000000 184.212500 0.000203879
55 596808140.000000 184.330000 0.000204087
56 596808220.000000 184.442500 0.000204087
57 596808300.000000 184.560000 0.000204028
58 596808380.000000 184.674500 0.000204177
59 596808460.000000 184.792000 0.000204087
60 596808540.000000 184.904000 0.000204206
61 596808620.000000 185.021500 0.000204087
62 596808700.000000 185.137000 0.000203998
63 596808780.000000 185.251500 0.000203998
64 596808860.000000 185.367500 0.000203998
65 596808940.000000 185.483000 0.000204087
66 596809020.000000 185.598000 0.000204087
67 596809100.000000 185.713000 0.000204147
68 596809180.000000 185.831500 0.000204147
69 596809260.000000 185.943000 0.000204117
70 596809340.000000 186.061000 0.000204177
71 596809420.000000 186.173000 0.000204087
72 596809500.000000 186.290500 0.000204087
73 596809580.000000 186.403500 0.000204028
74 596809660.000000 186.520500 0.000204117
75 596809740.000000 186.637500 0.000204117
76 596809820.000000 186.752500 0.000204057
77 596809900.000000 186.867500 0.000204177
78 596809980.000000 186.983500 0.000204117
79 596810060.000000 187.102000 0.000204147
80 596810140.000000 187.216000 0.000204147
81 596810220.000000 187.332500 0.000204117
82 596810300.000000 187.445500 0.000204087
83 596810380.000000 187.564000 0.000204028
84 596810460.000000 187.678000 0.000204087
85 596810540.000000 187.793500 0.000204028
86 596810620.000000 187.909500 0.000204028
87 596810700.000000 188.022500 0.000204236
88 596810780.000000 188.140500 0.000204087
89 596810860.000000 188.254000 0.000204266
90 596810940.000000 188.370500 0.000204117
91 596811020.000000 188.484000 0.000204087
92 596811100.000000 188.602500 0.000204028
93 596811180.000000 188.713000 0.000203998
94 596811260.000000 188.830000 0.000203968
95 596811340.000000 188.946500 0.000204028
96 596811420.000000 189.060500 0.000204087
97 596811500.000000 189.177000 0.000204296
98 596811580.000000 189.293000 0.000204326
99 596811660.000000 189.407500 0.000204326
100 596811740.000000 189.521000 0.000204266
101 596811820.000000 189.640000 0.000204117
102 596811900.000000 189.752500 0.000203938
103 596811980.000000 189.868000 0.000203908
104 596812060.000000 189.983000 0.000204087
105 596812140.000000 190.100500 0.000204177
106 596812220.000000 190.213000 0.000204355
107 596812300.000000 190.331000 0.000204445
108 596812380.000000 190.444000 0.000204326
109 596812460.000000 190.560000 0.000204266
110 596812540.000000 190.677000 0.000203998
111 596812620.000000 190.788500 0.000203968
112 596812700.000000 190.906500 0.000203879
113 596812780.000000 191.020500 0.000204057
114 596812860.000000 191.136500 0.000204236
115 596812940.000000 191.251000 0.000204355
116 596813020.000000 191.367500 0.000204594
117 596813100.000000 191.483000 0.000204475
118 596813180.000000 191.601500 0.000204385
119 596813260.000000 191.714500 0.000204028
120 596813340.000000 191.828000 0.000203938
121 596813420.000000 191.946000 0.000203908
122 596813500.000000 192.061500 0.000203998
123 596813580.000000 192.181000 0.000204177
124 596813660.000000 192.292500 0.000204415
125 596813740.000000 192.411000 0.000204475
126 596813820.000000 192.525000 0.000204534
127 596813900.000000 192.641500 0.000204296
128 596813980.000000 192.757000 0.000204028
129 596814060.000000 192.871000 0.000203849
130 596814140.000000 192.988000 0.000203789
131 596814220.000000 193.103500 0.000203968
132 596814300.000000 193.221000 0.000204236
133 596814380.000000 193.334000 0.000204415
134 596814460.000000 193.453500 0.000204564
135 596814540.000000 193.567000 0.000204504
136 596814620.000000 193.682500 0.000204385
137 596814700.000000 193.797000 0.000204028
138 596814780.000000 193.911500 0.000203908
139 596814860.000000 194.026500 0.000203879
140 596814940.000000 194.142500 0.000203879
141 596815020.000000 194.256500 0.000204206
142 596815100.000000 194.372000 0.000204445
143 596815180.000000 194.489500 0.000204594
144 596815260.000000 194.602000 0.000204653
145 596815340.000000 194.720000 0.000204445
146 596815420.000000 194.835000 0.000204236
147 596815500.000000 194.949500 0.000204028
148 596815580.000000 195.064000 0.000203908
149 596815660.000000 195.181500 0.000204057
150 596815740.000000 195.295000 0.000204177
151 596815820.000000 195.411500 0.000204475
152 596815900.000000 195.527500 0.000204564
153 596815980.000000 195.641500 0.000204594
154 596816060.000000 195.758500 0.000204475
155 596816140.000000 195.873500 0.000204296
156 596816220.000000 195.989000 0.000204087
157 596816300.000000 196.103500 0.000203879
158 596816380.000000 196.221500 0.000203998
159 596816460.000000 196.335000 0.000204117
160 596816540.000000 196.453000 0.000204415
161 596816620.000000 196.566500 0.000204624
162 596816700.000000 196.683500 0.000204653
163 596816780.000000 196.799500 0.000204534
164 596816860.000000 196.916000 0.000204296
165 596816940.000000 197.030500 0.000204236
166 596817020.000000 197.145500 0.000204028
167 596817100.000000 197.263500 0.000204028
168 596817180.000000 197.375500 0.000204028
169 596817260.000000 197.494500 0.000204266
170 596817340.000000 197.606000 0.000204475
171 596817420.000000 197.723000 0.000204594
172 596817500.000000 197.839500 0.000204564
173 596817580.000000 197.956500 0.000204415
174 596817660.000000 198.070500 0.000204236
175 596817740.000000 198.185000 0.000204117
176 596817820.000000 198.300000 0.000203998
177 596817900.000000 198.414500 0.000204057
178 596817980.000000 198.532000 0.000204236
179 596818060.000000 198.645500 0.000204415
180 596818140.000000 198.761500 0.000204594
181 596818220.000000 198.874000 0.000204564
182 596818300.000000 198.992000 0.000204415
183 596818380.000000 199.104000 0.000204266
184 596818460.000000 199.221500 0.000204147
185 596818540.000000 199.337500 0.000203938
186 596818620.000000 199.451000 0.000203968
187 596818700.000000 199.567000 0.000204236
188 596818780.000000 199.683000 0.000204415
189 596818860.000000 199.798500 0.000204504
190 596818940.000000 199.912500 0.000204594
191 596819020.000000 200.031000 0.000204355
192 596819100.000000 200.142500 0.000204236
193 596819180.000000 200.260500 0.000204028
194 596819260.000000 200.375000 0.000203879
195 596819340.000000 200.491500 0.000203998
196 596819420.000000 200.605000 0.000204057
197 596819500.000000 200.721500 0.000204296
198 596819580.000000 200.837000 0.000204415
199 596819660.000000 200.951500 0.000204415
200 596819740.000000 201.068000 0.000204385
