# SAMPLE -- ONE ARM SCANS
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 587607460.000000 177.917000 0.000122429
1 587607540.000000 178.031000 0.000122399
2 587607620.000000 178.146500 0.000122488
3 587607700.000000 178.260500 0.000122429
4 587607780.000000 178.376000 0.000122429
5 587607860.000000 178.490000 0.000122369
6 587607940.000000 178.603000 0.000122399
7 587608020.000000 178.721500 0.000122339
8 587608100.000000 178.835500 0.000122339
9 587608180.000000 178.951000 0.000122339
10 587608260.000000 179.066500 0.000122339
11 587608340.000000 179.180500 0.00012231
12 587608420.000000 179.295000 0.000122339
13 587608500.000000 179.413000 0.000122339
14 587608580.000000 179.525500 0.00012228
15 587608660.000000 179.640500 0.000122339
16 587608740.000000 179.757500 0.000122369
17 587608820.000000 179.870000 0.00012228
18 587608900.000000 179.988000 0.000122339
19 587608980.000000 180.101500 0.00012228
20 587609060.000000 180.218000 0.00012231
21 587609140.000000 180.332000 0.000122339
22 587609220.000000 180.447000 0.000122369
23 587609300.000000 180.562000 0.00012228
24 587609380.000000 180.679000 0.00012228
25 587609460.000000 180.795000 0.00012228
26 587609540.000000 180.907000 0.00012222
27 587609620.000000 181.023500 0.000122339
28 587609700.000000 181.139500 0.000122339
29 587609780.000000 181.255000 0.00012228
30 587609860.000000 181.369500 0.00012228
31 587609940.000000 181.486000 0.00012225
32 587610020.000000 181.602000 0.00012228
33 587610100.000000 181.721000 0.00012222
34 587610180.000000 181.836000 0.00012225
35 587610260.000000 181.950500 0.00012228
36 587610340.000000 182.068000 0.00012228
37 587610420.000000 182.183000 0.00012225
38 587610500.000000 182.299000 0.00012231
39 587610580.000000 182.412500 0.00012225
40 587610660.000000 182.529500 0.00012222
41 587610740.000000 182.642000 0.00012225
42 587610820.000000 182.760500 0.00012228
43 587610900.000000 182.877500 0.00012222
44 587610980.000000 182.992000 0.00012225
45 587611060.000000 183.107500 0.00012228
46 587611140.000000 183.223500 0.00012219
47 587611220.000000 183.338500 0.00012219
48 587611300.000000 183.453000 0.00012225
49 587611380.000000 183.570500 0.00012222
50 587611460.000000 183.684500 0.00012225
51 587611540.000000 183.798000 0.00012222
52 587611620.000000 183.914000 0.000122161
53 587611700.000000 184.030000 0.00012222
54 587611780.000000 184.144000 0.00012225
55 587611860.000000 184.261500 0.00012225
56 587611940.000000 184.375500 0.00012222
57 587612020.000000 184.491000 0.00012222
58 587612100.000000 184.607500 0.00012219
59 587612180.000000 184.720000 0.000122339
60 587612260.000000 184.837500 0.00012225
61 587612340.000000 184.952000 0.00012225
62 587612420.000000 185.070000 0.00012222
63 587612500.000000 185.181500 0.00012225
64 587612580.000000 185.301000 0.00012228
65 587612660.000000 185.412000 0.00012225
66 587612740.000000 185.530500 0.00012225
67 587612820.000000 185.645000 0.00012225
68 587612900.000000 185.760000 0.00012228
69 587612980.000000 185.874500 0.00012225
70 587613060.000000 185.988000 0.00012225
71 587613140.000000 186.104500 0.00012219
72 587613220.000000 186.219500 0.00012225
73 587613300.000000 186.337000 0.00012225
74 587613380.000000 186.449500 0.00012222
75 587613460.000000 186.568500 0.00012225
76 587613540.000000 186.682500 0.00012228
77 587613620.000000 186.800500 0.00012228
78 587613700.000000 186.913000 0.00012228
79 587613780.000000 187.031000 0.00012231
80 587613860.000000 187.148000 0.00012225
81 587613940.000000 187.262000 0.00012228
82 587614020.000000 187.378500 0.00012228
83 587614100.000000 187.491000 0.00012225
84 587614180.000000 187.612000 0.00012228
85 587614260.000000 187.724000 0.00012225
86 587614340.000000 187.842000 0.00012225
87 587614420.000000 187.955500 0.00012222
88 587614500.000000 188.071500 0.00012219
89 587614580.000000 188.187000 0.00012222
90 587614660.000000 188.303500 0.00012222
91 587614740.000000 188.417500 0.00012219
92 587614820.000000 188.532500 0.00012225
93 587614900.000000 188.649000 0.00012222
94 587614980.000000 188.760000 0.00012222
95 587615060.000000 188.877000 0.00012219
96 587615140.000000 188.993000 0.00012222
97 587615220.000000 189.107500 0.00012225
98 587615300.000000 189.223000 0.00012228
99 587615380.000000 189.341000 0.00012228
100 587615460.000000 189.453500 0.00012231
101 587615540.000000 189.570500 0.00012228
102 587615620.000000 189.686000 0.00012228
103 587615700.000000 189.801000 0.00012225
104 587615780.000000 189.916000 0.00012225
105 587615860.000000 190.029500 0.00012231
106 587615940.000000 190.147500 0.00012228
107 587616020.000000 190.259500 0.00012228
108 587616100.000000 190.378500 0.00012228
109 587616180.000000 190.492000 0.000122339
110 587616260.000000 190.608000 0.000122369
111 587616340.000000 190.723500 0.000122339
112 587616420.000000 190.839500 0.000122369
113 587616500.000000 190.953000 0.00012228
114 587616580.000000 191.069000 0.000122339
115 587616660.000000 191.182500 0.000122339
116 587616740.000000 191.297500 0.000122369
117 587616820.000000 191.415000 0.000122399
118 587616900.000000 191.529000 0.000122369
119 587616980.000000 191.647000 0.000122369
120 587617060.000000 191.761000 0.00012228
121 587617140.000000 191.878500 0.000122369
122 587617220.000000 191.992500 0.00012228
123 587617300.000000 192.109000 0.00012228
124 587617380.000000 192.226000 0.00012228
125 587617460.000000 192.341000 0.00012228
126 587617540.000000 192.458000 0.00012228
127 587617620.000000 192.572000 0.00012228
128 587617700.000000 192.688500 0.00012228
129 587617780.000000 192.800500 0.00012225
130 587617860.000000 192.918500 0.00012228
131 587617940.000000 193.035000 0.00012228
132 587618020.000000 193.151500 0.00012228
133 587618100.000000 193.267000 0.00012231
134 587618180.000000 193.382500 0.000122339
135 587618260.000000 193.498000 0.000122339
136 587618340.000000 193.613000 0.000122399
137 587618420.000000 193.730500 0.000122369
138 587618500.000000 193.842000 0.000122429
139 587618580.000000 193.959000 0.000122429
140 587618660.000000 194.074000 0.000122399
141 587618740.000000 194.188000 0.000122399
142 587618820.000000 194.303500 0.000122399
143 587618900.000000 194.421500 0.000122399
144 587618980.000000 194.534000 0.000122459
145 587619060.000000 194.650500 0.000122488
146 587619140.000000 194.767000 0.000122399
147 587619220.000000 194.879000 0.000122369
148 587619300.000000 194.996500 0.000122399
149 587619380.000000 195.111500 0.000122459
150 587619460.000000 195.229500 0.000122518
151 587619540.000000 195.341000 0.000122429
152 587619620.000000 195.460000 0.000122369
153 587619700.000000 195.572500 0.000122459
154 587619780.000000 195.690500 0.000122459
155 587619860.000000 195.804000 0.000122459
156 587619940.000000 195.921000 0.000122399
157 587620020.000000 196.035000 0.000122459
158 587620100.000000 196.151500 0.000122399
159 587620180.000000 196.268000 0.000122429
160 587620260.000000 196.381500 0.000122488
161 587620340.000000 196.500000 0.000122429
162 587620420.000000 196.613000 0.000122518
163 587620500.000000 196.730000 0.000122488
164 587620580.000000 196.842500 0.000122488
165 587620660.000000 196.960500 0.000122488
166 587620740.000000 197.075500 0.000122429
167 587620820.000000 197.192500 0.000122518
168 587620900.000000 197.309000 0.000122459
169 587620980.000000 197.422500 0.000122429
170 587621060.000000 197.540000 0.000122429
171 587621140.000000 197.653500 0.000122459
172 587621220.000000 197.772000 0.000122459
173 587621300.000000 197.883000 0.000122488
174 587621380.000000 198.002000 0.000122459
175 587621460.000000 198.116000 0.000122518
176 587621540.000000 198.233000 0.000122459
177 587621620.000000 198.347000 0.000122488
178 587621700.000000 198.464000 0.000122459
179 587621780.000000 198.579500 0.000122399
180 587621860.000000 198.692000 0.000122399
181 587621940.000000 198.808000 0.000122399
182 587622020.000000 198.922000 0.000122459
183 587622100.000000 199.039500 0.000122459
184 587622180.000000 199.151500 0.000122459
185 587622260.000000 199.270000 0.000122429
186 587622340.000000 199.383500 0.000122399
187 587622420.000000 199.499000 0.000122518
188 587622500.000000 199.615500 0.000122459
189 587622580.000000 199.732000 0.000122459
190 587622660.000000 199.846500 0.000122488
191 587622740.000000 199.961000 0.000122459
192 587622820.000000 200.078000 0.000122459
193 587622900.000000 200.190000 0.000122488
194 587622980.000000 200.308000 0.000122518
195 587623060.000000 200.421500 0.000122429
196 587623140.000000 200.537000 0.000122488
197 587623220.000000 200.651500 0.000122459
198 587623300.000000 200.769500 0.000122429
199 587623380.000000 200.882500 0.000122488
