# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 588168344.000000 177.917500 0.000211985
1 588168420.000000 178.031500 0.000212044
2 588168500.000000 178.143500 0.000212015
3 588168580.000000 178.254500 0.000212015
4 588168660.000000 178.361500 0.000212015
5 588168740.000000 178.475000 0.000211866
6 588168820.000000 178.585500 0.000211836
7 588168900.000000 178.702500 0.000211776
8 588168980.000000 178.816000 0.000211806
9 588169060.000000 178.934000 0.000211836
10 588169140.000000 179.046500 0.000211866
11 588169220.000000 179.162500 0.000211925
12 588169300.000000 179.277500 0.000211985
13 588169380.000000 179.392500 0.000211925
14 588169460.000000 179.508500 0.000211836
15 588169540.000000 179.623000 0.000211776
16 588169620.000000 179.738000 0.000211746
17 588169700.000000 179.853000 0.000211717
18 588169780.000000 179.969500 0.000211866
19 588169860.000000 180.082000 0.000211895
20 588169940.000000 180.200000 0.000211925
21 588170020.000000 180.314500 0.000211895
22 588170100.000000 180.428500 0.000211866
23 588170180.000000 180.545000 0.000211866
24 588170260.000000 180.660000 0.000211776
25 588170340.000000 180.774500 0.000211687
26 588170420.000000 180.889000 0.000211746
27 588170500.000000 181.005500 0.000211717
28 588170580.000000 181.118500 0.000211746
29 588170660.000000 181.236500 0.000211895
30 588170740.000000 181.352000 0.000211866
31 588170820.000000 181.468500 0.000211776
32 588170900.000000 181.584500 0.000211806
33 588170980.000000 181.703500 0.000211746
34 588171060.000000 181.817000 0.000211746
35 588171140.000000 181.933500 0.000211717
36 588171220.000000 182.051500 0.000211776
37 588171300.000000 182.163000 0.000211806
38 588171380.000000 182.279500 0.000211746
39 588171460.000000 182.392500 0.000211895
40 588171540.000000 182.509500 0.000211776
41 588171620.000000 182.625000 0.000211836
42 588171700.000000 182.741500 0.000211836
43 588171780.000000 182.857000 0.000211776
44 588171860.000000 182.973000 0.000211776
45 588171940.000000 183.090000 0.000211717
46 588172020.000000 183.204000 0.000211687
47 588172100.000000 183.319500 0.000211687
48 588172180.000000 183.434500 0.000211687
49 588172260.000000 183.551000 0.000211717
50 588172340.000000 183.664000 0.000211717
51 588172420.000000 183.779000 0.000211806
52 588172500.000000 183.894500 0.000211836
53 588172580.000000 184.011000 0.000211776
54 588172660.000000 184.124500 0.000211717
55 588172740.000000 184.242000 0.000211657
56 588172820.000000 184.358000 0.000211657
57 588172900.000000 184.471000 0.000211687
58 588172980.000000 184.587500 0.000211776
59 588173060.000000 184.703000 0.000211746
60 588173140.000000 184.818000 0.000211776
61 588173220.000000 184.932500 0.000211866
62 588173300.000000 185.051000 0.000211925
63 588173380.000000 185.164000 0.000211836
64 588173460.000000 185.280500 0.000211776
65 588173540.000000 185.395500 0.000211687
66 588173620.000000 185.512000 0.000211687
67 588173700.000000 185.625000 0.000211746
68 588173780.000000 185.741500 0.000211776
69 588173860.000000 185.857500 0.000211866
70 588173940.000000 185.970500 0.000211895
71 588174020.000000 186.089000 0.000211925
72 588174100.000000 186.200500 0.000211836
73 588174180.000000 186.319000 0.000211746
74 588174260.000000 186.434000 0.000211717
75 588174340.000000 186.550000 0.000211746
76 588174420.000000 186.665500 0.000211776
77 588174500.000000 186.783000 0.000211746
78 588174580.000000 186.898500 0.000211866
79 588174660.000000 187.013000 0.000211895
80 588174740.000000 187.130000 0.000211925
81 588174820.000000 187.242500 0.000211895
82 588174900.000000 187.360500 0.000211687
83 588174980.000000 187.473500 0.000211717
84 588175060.000000 187.593000 0.000211627
85 588175140.000000 187.705000 0.000211746
86 588175220.000000 187.822500 0.000211746
87 588175300.000000 187.938000 0.000211776
88 588175380.000000 188.055000 0.000211836
89 588175460.000000 188.168500 0.000211895
90 588175540.000000 188.281000 0.000211985
91 588175620.000000 188.399000 0.000211836
92 588175700.000000 188.513500 0.000211717
93 588175780.000000 188.630000 0.000211627
94 588175860.000000 188.741000 0.000211627
95 588175940.000000 188.858000 0.000211627
96 588176020.000000 188.974000 0.000211836
97 588176100.000000 189.090500 0.000211895
98 588176180.000000 189.204500 0.000211985
99 588176260.000000 189.321500 0.000211895
100 588176340.000000 189.435000 0.000211866
101 588176420.000000 189.550000 0.000211687
102 588176500.000000 189.666500 0.000211508
103 588176580.000000 189.779500 0.000211419
104 588176660.000000 189.895000 0.000211478
105 588176740.000000 190.009000 0.000211568
106 588176820.000000 190.127000 0.000211806
107 588176900.000000 190.239000 0.000211955
108 588176980.000000 190.358000 0.000212015
109 588177060.000000 190.470500 0.000211955
110 588177140.000000 190.587500 0.000211687
111 588177220.000000 190.704000 0.000211568
112 588177300.000000 190.817500 0.000211538
113 588177380.000000 190.934500 0.000211627
114 588177460.000000 191.049000 0.000211746
115 588177540.000000 191.166000 0.000211895
116 588177620.000000 191.278500 0.000212015
117 588177700.000000 191.396500 0.000212104
118 588177780.000000 191.510500 0.000212193
119 588177860.000000 191.629000 0.000211985
120 588177940.000000 191.744500 0.000211746
121 588178020.000000 191.860000 0.000211568
122 588178100.000000 191.977500 0.000211568
123 588178180.000000 192.093500 0.000211687
124 588178260.000000 192.209000 0.000211985
125 588178340.000000 192.324000 0.000212164
126 588178420.000000 192.440500 0.000212253
127 588178500.000000 192.554000 0.000212164
128 588178580.000000 192.669000 0.000211925
129 588178660.000000 192.782500 0.000211776
130 588178740.000000 192.900500 0.000211568
131 588178820.000000 193.017500 0.000211657
132 588178900.000000 193.133000 0.000211687
133 588178980.000000 193.249000 0.000211895
134 588179060.000000 193.364500 0.000212134
135 588179140.000000 193.482000 0.000212223
136 588179220.000000 193.594500 0.000212164
137 588179300.000000 193.712000 0.000211985
138 588179380.000000 193.823500 0.000211746
139 588179460.000000 193.941500 0.000211597
140 588179540.000000 194.055500 0.000211717
141 588179620.000000 194.169000 0.000211776
142 588179700.000000 194.285500 0.000211925
143 588179780.000000 194.402500 0.000212104
144 588179860.000000 194.517000 0.000212283
145 588179940.000000 194.631000 0.000212283
146 588180020.000000 194.748000 0.000212044
147 588180100.000000 194.860000 0.000211776
148 588180180.000000 194.977500 0.000211746
149 588180260.000000 195.092500 0.000211627
150 588180340.000000 195.208500 0.000211746
151 588180420.000000 195.323000 0.000211895
152 588180500.000000 195.438500 0.000212044
153 588180580.000000 195.554000 0.000212253
154 588180660.000000 195.672000 0.000212193
155 588180740.000000 195.786000 0.000212074
156 588180820.000000 195.900500 0.000211955
157 588180900.000000 196.017500 0.000211776
158 588180980.000000 196.130500 0.000211717
159 588181060.000000 196.247000 0.000211746
160 588181140.000000 196.363000 0.000211746
161 588181220.000000 196.478500 0.000211985
162 588181300.000000 196.595000 0.000212193
163 588181380.000000 196.712000 0.000212283
164 588181460.000000 196.825500 0.000212193
165 588181540.000000 196.943500 0.000211985
166 588181620.000000 197.059500 0.000211866
167 588181700.000000 197.174000 0.000211746
168 588181780.000000 197.291500 0.000211746
169 588181860.000000 197.403500 0.000211776
170 588181940.000000 197.522000 0.000211985
171 588182020.000000 197.634000 0.000212164
172 588182100.000000 197.751500 0.000212313
173 588182180.000000 197.865000 0.000212253
174 588182260.000000 197.983500 0.000212074
175 588182340.000000 198.097000 0.000211866
176 588182420.000000 198.212000 0.000211687
177 588182500.000000 198.328500 0.000211687
178 588182580.000000 198.444000 0.000211687
179 588182660.000000 198.560500 0.000211985
180 588182740.000000 198.672000 0.000212164
181 588182820.000000 198.790000 0.000212193
182 588182900.000000 198.902500 0.000212164
183 588182980.000000 199.019500 0.000212074
184 588183060.000000 199.132000 0.000211925
185 588183140.000000 199.250000 0.000211687
186 588183220.000000 199.365000 0.000211687
187 588183300.000000 199.481500 0.000211687
188 588183380.000000 199.596000 0.000211925
189 588183460.000000 199.712000 0.000212164
190 588183540.000000 199.827500 0.000212283
191 588183620.000000 199.941500 0.000212313
192 588183700.000000 200.059500 0.000212134
193 588183780.000000 200.171000 0.000211925
194 588183860.000000 200.288500 0.000211746
195 588183940.000000 200.403000 0.000211627
196 588184020.000000 200.520000 0.000211806
197 588184100.000000 200.632500 0.000211895
198 588184180.000000 200.750000 0.000212015
199 588184260.000000 200.863500 0.000212164
