# SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 588786202.000000 177.915000 0.000203819
1 588786280.000000 178.029000 0.000203968
2 588786360.000000 178.142000 0.000203968
3 588786440.000000 178.255000 0.000203968
4 588786520.000000 178.363500 0.000203849
5 588786600.000000 178.479000 0.000203789
6 588786680.000000 178.586500 0.00020367
7 588786760.000000 178.692000 0.00020364
8 588786840.000000 178.806500 0.000203551
9 588786920.000000 178.924500 0.00020361
10 588787000.000000 179.040000 0.00020364
11 588787080.000000 179.156000 0.000203879
12 588787160.000000 179.272000 0.000203819
13 588787240.000000 179.388500 0.000203819
14 588787320.000000 179.504500 0.0002037
15 588787400.000000 179.616500 0.00020367
16 588787480.000000 179.734500 0.00020364
17 588787560.000000 179.848500 0.000203581
18 588787640.000000 179.964000 0.00020364
19 588787720.000000 180.079000 0.0002037
20 588787800.000000 180.196000 0.000203819
21 588787880.000000 180.309000 0.000203759
22 588787960.000000 180.425000 0.000203879
23 588788040.000000 180.541000 0.000203759
24 588788120.000000 180.654000 0.0002037
25 588788200.000000 180.770500 0.000203551
26 588788280.000000 180.885500 0.000203551
27 588788360.000000 180.999500 0.00020361
28 588788440.000000 181.115000 0.00020367
29 588788520.000000 181.233500 0.00020373
30 588788601.000000 181.348500 0.00020373
31 588788680.000000 181.464500 0.0002037
32 588788760.000000 181.582000 0.00020373
33 588788840.000000 181.699000 0.0002037
34 588788920.000000 181.813500 0.00020361
35 588789000.000000 181.927000 0.000203581
36 588789080.000000 182.045500 0.00020361
37 588789160.000000 182.159500 0.000203551
38 588789240.000000 182.276000 0.00020367
39 588789320.000000 182.388500 0.000203759
40 588789400.000000 182.505500 0.000203879
41 588789480.000000 182.621500 0.000203759
42 588789560.000000 182.738000 0.0002037
43 588789640.000000 182.852500 0.00020364
44 588789720.000000 182.969500 0.00020361
45 588789800.000000 183.087500 0.00020361
46 588789880.000000 183.200500 0.000203581
47 588789960.000000 183.318000 0.00020361
48 588790040.000000 183.429500 0.000203759
49 588790120.000000 183.546000 0.00020364
50 588790200.000000 183.660000 0.000203789
51 588790280.000000 183.777000 0.00020373
52 588790360.000000 183.889000 0.00020367
53 588790440.000000 184.006000 0.00020364
54 588790520.000000 184.122000 0.000203581
55 588790600.000000 184.237500 0.00020361
56 588790680.000000 184.353000 0.00020367
57 588790760.000000 184.467500 0.0002037
58 588790840.000000 184.585000 0.00020367
59 588790920.000000 184.697000 0.00020373
60 588791000.000000 184.816000 0.000203819
61 588791080.000000 184.929500 0.00020367
62 588791160.000000 185.045500 0.00020367
63 588791240.000000 185.160500 0.000203581
64 588791320.000000 185.278000 0.000203551
65 588791400.000000 185.390500 0.00020364
66 588791480.000000 185.507500 0.00020367
67 588791560.000000 185.622500 0.0002037
68 588791640.000000 185.736500 0.00020373
69 588791720.000000 185.854000 0.0002037
70 588791800.000000 185.968000 0.000203759
71 588791880.000000 186.083000 0.0002037
72 588791960.000000 186.198500 0.0002037
73 588792040.000000 186.317000 0.00020361
74 588792120.000000 186.428500 0.00020367
75 588792200.000000 186.548000 0.00020361
76 588792280.000000 186.663000 0.00020367
77 588792360.000000 186.778500 0.00020367
78 588792440.000000 186.894500 0.00020373
79 588792520.000000 187.009000 0.000203819
80 588792600.000000 187.126000 0.0002037
81 588792680.000000 187.238500 0.00020367
82 588792760.000000 187.356500 0.00020361
83 588792840.000000 187.469000 0.000203521
84 588792920.000000 187.588000 0.00020361
85 588793000.000000 187.700000 0.000203581
86 588793080.000000 187.818000 0.000203551
87 588793160.000000 187.930500 0.000203551
88 588793240.000000 188.047500 0.00020367
89 588793320.000000 188.163500 0.0002037
90 588793400.000000 188.279000 0.00020373
91 588793480.000000 188.394500 0.000203581
92 588793560.000000 188.507500 0.000203521
93 588793640.000000 188.625000 0.000203581
94 588793720.000000 188.738000 0.000203551
95 588793800.000000 188.853500 0.000203461
96 588793880.000000 188.968500 0.000203521
97 588793960.000000 189.086000 0.00020364
98 588794040.000000 189.199000 0.00020373
99 588794120.000000 189.315500 0.000203789
100 588794200.000000 189.433000 0.00020373
101 588794280.000000 189.545000 0.0002037
102 588794360.000000 189.663000 0.000203461
103 588794440.000000 189.776000 0.000203432
104 588794520.000000 189.892000 0.000203372
105 588794600.000000 190.006000 0.000203581
106 588794680.000000 190.123500 0.00020373
107 588794760.000000 190.235500 0.000203968
108 588794840.000000 190.354500 0.000203998
109 588794920.000000 190.466500 0.000203968
110 588795000.000000 190.584000 0.00020373
111 588795080.000000 190.700500 0.00020364
112 588795160.000000 190.812000 0.000203551
113 588795240.000000 190.930000 0.000203432
114 588795320.000000 191.045000 0.00020364
115 588795400.000000 191.161500 0.000203819
116 588795480.000000 191.275000 0.000204028
117 588795560.000000 191.393000 0.000204177
118 588795640.000000 191.506500 0.000204177
119 588795720.000000 191.624500 0.000203879
120 588795800.000000 191.741000 0.0002037
121 588795880.000000 191.855500 0.000203581
122 588795960.000000 191.974000 0.000203432
123 588796040.000000 192.087500 0.00020364
124 588796120.000000 192.205500 0.000203908
125 588796200.000000 192.320000 0.000204117
126 588796280.000000 192.436500 0.000204266
127 588796360.000000 192.550000 0.000204147
128 588796440.000000 192.665500 0.000204028
129 588796520.000000 192.779500 0.000203759
130 588796600.000000 192.897500 0.000203461
131 588796680.000000 193.013000 0.000203461
132 588796760.000000 193.129500 0.000203551
133 588796840.000000 193.244500 0.000203908
134 588796920.000000 193.360000 0.000204087
135 588797000.000000 193.478000 0.000204206
136 588797080.000000 193.590500 0.000204147
137 588797160.000000 193.707500 0.000203998
138 588797240.000000 193.819000 0.0002037
139 588797320.000000 193.937000 0.000203581
140 588797400.000000 194.052000 0.000203521
141 588797480.000000 194.164500 0.00020361
142 588797560.000000 194.280500 0.000203849
143 588797640.000000 194.397500 0.000204057
144 588797720.000000 194.512000 0.000204266
145 588797800.000000 194.626500 0.000204236
146 588797880.000000 194.743500 0.000204028
147 588797960.000000 194.856000 0.00020373
148 588798040.000000 194.973500 0.000203581
149 588798120.000000 195.088500 0.000203491
150 588798200.000000 195.204000 0.00020364
151 588798280.000000 195.319000 0.000203849
152 588798360.000000 195.437000 0.000204028
153 588798440.000000 195.549500 0.000204147
154 588798520.000000 195.667500 0.000204236
155 588798600.000000 195.780500 0.000204147
156 588798680.000000 195.896000 0.000203908
157 588798760.000000 196.013500 0.000203789
158 588798840.000000 196.127500 0.000203581
159 588798920.000000 196.243500 0.00020367
160 588799000.000000 196.358500 0.000203849
161 588799080.000000 196.474500 0.000203998
162 588799160.000000 196.590000 0.000204206
163 588799240.000000 196.708500 0.000204236
164 588799320.000000 196.821500 0.000204177
165 588799400.000000 196.939000 0.000203938
166 588799480.000000 197.055500 0.000203759
167 588799560.000000 197.169500 0.0002037
168 588799640.000000 197.288000 0.00020361
169 588799720.000000 197.400000 0.00020373
170 588799800.000000 197.519000 0.000204028
171 588799880.000000 197.631500 0.000204177
172 588799960.000000 197.750500 0.000204296
173 588800040.000000 197.862500 0.000204147
174 588800120.000000 197.980000 0.000204057
175 588800200.000000 198.093500 0.000203879
176 588800280.000000 198.210000 0.00020373
177 588800360.000000 198.327000 0.00020361
178 588800440.000000 198.442000 0.0002037
179 588800520.000000 198.556000 0.000203938
180 588800600.000000 198.667500 0.000204147
181 588800680.000000 198.785500 0.000204147
182 588800760.000000 198.898000 0.000204117
183 588800840.000000 199.016000 0.000204087
184 588800920.000000 199.129500 0.000203879
185 588801000.000000 199.245500 0.000203759
186 588801080.000000 199.360000 0.00020361
187 588801160.000000 199.476500 0.0002037
188 588801240.000000 199.590500 0.000203849
189 588801320.000000 199.706000 0.000204087
190 588801400.000000 199.824500 0.000204236
191 588801480.000000 199.937000 0.000204147
192 588801560.000000 200.053500 0.000204117
193 588801640.000000 200.168000 0.000203968
194 588801720.000000 200.283500 0.000203849
195 588801800.000000 200.397500 0.0002037
196 588801880.000000 200.514500 0.000203789
197 588801960.000000 200.629500 0.000203908
198 588802040.000000 200.744500 0.000203998
199 588802120.000000 200.861000 0.000204147
200 588802200.000000 200.976000 0.000204147
