# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 597469560.000000 177.906500 0.000212491
1 597469660.000000 178.046500 0.000212581
2 597469740.000000 178.160000 0.000212611
3 597469820.000000 178.265000 0.000212581
4 597469900.000000 178.380000 0.000212581
5 597469980.000000 178.508000 0.000212432
6 597470060.000000 178.619000 0.000212313
7 597470140.000000 178.730000 0.000212283
8 597470220.000000 178.844000 0.000212313
9 597470300.000000 178.961000 0.000212462
10 597470380.000000 179.074000 0.000212372
11 597470460.000000 179.189500 0.000212581
12 597470540.000000 179.304500 0.000212432
13 597470620.000000 179.422000 0.000212432
14 597470700.000000 179.534500 0.000212432
15 597470780.000000 179.649500 0.000212313
16 597470860.000000 179.766000 0.000212313
17 597470940.000000 179.879000 0.000212313
18 597471020.000000 179.996500 0.000212432
19 597471100.000000 180.110500 0.000212462
20 597471180.000000 180.226500 0.000212491
21 597471260.000000 180.340000 0.000212521
22 597471340.000000 180.457500 0.000212432
23 597471420.000000 180.570000 0.000212462
24 597471500.000000 180.687000 0.000212283
25 597471580.000000 180.802000 0.000212283
26 597471660.000000 180.915500 0.000212313
27 597471740.000000 181.031000 0.000212283
28 597471820.000000 181.147000 0.000212372
29 597471900.000000 181.264000 0.000212432
30 597471980.000000 181.378000 0.000212462
31 597472060.000000 181.496500 0.000212372
32 597472140.000000 181.608500 0.000212253
33 597472220.000000 181.727500 0.000212313
34 597472300.000000 181.844000 0.000212253
35 597472380.000000 181.961000 0.000212283
36 597472460.000000 182.075500 0.000212253
37 597472540.000000 182.191000 0.000212372
38 597472620.000000 182.307500 0.000212342
39 597472700.000000 182.419500 0.000212313
40 597472780.000000 182.537500 0.000212432
41 597472860.000000 182.652000 0.000212342
42 597472940.000000 182.769500 0.000212283
43 597473020.000000 182.883000 0.000212283
44 597473100.000000 183.000500 0.000212313
45 597473180.000000 183.117500 0.000212313
46 597473260.000000 183.231000 0.000212283
47 597473340.000000 183.347500 0.000212164
48 597473420.000000 183.463000 0.000212283
49 597473500.000000 183.579500 0.000212283
50 597473580.000000 183.691000 0.000212223
51 597473660.000000 183.808000 0.000212313
52 597473740.000000 183.920000 0.000212283
53 597473820.000000 184.038000 0.000212253
54 597473900.000000 184.153500 0.000212253
55 597473980.000000 184.269500 0.000212253
56 597474060.000000 184.385000 0.000212134
57 597474140.000000 184.500500 0.000212283
58 597474220.000000 184.615000 0.000212283
59 597474300.000000 184.729500 0.000212313
60 597474380.000000 184.847000 0.000212342
61 597474460.000000 184.959000 0.000212372
62 597474540.000000 185.077000 0.000212313
63 597474620.000000 185.191500 0.000212223
64 597474700.000000 185.307000 0.000212193
65 597474780.000000 185.421000 0.000212134
66 597474860.000000 185.539500 0.000212074
67 597474940.000000 185.651500 0.000212283
68 597475020.000000 185.769500 0.000212342
69 597475100.000000 185.883500 0.000212342
70 597475180.000000 185.998500 0.000212372
71 597475260.000000 186.115500 0.000212372
72 597475340.000000 186.231500 0.000212313
73 597475420.000000 186.345500 0.000212283
74 597475500.000000 186.461000 0.000212283
75 597475580.000000 186.579500 0.000212223
76 597475660.000000 186.692500 0.000212193
77 597475740.000000 186.809500 0.000212372
78 597475820.000000 186.922500 0.000212402
79 597475900.000000 187.041000 0.000212491
80 597475980.000000 187.157500 0.000212342
81 597476060.000000 187.271500 0.000212402
82 597476140.000000 187.387500 0.000212313
83 597476220.000000 187.501000 0.000212164
84 597476300.000000 187.617500 0.000212134
85 597476380.000000 187.731000 0.000212223
86 597476460.000000 187.850500 0.000212253
87 597476540.000000 187.962000 0.000212402
88 597476620.000000 188.080000 0.000212372
89 597476700.000000 188.196000 0.000212551
90 597476780.000000 188.310000 0.000212432
91 597476860.000000 188.426000 0.000212342
92 597476940.000000 188.542500 0.000212164
93 597477020.000000 188.656000 0.000212104
94 597477100.000000 188.769500 0.000212223
95 597477180.000000 188.886500 0.000212313
96 597477260.000000 188.999000 0.000212491
97 597477340.000000 189.117500 0.000212551
98 597477420.000000 189.233500 0.000212581
99 597477500.000000 189.348000 0.000212581
100 597477580.000000 189.462500 0.000212402
101 597477660.000000 189.579500 0.000212342
102 597477740.000000 189.695500 0.000212193
103 597477820.000000 189.808000 0.000212164
104 597477900.000000 189.925000 0.000212193
105 597477980.000000 190.037500 0.000212342
106 597478060.000000 190.167500 0.000212521
107 597478140.000000 190.278000 0.00021267
108 597478220.000000 190.390000 0.0002127
109 597478300.000000 190.500500 0.000212462
110 597478380.000000 190.618000 0.000212253
111 597478460.000000 190.732000 0.000212193
112 597478540.000000 190.846500 0.000212134
113 597478620.000000 190.961000 0.000212253
114 597478700.000000 191.077000 0.000212402
115 597478780.000000 191.194500 0.000212611
116 597478860.000000 191.305000 0.00021276
117 597478940.000000 191.421500 0.00021273
118 597479020.000000 191.538000 0.000212611
119 597479100.000000 191.656000 0.000212462
120 597479180.000000 191.769500 0.000212283
121 597479260.000000 191.887500 0.000212164
122 597479340.000000 192.004000 0.000212164
123 597479420.000000 192.121500 0.000212313
124 597479500.000000 192.235500 0.000212581
125 597479580.000000 192.348000 0.00021267
126 597479660.000000 192.466500 0.0002127
127 597479740.000000 192.581000 0.000212551
128 597479820.000000 192.698000 0.000212402
129 597479900.000000 192.809500 0.000212134
130 597479980.000000 192.927000 0.000212044
131 597480060.000000 193.043000 0.000212134
132 597480140.000000 193.160500 0.000212253
133 597480220.000000 193.275500 0.000212491
134 597480300.000000 193.391500 0.000212641
135 597480380.000000 193.508000 0.00021276
136 597480460.000000 193.622000 0.00021267
137 597480540.000000 193.739500 0.000212432
138 597480620.000000 193.850500 0.000212223
139 597480700.000000 193.967500 0.000212193
140 597480780.000000 194.083000 0.000212253
141 597480860.000000 194.199500 0.000212313
142 597480940.000000 194.312500 0.000212551
143 597481020.000000 194.430000 0.00021276
144 597481100.000000 194.543500 0.00021276
145 597481180.000000 194.659500 0.00021273
146 597481260.000000 194.776500 0.000212551
147 597481340.000000 194.890000 0.000212402
148 597481420.000000 195.005000 0.000212253
149 597481500.000000 195.121000 0.000212134
150 597481580.000000 195.237000 0.000212253
151 597481660.000000 195.351000 0.000212462
152 597481740.000000 195.468500 0.0002127
153 597481820.000000 195.581500 0.000212879
154 597481900.000000 195.699500 0.00021279
155 597481980.000000 195.813000 0.000212611
156 597482060.000000 195.929500 0.000212491
157 597482140.000000 196.045500 0.000212313
158 597482220.000000 196.159500 0.000212283
159 597482300.000000 196.275000 0.000212253
160 597482380.000000 196.391500 0.000212462
161 597482460.000000 196.506500 0.00021267
162 597482540.000000 196.622500 0.000212849
163 597482620.000000 196.739000 0.000212849
164 597482700.000000 196.853000 0.00021267
165 597482780.000000 196.971000 0.000212551
166 597482860.000000 197.086000 0.000212402
167 597482940.000000 197.201500 0.000212313
168 597483020.000000 197.317500 0.000212283
169 597483100.000000 197.433500 0.000212372
170 597483180.000000 197.551000 0.00021267
171 597483260.000000 197.661500 0.00021273
172 597483340.000000 197.780000 0.000212909
173 597483420.000000 197.891500 0.000212849
174 597483500.000000 198.011000 0.00021267
175 597483580.000000 198.125000 0.000212432
176 597483660.000000 198.242500 0.000212253
177 597483740.000000 198.356000 0.000212253
178 597483820.000000 198.474000 0.000212342
179 597483900.000000 198.588000 0.000212581
180 597483980.000000 198.701500 0.00021279
181 597484060.000000 198.818000 0.000212819
182 597484140.000000 198.931000 0.000212879
183 597484220.000000 199.046000 0.00021267
184 597484300.000000 199.162000 0.000212432
185 597484380.000000 199.279000 0.000212283
186 597484460.000000 199.391500 0.000212193
187 597484540.000000 199.509000 0.000212342
188 597484620.000000 199.624000 0.000212432
189 597484700.000000 199.739000 0.00021279
190 597484780.000000 199.856000 0.000212879
191 597484860.000000 199.970000 0.00021276
192 597484940.000000 200.085500 0.0002127
193 597485020.000000 200.200500 0.000212402
194 597485100.000000 200.318000 0.000212342
195 597485180.000000 200.429000 0.000212283
196 597485260.000000 200.546500 0.000212313
197 597485340.000000 200.661500 0.000212462
198 597485420.000000 200.777500 0.000212551
199 597485500.000000 200.892500 0.00021267
