# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 591399180.000000 177.913500 0.000211776
1 591399260.000000 178.027500 0.000211746
2 591399340.000000 178.143000 0.000211836
3 591399420.000000 178.257500 0.000211746
4 591399500.000000 178.371500 0.000211717
5 591399580.000000 178.488000 0.000211627
6 591399660.000000 178.601000 0.000211508
7 591399740.000000 178.713500 0.000211448
8 591399820.000000 178.828000 0.000211508
9 591399900.000000 178.947000 0.000211597
10 591399980.000000 179.061500 0.000211597
11 591400060.000000 179.176500 0.000211627
12 591400140.000000 179.290500 0.000211776
13 591400220.000000 179.408000 0.000211687
14 591400300.000000 179.523500 0.000211568
15 591400380.000000 179.635500 0.000211478
16 591400460.000000 179.752000 0.000211419
17 591400540.000000 179.864000 0.000211508
18 591400620.000000 179.983000 0.000211568
19 591400700.000000 180.096000 0.000211568
20 591400780.000000 180.212000 0.000211597
21 591400860.000000 180.326000 0.000211627
22 591400940.000000 180.443500 0.000211717
23 591401020.000000 180.557500 0.000211597
24 591401100.000000 180.672000 0.000211508
25 591401180.000000 180.787000 0.000211478
26 591401260.000000 180.904000 0.000211538
27 591401340.000000 181.018500 0.000211508
28 591401420.000000 181.133000 0.000211627
29 591401500.000000 181.251000 0.000211687
30 591401580.000000 181.364500 0.000211597
31 591401660.000000 181.483000 0.000211508
32 591401740.000000 181.599500 0.000211597
33 591401820.000000 181.715500 0.000211508
34 591401900.000000 181.831000 0.000211538
35 591401980.000000 181.946500 0.000211478
36 591402060.000000 182.064500 0.000211597
37 591402140.000000 182.177000 0.000211508
38 591402220.000000 182.296000 0.000211508
39 591402300.000000 182.409500 0.000211627
40 591402380.000000 182.525000 0.000211508
41 591402460.000000 182.640500 0.000211538
42 591402540.000000 182.756500 0.000211568
43 591402620.000000 182.872500 0.000211508
44 591402700.000000 182.991000 0.000211448
45 591402780.000000 183.107000 0.000211419
46 591402860.000000 183.220500 0.000211538
47 591402940.000000 183.338000 0.000211538
48 591403020.000000 183.452500 0.000211478
49 591403100.000000 183.567000 0.000211508
50 591403180.000000 183.680000 0.000211419
51 591403260.000000 183.796000 0.000211478
52 591403340.000000 183.908500 0.000211597
53 591403420.000000 184.026500 0.000211568
54 591403500.000000 184.139000 0.000211448
55 591403580.000000 184.256500 0.000211419
56 591403660.000000 184.373500 0.000211448
57 591403740.000000 184.486000 0.000211448
58 591403820.000000 184.601500 0.000211419
59 591403900.000000 184.714500 0.000211508
60 591403980.000000 184.832500 0.000211508
61 591404060.000000 184.946000 0.000211627
62 591404140.000000 185.064000 0.000211419
63 591404220.000000 185.175000 0.000211478
64 591404300.000000 185.294500 0.000211419
65 591404380.000000 185.407500 0.000211419
66 591404460.000000 185.525500 0.000211448
67 591404540.000000 185.639500 0.000211478
68 591404620.000000 185.755000 0.000211597
69 591404700.000000 185.870500 0.000211597
70 591404780.000000 185.985500 0.000211717
71 591404860.000000 186.099500 0.000211687
72 591404940.000000 186.214500 0.000211568
73 591405020.000000 186.333000 0.000211478
74 591405100.000000 186.447000 0.000211419
75 591405180.000000 186.564000 0.000211448
76 591405260.000000 186.679500 0.000211478
77 591405340.000000 186.798500 0.000211538
78 591405420.000000 186.911000 0.000211687
79 591405500.000000 187.028500 0.000211687
80 591405580.000000 187.146000 0.000211806
81 591405660.000000 187.258500 0.000211687
82 591405740.000000 187.377000 0.000211419
83 591405820.000000 187.489000 0.000211419
84 591405900.000000 187.606000 0.000211299
85 591405980.000000 187.720000 0.000211389
86 591406060.000000 187.838500 0.000211419
87 591406140.000000 187.950000 0.000211568
88 591406220.000000 188.068500 0.000211568
89 591406300.000000 188.183000 0.000211568
90 591406380.000000 188.297500 0.000211597
91 591406460.000000 188.414500 0.000211419
92 591406540.000000 188.526500 0.000211329
93 591406620.000000 188.643000 0.000211299
94 591406700.000000 188.756500 0.00021124
95 591406780.000000 188.871500 0.000211359
96 591406860.000000 188.986500 0.000211478
97 591406940.000000 189.104500 0.000211687
98 591407020.000000 189.220000 0.000211687
99 591407100.000000 189.336000 0.000211687
100 591407180.000000 189.451000 0.000211508
101 591407260.000000 189.567500 0.000211419
102 591407340.000000 189.681000 0.000211329
103 591407420.000000 189.796000 0.000211299
104 591407500.000000 189.912500 0.000211299
105 591407580.000000 190.024500 0.000211538
106 591407660.000000 190.142500 0.000211687
107 591407740.000000 190.254000 0.000211746
108 591407820.000000 190.373500 0.000211776
109 591407900.000000 190.486000 0.000211687
110 591407980.000000 190.602000 0.000211478
111 591408060.000000 190.718000 0.000211299
112 591408140.000000 190.834500 0.00021127
113 591408220.000000 190.948000 0.000211359
114 591408300.000000 191.063000 0.000211538
115 591408380.000000 191.177500 0.000211746
116 591408460.000000 191.293000 0.000211806
117 591408540.000000 191.410000 0.000211895
118 591408620.000000 191.524000 0.000211836
119 591408700.000000 191.643000 0.000211657
120 591408780.000000 191.759000 0.000211478
121 591408860.000000 191.877000 0.000211299
122 591408940.000000 191.990500 0.000211299
123 591409020.000000 192.105000 0.000211508
124 591409100.000000 192.223000 0.000211746
125 591409180.000000 192.338500 0.000211895
126 591409260.000000 192.457000 0.000211895
127 591409340.000000 192.569000 0.000211895
128 591409420.000000 192.686500 0.000211657
129 591409500.000000 192.801000 0.000211508
130 591409580.000000 192.916500 0.000211329
131 591409660.000000 193.032500 0.000211299
132 591409740.000000 193.150000 0.000211478
133 591409820.000000 193.263500 0.000211627
134 591409900.000000 193.379000 0.000211895
135 591409980.000000 193.496500 0.000211895
136 591410060.000000 193.609500 0.000211895
137 591410140.000000 193.726000 0.000211687
138 591410220.000000 193.840500 0.000211329
139 591410300.000000 193.955500 0.000211299
140 591410380.000000 194.069500 0.000211329
141 591410460.000000 194.186500 0.000211478
142 591410540.000000 194.299500 0.000211687
143 591410620.000000 194.416500 0.000211895
144 591410700.000000 194.533000 0.000211955
145 591410780.000000 194.646000 0.000211925
146 591410860.000000 194.763000 0.000211746
147 591410940.000000 194.877500 0.000211448
148 591411020.000000 194.993500 0.000211359
149 591411100.000000 195.107500 0.000211389
150 591411180.000000 195.226000 0.000211359
151 591411260.000000 195.338000 0.000211568
152 591411340.000000 195.456500 0.000211776
153 591411420.000000 195.570500 0.000212044
154 591411500.000000 195.686500 0.000212044
155 591411580.000000 195.802500 0.000211776
156 591411660.000000 195.916500 0.000211627
157 591411740.000000 196.031500 0.000211478
158 591411820.000000 196.145000 0.000211448
159 591411900.000000 196.262000 0.000211478
160 591411980.000000 196.377000 0.000211568
161 591412060.000000 196.493500 0.000211866
162 591412140.000000 196.609000 0.000211985
163 591412220.000000 196.728000 0.000212044
164 591412300.000000 196.841500 0.000211925
165 591412380.000000 196.958500 0.000211717
166 591412460.000000 197.074000 0.000211627
167 591412540.000000 197.189000 0.000211538
168 591412620.000000 197.305500 0.000211419
169 591412700.000000 197.421500 0.000211568
170 591412780.000000 197.537000 0.000211836
171 591412860.000000 197.649500 0.000211985
172 591412940.000000 197.769500 0.000211985
173 591413020.000000 197.881500 0.000211985
174 591413100.000000 197.998500 0.000211895
175 591413180.000000 198.113500 0.000211717
176 591413260.000000 198.230000 0.000211478
177 591413340.000000 198.344500 0.000211359
178 591413420.000000 198.460500 0.000211538
179 591413500.000000 198.577500 0.000211717
180 591413580.000000 198.690500 0.000211925
181 591413660.000000 198.806500 0.000212074
182 591413740.000000 198.919500 0.000211955
183 591413820.000000 199.036000 0.000211836
184 591413900.000000 199.150500 0.000211687
185 591413980.000000 199.268500 0.000211508
186 591414060.000000 199.379500 0.000211389
187 591414140.000000 199.497000 0.000211478
188 591414220.000000 199.612500 0.000211717
189 591414300.000000 199.726500 0.000211895
190 591414380.000000 199.843000 0.000212044
191 591414460.000000 199.958000 0.000212074
192 591414540.000000 200.072500 0.000211836
193 591414620.000000 200.186500 0.000211627
194 591414700.000000 200.305500 0.000211478
195 591414780.000000 200.416500 0.000211448
196 591414860.000000 200.534500 0.000211508
197 591414940.000000 200.650000 0.000211657
198 591415020.000000 200.765000 0.000211895
199 591415100.000000 200.881000 0.000211955
