# SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 595525920.000000 177.993500 0.00020373
1 595526000.000000 178.103500 0.0002037
2 595526080.000000 178.218000 0.000203759
3 595526160.000000 178.330000 0.0002037
4 595526240.000000 178.446000 0.00020364
5 595526320.000000 178.559500 0.000203551
6 595526400.000000 178.677500 0.000203521
7 595526480.000000 178.790500 0.000203491
8 595526560.000000 178.907500 0.000203551
9 595526640.000000 179.021000 0.000203551
10 595526720.000000 179.136000 0.00020367
11 595526800.000000 179.252500 0.0002037
12 595526880.000000 179.367500 0.00020361
13 595526960.000000 179.482500 0.000203581
14 595527040.000000 179.596000 0.000203551
15 595527120.000000 179.714000 0.000203461
16 595527200.000000 179.825500 0.000203402
17 595527280.000000 179.943500 0.000203551
18 595527360.000000 180.058500 0.000203521
19 595527440.000000 180.172500 0.000203551
20 595527520.000000 180.288500 0.00020364
21 595527600.000000 180.401500 0.000203521
22 595527680.000000 180.518000 0.00020364
23 595527760.000000 180.631500 0.000203521
24 595527840.000000 180.749000 0.000203551
25 595527920.000000 180.861500 0.000203402
26 595528000.000000 180.977500 0.000203342
27 595528080.000000 181.093000 0.000203461
28 595528160.000000 181.212000 0.000203461
29 595528240.000000 181.326500 0.000203551
30 595528320.000000 181.442000 0.000203521
31 595528400.000000 181.556000 0.000203432
32 595528480.000000 181.673000 0.000203432
33 595528560.000000 181.791000 0.000203342
34 595528640.000000 181.906000 0.000203402
35 595528720.000000 182.022500 0.000203342
36 595528800.000000 182.137500 0.000203342
37 595528880.000000 182.254500 0.000203432
38 595528960.000000 182.367500 0.000203432
39 595529040.000000 182.483500 0.000203581
40 595529120.000000 182.600000 0.000203581
41 595529200.000000 182.716000 0.000203461
42 595529280.000000 182.831500 0.000203402
43 595529360.000000 182.947500 0.000203342
44 595529440.000000 183.065500 0.000203402
45 595529520.000000 183.177500 0.000203283
46 595529600.000000 183.296500 0.000203253
47 595529680.000000 183.410000 0.000203432
48 595529760.000000 183.525000 0.000203432
49 595529840.000000 183.639500 0.000203521
50 595529920.000000 183.756000 0.000203521
51 595530000.000000 183.868000 0.000203432
52 595530080.000000 183.985500 0.000203342
53 595530160.000000 184.099500 0.000203253
54 595530240.000000 184.216000 0.000203312
55 595530320.000000 184.333500 0.000203312
56 595530400.000000 184.448000 0.000203461
57 595530480.000000 184.563000 0.000203521
58 595530560.000000 184.677500 0.000203461
59 595530640.000000 184.795500 0.000203521
60 595530720.000000 184.907500 0.000203551
61 595530800.000000 185.025000 0.000203461
62 595530880.000000 185.140000 0.000203461
63 595530960.000000 185.255000 0.000203461
64 595531040.000000 185.370000 0.000203461
65 595531120.000000 185.486000 0.000203461
66 595531200.000000 185.601000 0.000203521
67 595531280.000000 185.715500 0.000203581
68 595531360.000000 185.832000 0.000203551
69 595531440.000000 185.944000 0.00020361
70 595531520.000000 186.062000 0.000203432
71 595531600.000000 186.177000 0.000203461
72 595531680.000000 186.292500 0.000203432
73 595531760.000000 186.407500 0.000203432
74 595531840.000000 186.522500 0.000203432
75 595531920.000000 186.639500 0.000203402
76 595532000.000000 186.755500 0.000203461
77 595532080.000000 186.872000 0.000203521
78 595532160.000000 186.985500 0.000203581
79 595532240.000000 187.105000 0.000203581
80 595532320.000000 187.218000 0.000203521
81 595532400.000000 187.335000 0.000203521
82 595532480.000000 187.448000 0.000203432
83 595532560.000000 187.564000 0.000203432
84 595532640.000000 187.679500 0.000203402
85 595532720.000000 187.797000 0.000203402
86 595532800.000000 187.911000 0.000203432
87 595532880.000000 188.025000 0.000203521
88 595532960.000000 188.143500 0.000203551
89 595533040.000000 188.255500 0.000203551
90 595533120.000000 188.374000 0.000203581
91 595533200.000000 188.488000 0.000203461
92 595533280.000000 188.604000 0.000203402
93 595533360.000000 188.716500 0.000203342
94 595533440.000000 188.834000 0.000203342
95 595533520.000000 188.948000 0.000203372
96 595533600.000000 189.064000 0.000203551
97 595533680.000000 189.180000 0.00020364
98 595533760.000000 189.296000 0.00020373
99 595533840.000000 189.411000 0.000203581
100 595533920.000000 189.525500 0.000203551
101 595534000.000000 189.643500 0.000203432
102 595534080.000000 189.754000 0.000203283
103 595534160.000000 189.872500 0.000203312
104 595534240.000000 189.986000 0.000203312
105 595534320.000000 190.102000 0.000203551
106 595534400.000000 190.216500 0.0002037
107 595534480.000000 190.334000 0.000203849
108 595534560.000000 190.449000 0.000203759
109 595534640.000000 190.562500 0.000203521
110 595534720.000000 190.680000 0.000203402
111 595534800.000000 190.793500 0.000203283
112 595534880.000000 190.909500 0.000203283
113 595534960.000000 191.023500 0.000203283
114 595535040.000000 191.139000 0.000203461
115 595535121.000000 191.254500 0.000203759
116 595535200.000000 191.371500 0.000203849
117 595535280.000000 191.485500 0.000203908
118 595535360.000000 191.604000 0.00020373
119 595535440.000000 191.717500 0.000203521
120 595535520.000000 191.833000 0.000203283
121 595535600.000000 191.949000 0.000203193
122 595535680.000000 192.065000 0.000203432
123 595535760.000000 192.183000 0.000203581
124 595535840.000000 192.295500 0.000203819
125 595535920.000000 192.415000 0.000203968
126 595536000.000000 192.529000 0.000203908
127 595536080.000000 192.645000 0.00020373
128 595536160.000000 192.758500 0.000203432
129 595536240.000000 192.875000 0.000203193
130 595536320.000000 192.992500 0.000203163
131 595536400.000000 193.106500 0.000203312
132 595536480.000000 193.223500 0.00020364
133 595536560.000000 193.338000 0.000203789
134 595536640.000000 193.456500 0.000203968
135 595536720.000000 193.569000 0.000203968
136 595536800.000000 193.687000 0.000203759
137 595536880.000000 193.801500 0.000203521
138 595536960.000000 193.915500 0.000203312
139 595537040.000000 194.031000 0.000203283
140 595537120.000000 194.146500 0.000203461
141 595537200.000000 194.260500 0.000203581
142 595537280.000000 194.376000 0.000203908
143 595537360.000000 194.493000 0.000203998
144 595537440.000000 194.605500 0.000204117
145 595537520.000000 194.723000 0.000203879
146 595537600.000000 194.838000 0.000203521
147 595537680.000000 194.952500 0.000203432
148 595537760.000000 195.067500 0.000203312
149 595537840.000000 195.185000 0.000203432
150 595537920.000000 195.300500 0.00020364
151 595538000.000000 195.415000 0.000203849
152 595538080.000000 195.531500 0.000204028
153 595538160.000000 195.647000 0.000204028
154 595538240.000000 195.762000 0.000203938
155 595538320.000000 195.876500 0.00020367
156 595538400.000000 195.993000 0.000203521
157 595538480.000000 196.107000 0.000203402
158 595538560.000000 196.225000 0.000203402
159 595538640.000000 196.337500 0.00020361
160 595538720.000000 196.456000 0.000203819
161 595538800.000000 196.572000 0.000204028
162 595538880.000000 196.687000 0.000204028
163 595538960.000000 196.802000 0.000203968
164 595539040.000000 196.916500 0.000203819
165 595539120.000000 197.033500 0.00020361
166 595539200.000000 197.148500 0.000203581
167 595539280.000000 197.263500 0.000203461
168 595539360.000000 197.378000 0.000203581
169 595539440.000000 197.498000 0.000203819
170 595539520.000000 197.609500 0.000203908
171 595539600.000000 197.726000 0.000204147
172 595539680.000000 197.841500 0.000204028
173 595539760.000000 197.958000 0.000203879
174 595539840.000000 198.074000 0.00020373
175 595539920.000000 198.187000 0.000203461
176 595540000.000000 198.304000 0.000203402
177 595540080.000000 198.419000 0.000203432
178 595540160.000000 198.535500 0.0002037
179 595540240.000000 198.647000 0.000203759
180 595540320.000000 198.766000 0.000203849
181 595540400.000000 198.878500 0.000203908
182 595540480.000000 198.994000 0.000203789
183 595540560.000000 199.109000 0.00020367
184 595540640.000000 199.225500 0.000203432
185 595540720.000000 199.339500 0.000203312
186 595540800.000000 199.455000 0.000203312
187 595540880.000000 199.572000 0.000203551
188 595540960.000000 199.684500 0.000203759
189 595541040.000000 199.802500 0.000203968
190 595541120.000000 199.916500 0.000203938
191 595541200.000000 200.032000 0.000203879
192 595541280.000000 200.146000 0.000203581
193 595541360.000000 200.264500 0.000203581
194 595541440.000000 200.376500 0.000203461
195 595541520.000000 200.493000 0.000203432
196 595541600.000000 200.609500 0.000203521
197 595541680.000000 200.725500 0.00020373
198 595541760.000000 200.840500 0.000203998
199 595541840.000000 200.954500 0.000203968
200 595541920.000000 201.073500 0.000203819
