# NO SAMPLE
FTS continuous move, 150 GHz source, no bandpass filter; rect horn on source, 
rectangular source on detector

SAMPLE: 611-612 etalon with 2.625" spacing. mm/sec requested to 1.50. X-polarization

4" system stop upstream of beamsplitter
# Center Position 388.300000
# half-wdth 210.000000
# speed, mm/s 1.500000
# SRS time constant: 0.030000 sec
# SRS filter slope: 6 dB/octave
# SRS filt sync on/off: ON
# SRS input mode: AC
# SRS input shield: GND
# SRS sensitivity: 5.000000E-4 volts
# SRS input reserve mode: 2
# SRS sample rate: 256.000000 Hz
# index  time   encoder   signal
# DATA
0 589402280.000000 177.912500 0.000211985
1 589402360.000000 178.025500 0.000212134
2 589402440.000000 178.135500 0.000212134
3 589402520.000000 178.247500 0.000212104
4 589402600.000000 178.361000 0.000212044
5 589402680.000000 178.478000 0.000212015
6 589402760.000000 178.587500 0.000211776
7 589402840.000000 178.705000 0.000211717
8 589402920.000000 178.821000 0.000211836
9 589403000.000000 178.939000 0.000211895
10 589403080.000000 179.050500 0.000211985
11 589403160.000000 179.164500 0.000212134
12 589403240.000000 179.281000 0.000211955
13 589403320.000000 179.397500 0.000211955
14 589403400.000000 179.511500 0.000211866
15 589403480.000000 179.625500 0.000211836
16 589403560.000000 179.740000 0.000211776
17 589403640.000000 179.854500 0.000211776
18 589403720.000000 179.972000 0.000211776
19 589403800.000000 180.085500 0.000211895
20 589403880.000000 180.201000 0.000211985
21 589403960.000000 180.317000 0.000211895
22 589404040.000000 180.432000 0.000211925
23 589404120.000000 180.546000 0.000211836
24 589404200.000000 180.662000 0.000211717
25 589404280.000000 180.778500 0.000211746
26 589404360.000000 180.891000 0.000211746
27 589404440.000000 181.007500 0.000211836
28 589404520.000000 181.123500 0.000211836
29 589404600.000000 181.239500 0.000212015
30 589404680.000000 181.355000 0.000211895
31 589404760.000000 181.473000 0.000211925
32 589404840.000000 181.589000 0.000211925
33 589404920.000000 181.705000 0.000211895
34 589405000.000000 181.821000 0.000211806
35 589405080.000000 181.937500 0.000211806
36 589405160.000000 182.055000 0.000211866
37 589405240.000000 182.167000 0.000211895
38 589405320.000000 182.285500 0.000211925
39 589405400.000000 182.397500 0.000211895
40 589405480.000000 182.515000 0.000211925
41 589405560.000000 182.630000 0.000211836
42 589405640.000000 182.747500 0.000211866
43 589405720.000000 182.862500 0.000211925
44 589405800.000000 182.979000 0.000211985
45 589405880.000000 183.096000 0.000211776
46 589405960.000000 183.208500 0.000211866
47 589406040.000000 183.327000 0.000211895
48 589406120.000000 183.441500 0.000211806
49 589406200.000000 183.555500 0.000211866
50 589406280.000000 183.666500 0.000211776
51 589406360.000000 183.784000 0.000211836
52 589406440.000000 183.898000 0.000211866
53 589406520.000000 184.014500 0.000211836
54 589406600.000000 184.127500 0.000211895
55 589406680.000000 184.245500 0.000211836
56 589406760.000000 184.362500 0.000211746
57 589406840.000000 184.475500 0.000211776
58 589406920.000000 184.591500 0.000211776
59 589407000.000000 184.706000 0.000211866
60 589407080.000000 184.825000 0.000211925
61 589407160.000000 184.936000 0.000211985
62 589407240.000000 185.054500 0.000211866
63 589407320.000000 185.166000 0.000211866
64 589407400.000000 185.284500 0.000211836
65 589407480.000000 185.399000 0.000211746
66 589407560.000000 185.513500 0.000211806
67 589407640.000000 185.629500 0.000211806
68 589407720.000000 185.742500 0.000211895
69 589407800.000000 185.859000 0.000211866
70 589407880.000000 185.974000 0.000211866
71 589407960.000000 186.091500 0.000211985
72 589408040.000000 186.203500 0.000211836
73 589408120.000000 186.321500 0.000211836
74 589408200.000000 186.437500 0.000211717
75 589408280.000000 186.553500 0.000211687
76 589408360.000000 186.668000 0.000211776
77 589408440.000000 186.787000 0.000211895
78 589408520.000000 186.900000 0.000211955
79 589408600.000000 187.017000 0.000211985
80 589408680.000000 187.146500 0.000212015
81 589408760.000000 187.254500 0.000211985
82 589408840.000000 187.361500 0.000211895
83 589408920.000000 187.474500 0.000211746
84 589409000.000000 187.593500 0.000211746
85 589409080.000000 187.707500 0.000211657
86 589409160.000000 187.825000 0.000211776
87 589409240.000000 187.940500 0.000211866
88 589409320.000000 188.057500 0.000211985
89 589409400.000000 188.174000 0.000211985
90 589409480.000000 188.287000 0.000211895
91 589409560.000000 188.405500 0.000211836
92 589409640.000000 188.518500 0.000211687
93 589409720.000000 188.634000 0.000211717
94 589409800.000000 188.747000 0.000211657
95 589409880.000000 188.862500 0.000211776
96 589409960.000000 188.977500 0.000211866
97 589410040.000000 189.095500 0.000211925
98 589410120.000000 189.211000 0.000212044
99 589410200.000000 189.323000 0.000212074
100 589410280.000000 189.439000 0.000211985
101 589410360.000000 189.555500 0.000211866
102 589410440.000000 189.672500 0.000211687
103 589410520.000000 189.786500 0.000211687
104 589410600.000000 189.901500 0.000211657
105 589410680.000000 190.015000 0.000211895
106 589410760.000000 190.131500 0.000212044
107 589410840.000000 190.245500 0.000212164
108 589410920.000000 190.362500 0.000212134
109 589411000.000000 190.476000 0.000212044
110 589411080.000000 190.593500 0.000211925
111 589411160.000000 190.709000 0.000211746
112 589411240.000000 190.822500 0.000211717
113 589411320.000000 190.939000 0.000211687
114 589411400.000000 191.053500 0.000211776
115 589411480.000000 191.168500 0.000212044
116 589411560.000000 191.284000 0.000212253
117 589411640.000000 191.399500 0.000212313
118 589411720.000000 191.516000 0.000212223
119 589411800.000000 191.634500 0.000212044
120 589411880.000000 191.748000 0.000211866
121 589411960.000000 191.865500 0.000211717
122 589412040.000000 191.981500 0.000211836
123 589412120.000000 192.095500 0.000211985
124 589412200.000000 192.214500 0.000212044
125 589412280.000000 192.325500 0.000212253
126 589412360.000000 192.445000 0.000212313
127 589412440.000000 192.560000 0.000212313
128 589412520.000000 192.674000 0.000212074
129 589412600.000000 192.788500 0.000211895
130 589412680.000000 192.906000 0.000211687
131 589412760.000000 193.023000 0.000211687
132 589412840.000000 193.137500 0.000211866
133 589412920.000000 193.255000 0.000212044
134 589413000.000000 193.369000 0.000212253
135 589413080.000000 193.484500 0.000212253
136 589413160.000000 193.600000 0.000212134
137 589413240.000000 193.717500 0.000212074
138 589413320.000000 193.828500 0.000211866
139 589413400.000000 193.946000 0.000211776
140 589413480.000000 194.060000 0.000211717
141 589413560.000000 194.175000 0.000211746
142 589413640.000000 194.291500 0.000211985
143 589413720.000000 194.404500 0.000212193
144 589413800.000000 194.521000 0.000212342
145 589413880.000000 194.637000 0.000212253
146 589413960.000000 194.752000 0.000212193
147 589414040.000000 194.864500 0.000211955
148 589414120.000000 194.981000 0.000211776
149 589414200.000000 195.097000 0.000211776
150 589414280.000000 195.215000 0.000211776
151 589414360.000000 195.327500 0.000211895
152 589414440.000000 195.444500 0.000212164
153 589414520.000000 195.560000 0.000212283
154 589414600.000000 195.675500 0.000212432
155 589414680.000000 195.789500 0.000212283
156 589414760.000000 195.906000 0.000211985
157 589414840.000000 196.020000 0.000211866
158 589414920.000000 196.136000 0.000211776
159 589415000.000000 196.252500 0.000211806
160 589415080.000000 196.365500 0.000211925
161 589415160.000000 196.483500 0.000212134
162 589415240.000000 196.599000 0.000212342
163 589415320.000000 196.715500 0.000212313
164 589415400.000000 196.828500 0.000212342
165 589415480.000000 196.947000 0.000212164
166 589415560.000000 197.063000 0.000212015
167 589415640.000000 197.177500 0.000211806
168 589415720.000000 197.296000 0.000211866
169 589415800.000000 197.410000 0.000211895
170 589415880.000000 197.526000 0.000212015
171 589415960.000000 197.640000 0.000212313
172 589416040.000000 197.758500 0.000212432
173 589416120.000000 197.869500 0.000212402
174 589416200.000000 197.987000 0.000212164
175 589416280.000000 198.102500 0.000211925
176 589416360.000000 198.217500 0.000211776
177 589416440.000000 198.333500 0.000211746
178 589416520.000000 198.449000 0.000211836
179 589416600.000000 198.563500 0.000212015
180 589416680.000000 198.678000 0.000212164
181 589416760.000000 198.794500 0.000212372
182 589416840.000000 198.907500 0.000212402
183 589416920.000000 199.025000 0.000212283
184 589417000.000000 199.138000 0.000212015
185 589417080.000000 199.256500 0.000211717
186 589417160.000000 199.370500 0.000211776
187 589417240.000000 199.485000 0.000211806
188 589417320.000000 199.601500 0.000212074
189 589417400.000000 199.717500 0.000212283
190 589417480.000000 199.833000 0.000212462
191 589417560.000000 199.946000 0.000212402
192 589417640.000000 200.062000 0.000212253
193 589417720.000000 200.176000 0.000212074
194 589417800.000000 200.292500 0.000211866
195 589417880.000000 200.405000 0.000211806
196 589417960.000000 200.523500 0.000211836
197 589418040.000000 200.639500 0.000211985
198 589418120.000000 200.754500 0.000212164
199 589418200.000000 200.867000 0.000212283
